EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"16,200",Yes,fixed,,Executive ENgineer Jal Shakti Division Nahan,Nahan,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722- 15238-318 dt 31/01/2022,2022_HPIPH_56309_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,"Providing Sewerage with Primary treatment Unit for KalaAmb, Moginand area in Tehsil Nahan Distt. Sirmour HP",Restoration of damaged Street in village Moginand) Job No. 3.,Please refer Tender documents. ,NA ,"8,10,023",Civil Works,NA ,Tender,120.0,90.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,01-Feb-2022 05:00 PM,08-Feb-2022 11:30 AM,01-Feb-2022 05:00 PM,08-Feb-2022 11:00 AM,NA ,NA ,01-Feb-2022 05:00 PM,08-Feb-2022 11:00 AM,19-Feb-2022 02:35 PM,1.0,ICICI BANK,250.0,Executive ENgineer Jal Shakti Division Nahan,Nahan,No,AOC,Er Ashish Rana EE,Internal,DM HDM EE,Ashish Rana,03-Mar-2022 04:57 PM,finsummary_84665.pdf (673.53 KB),1.0,261970.0,imIMRAN SHAH,INR,"549,846","HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2022_HPIPH_56309_5,NHN-SMROO-722- 15238-318 dt 31/01/2022,"Providing Sewerage with Primary treatment Unit for KalaAmb, Moginand area in Tehsil Nahan Distt. Sirmour HP",03-Mar-2022,"INR 810,023",90.0,Ashish Rana,03-Mar-2022 04:58 PM,AOC.pdf (674.00 KB),Award to Contractor,Finance,Financial Bid Opening Summary,Ashish Rana,19-Feb-2022 04:40 PM,finance_84665.pdf,BOQ Comparative Chart,Technical,Technical Bd Opening Summary,Ashish Rana,19-Feb-2022 02:29 PM,technical_84665.pdf,Er Ashish Rana EE,Internal,TA Supdt HDM DAO EE,Ashish Rana,19-Feb-2022 02:32 PM,19-Feb-2022 02:35 PM,techsummary_84665.pdf (317.85 KB),1.0,261587.0,akhilandco@gmail.com,07-Feb-2022 12:10 PM,Rejected-Finance,Reject,03-Mar-2022 04:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,261869.0,Ashwani kumar,07-Feb-2022 10:35 PM,Rejected-Finance,Reject,03-Mar-2022 04:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration in HPJSV Vibhag as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,261853.0,BHAW SINGH KAPOOR CONTRACTOR,08-Feb-2022 09:58 AM,Rejected-Finance,Reject,03-Mar-2022 04:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,261852.0,dhanveer singh,07-Feb-2022 08:21 PM,Rejected-Finance,Reject,03-Mar-2022 04:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN and GST as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,261970.0,imIMRAN SHAH,08-Feb-2022 10:07 AM,Accepted-AOC,AOC,03-Mar-2022 04:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking Joint Venture is not allowed as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,261981.0,Kushal Kumar,08-Feb-2022 10:47 AM,Rejected-Finance,Reject,03-Mar-2022 04:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking Carefully study all terms and condition as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,affidavit specifying that the benefit availed under earnest money exemption has not been exhausted s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
