Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Assam Electricity Grid Corporation Ltd||CGM (T and T),2021_AEGCL_22139_1,AEGCL/MD/Tech-963/Azara Bay/2021/BID,Construction of One no. of 132 KV Line bay at 132/33 KV Azara substation along with associated PLCC work at 400/220/132/33 KV Kukurmara (Mirza) substation) substation,"MD, AEGCL",Internal,"CGM (PPnD), CGM(OnM LAR), CGM(OnM UAR), CGM(OnM CAR), CGM SLDC), CGM (TnCnComm), CGM (FnA), GM (MnPR)",SUBRATA BISWAS,26-Mar-2022 04:14 PM,finsummary_34338.pdf (2191.67 KB),07-Apr-2022,INR 1.179634E+7,240.0,SUBRATA BISWAS,26-Mar-2022 04:29 PM,NoAcompressed.pdf (5405.00 KB),Rupees one crore seventeen lakhs ninety six thousand three hundred forty only (excluding taxes),1,120281,Anjali Constructions,30-Jul-2021 09:22 PM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,Technical,TECHNICAL BIDS OPENED,NILLUTPAL BORUAH,02-Aug-2021 02:55 PM,,CGM (PPnD),Internal,"CGM (OnM), LAR n CGM (PPnD) ic, CGM (OnM), LAR, CGM (FnA), GM (NEAP) (PPnD), AGM (PPnD), AGM (OnM, LAR)",SUBRATA BISWAS,22-Nov-2021 01:07 PM,22-Nov-2021 02:00 PM,techsummary_34338.pdf (253.73 KB),Finance,opened on 22.11.2021,SUBRATA BISWAS,10-Dec-2021 11:18 AM,,BOQ Comparative Chart,1.0,120271.0,HI-TECH CORPORATION,INR,13919681.2,AOC,1.0,Fee/PreQual/Technical,.rar,Commercial,"1,000",Nil,Nil,No,CGM PPnD,"First floor, Bijulee bhawan, Paltanbazar, Ghy-01","1,85,420",Yes,fixed,,Nil,Nil,Construction of One no. of 132 KV Line bay at 132/33 KV Azara substation along with associated PLCC work at 400/220/132/33 KV Kukurmara (Mirza) substation) substation,Construction of One no. of 132 KV Line bay at 132/33 KV Azara substation along with associated PLCC work at 400/220/132/33 KV Kukurmara (Mirza) substation,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,240.0,guwahati,781001.0,NA ,NA ,NA ,Bijulee Bhawan,No ,No,07-Jul-2021 01:00 PM,02-Aug-2021 02:00 PM,07-Jul-2021 01:00 PM,31-Jul-2021 12:00 PM,07-Jul-2021 01:00 PM ,17-Jul-2021 05:00 PM ,21-Jul-2021 10:00 AM,31-Jul-2021 12:00 PM,22-Nov-2021 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),AEGCL/MD/Tech-963/Azara Bay/2021/BID,2021_AEGCL_22139_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Corrigendum-I,Fee,,AOC
,,,,,,,,,,,,,,,,,2,120348,DABJIT GOGOI,30-Jul-2021 05:51 PM,Rejected-Technical,As per technical evaluation report,22-Nov-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.rar,Bidders Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum-I,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,3,119937,Deejay System Consultants Pvt. Ltd.,28-Jul-2021 04:07 PM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.rar,GTP and Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,4,120127,Everlite Engineering Industries,31-Jul-2021 10:19 AM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.rar,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,5,120271,HI-TECH CORPORATION,30-Jul-2021 05:26 PM,Accepted-AOC,Awarded as per TPC Resolution No. 1 dated 11.03.2022,26-Mar-2022 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.rar,Manufacturers experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,6,120175,Jayanta Khaund,30-Jul-2021 05:19 PM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Price schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,7,120320,Mega Electricals,30-Jul-2021 04:16 PM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,8,120254,POWER NETWORK ENGINEERS PRIVATE LTD,30-Jul-2021 03:02 PM,Rejected-Finance,Work awarded to L1 bidder as per TPC Resolution No. 01 dated 11.03.2022,26-Mar-2022 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,9,120284,Shiv Construction,30-Jul-2021 08:31 AM,Rejected-Technical,As per technical evaluation report,22-Nov-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,10,120364,Singhi InfraPower Projects Pvt Ltd,31-Jul-2021 11:43 AM,Rejected-Technical,As per technical evaluation report,22-Nov-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
