Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,000",Nil,Nil,No,"33,01,600",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3) and Earnest Money as per schedule F (6.5),1.0,ICICI BANK,08-Dec-2021 09:00 AM,27-Dec-2021 11:00 AM,08-Dec-2021 09:00 AM,24-Dec-2021 06:00 PM,NA ,NA ,08-Dec-2021 09:00 AM,24-Dec-2021 06:00 PM,31-Dec-2021 05:00 PM,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","C/O Himachal Niketan at Dwarika Sector-19, New Delhi. (SH- Civil work, WS and SI work and rain water harvesting tank etc.)","C/O Himachal Niketan at Dwarika Sector-19, New Delhi. (SH- Civil work, WS and SI work and rain water harvesting tank etc.)",As per bidding documents ,NA ,"23,01,57,751",Civil Works,NA ,Tender,120.0,730.0,New Delhi,110075.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,PWD,SD-III-CB-Tender/21-22- 18499-518 dated 27-11-21.,2021_PWD_54442_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrizemdum,Date,,AOC,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Harnam Singh,Parveen Kumar Verma,31-Dec-2021 11:12 AM,31-Dec-2021 05:00 PM,techsummary_81523.pdf (1239.80 KB),PWD,2021_PWD_54442_1,SD-III-CB-Tender/21-22- 18499-518 dated 27-11-21.,"C/O Himachal Niketan at Dwarika Sector-19, New Delhi. (SH- Civil work, WS and SI work and rain water harvesting tank etc.)",25-Feb-2022,"INR 230,157,751",730.0,Parveen Kumar Verma,02-Mar-2022 12:38 PM,DwarkaAOC.pdf (486.00 KB),AOC,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Harnam Singh,Parveen Kumar Verma,31-Dec-2021 06:04 PM,finsummary_81523.pdf (592.94 KB),1,250053,BANSAL ASSOCIATES,24-Dec-2021 10:40 AM,Accepted-AOC,L1,02-Mar-2022 12:38 PM,Technical,Bid opening summary,Parveen Kumar Verma,27-Dec-2021 11:54 AM,technical_81523.pdf,Finance,Bid opening summary,Parveen Kumar Verma,31-Dec-2021 05:58 PM,finance_81523.pdf,BOQ Comparative Chart,1.0,250053.0,BANSAL ASSOCIATES,INR,"187,039,763",AOC
,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Proceeding of Pre-bid meeting,Other,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,249591,Confoss Construction,24-Dec-2021 01:38 PM,Rejected-AOC,L2,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No./ Copy of Tin No. and Copy of PAN Card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,248626,DELHI ENGINEERS CONSTRUCTION COMPANY,24-Dec-2021 05:50 PM,Rejected-AOC,L9,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,250489,KBG ENGINEERS,24-Dec-2021 11:01 AM,Rejected-AOC,L3,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,HP.PWD Form No-8 with full address and Mobile No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,252124,P K Construction Shimla Pvt Ltd,24-Dec-2021 03:56 PM,Rejected-AOC,L10,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,250841,SATISH CHAND RAJESH KUMAR PVT LTD,24-Dec-2021 02:40 PM,Rejected-Technical,ok,31-Dec-2021 11:12 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,252044,SBC RAPID JV,24-Dec-2021 05:17 PM,Rejected-AOC,L8,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Proof of Machinery Tools plant and ownership as per sr. No. 6.19 of schedule F Clause 18.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,251172,S G Constructions,24-Dec-2021 03:53 PM,Rejected-AOC,L5,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Minimum Turnover for last Five years as given by CA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,251315,SUNEHARI BAGH BUILDERS PVT. LTD.,22-Dec-2021 04:31 PM,Rejected-AOC,L7,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Work done certificate as per schedule F (6.9) and Work in hand certificate as per schedule F (6.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,251348,Unity Builders,24-Dec-2021 05:40 PM,Rejected-AOC,L4,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,251979,VISHWA BHUMI ENGINEERS P LTD,24-Dec-2021 03:10 PM,Rejected-AOC,L6,02-Mar-2022 12:38 PM,,,,,,,,,,,,,,,,,AOC
