Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date.1,Bid Opening Date.1,Bid Submission Opening Date,Bid Submission Closing Date,Pre Bid Meeting Date.1,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,RFQ for Construction of office building of the ADO Officer including sanitary etc,30-Oct-2021 02:00 PM,16-Nov-2021 02:00 PM,30-Oct-2021 04:00 PM,15-Nov-2021 01:00 PM,NA ,NA ,01-Nov-2021 02:00 PM,15-Nov-2021 01:00 PM,29-Dec-2021 12:00 PM,1.0,Corrigendum,BOQ,,Construction of office building of the ADO including sanitary-water supply and electrification works and supply of furniture at Lala Development Block Campus PO-Lala -Lala Bazar,Construction of office building of the ADO including sanitary-water supply and electrification works and supply of furniture at Lala Development Block Campus PO-Lala -Lala Bazar,Please refer RFQ documents. ,NA ,"60,00,000",Civil Works,NA ,Tender,45.0,120.0,Hailakandi,781022.0,NA ,NA ,NA ,o/o the Chief Engineer Agriculture Assam Khanapara,No ,No,Director of Agriculture,"Directorate of Agriculture, Assam, Khanapara,Ghy-22",0.0,No,fixed,,Nil,Nil,Directorate of Agriculture and Assam Seed Corporation,AGRI/ENGG/4971/APART/ADO OFFICE/2021-22/89,2021_DAASC_23257_12,Yes,Open Tender,Works,Works,2.0,No,No,Not Applicable,No,No,Yes,24-Dec-2021 11:50 AM,29-Dec-2021 12:00 PM,24-Dec-2021 12:00 PM,28-Dec-2021 06:00 PM,,0.0,Nil,Nil,No,AOC,Directorate of Agriculture and Assam Seed Corporation,2021_DAASC_23257_12,AGRI/ENGG/4971/APART/ADO OFFICE/2021-22/89,Construction of office building of the ADO including sanitary-water supply and electrification works and supply of furniture at Lala Development Block Campus PO-Lala -Lala Bazar,1,125920,Altaf Hussain Laskar,13-Nov-2021 11:36 PM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,125682,Badrul Islam Barbhuiya,13-Nov-2021 08:10 PM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,126011,BAHARUL ISLAM MOZUMDER,13-Nov-2021 10:34 AM,Rejected-AOC,Not Qualified,09-Mar-2022 11:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,126331,EDRISH DEWAN,15-Nov-2021 04:39 AM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,126108,Ganesh Daimary,13-Nov-2021 07:32 PM,Rejected-AOC,Not Qualified,09-Mar-2022 11:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,126420,GANPATI CONSTRUCTION COMPANY,15-Nov-2021 11:45 AM,Rejected-AOC,Not Qualified,09-Mar-2022 11:39 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,7,126107,Imran Hussain Choudhury,14-Nov-2021 11:06 AM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,8,126411,IRSHAD RASUL BARLASKAR,15-Nov-2021 11:37 AM,Not Admitted-Finance,Stage 2 Not Submitted Bid,29-Dec-2021 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,9,126352,Kamrul Islam,15-Nov-2021 09:35 AM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,10,126043,KAYRUZZAMAN MAZARBHUIYA,13-Nov-2021 02:43 PM,Rejected-Technical,As per Minutes,24-Dec-2021 11:41 AM,AOC
