Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
10-Jan-2022 05:00 PM,18-Jan-2022 11:30 AM,10-Jan-2022 05:00 PM,17-Jan-2022 06:00 PM,NA ,NA ,10-Jan-2022 05:00 PM,17-Jan-2022 06:00 PM,31-Jan-2022 11:00 AM,"73,000",No,fixed,,EE Sundernagar,Sundernagar,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule E,1.0,ICICI BANK,"1,500",EE Sundernagar,Sundernagar,No,1.0,SBD,Technical Bid,,Executive Engineer,Executive Engineer HPPWD Division Sunder Nagar,C/o link road to Village Majangan KM 0/0 to 4/535,SH C/o 5/7 mtr wide formation cutting in KM 0/180 to 1/185,As per bid document ,NA ,"36,30,252",Civil Works,NA ,Tender,75.0,180.0,In Sundernagar Division,175018.0,NA ,NA ,NA ,O/O Executive Engineer Sunder Nagar Division HPPWD,No ,No,PWD,PW-SNR-CB-E-Tender/21- 12765-75 dt. 04.01.2022,2022_PWD_55521_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,AOC,1.0,256210.0,Arvind Kumar,17-Jan-2022 03:19 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,Technical,BOS,Chaman Singh,19-Jan-2022 04:37 PM,technical_83260.pdf,1.0,256110.0,Narender Kumar,INR,"2,541,176.25",Finance,FBOS,Chaman Singh,01-Feb-2022 02:58 PM,finance_83260.pdf,BOQ Comparative Chart,Er. D.R. Chauhan Executive Engineer,Internal,Er. Chaman Singh AE Nihri Sh. Sushil Kumar DAO Gr-I Sh. Dinesh Kumar HDM Sh. Rattan Lal Supdt Accounts,Naresh Raj Chandel,28-Jan-2022 01:21 PM,31-Jan-2022 11:00 AM,techsummary_83260.pdf (704.81 KB),PWD,2022_PWD_55521_1,PW-SNR-CB-E-Tender/21- 12765-75 dt. 04.01.2022,C/o link road to Village Majangan KM 0/0 to 4/535,22-Mar-2022,"INR 2,541,176.25",180.0,Chaman Singh,22-Mar-2022 12:31 PM,AOCMajhangan.pdf (416.00 KB),AOC issued to the L-I,Er. D.R. Chauhan Executive Engineer,Internal,Er. Chaman Singh AE Nihri Sh. Sushil Kumar DAO Gr-I Sh Dinesh Kumar HDM Sh. Rattan Lal Supdt Gr-II Accounts,Chaman Singh,22-Mar-2022 12:29 PM,finsummary_83260.pdf (415.59 KB),AOC
,,,,,,,,,,,,,,,,,.pdf,The earnest money indicated in schedule E,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,256028.0,CHAMAN LAL GOVT CONT.,17-Jan-2022 04:19 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.16 (2) of form-6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,256204.0,DEEP KUMARI,17-Jan-2022 03:05 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,GST registration alongwith latest uploaded return as per general rules No. 16(3) of form -6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,256208.0,DEVENDER SINGH,17-Jan-2022 03:21 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 26 and work done / in hand as per General Rule No. 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,256273.0,JITENDER KUMAR GOVT CONT,17-Jan-2022 05:30 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,Latest ITR Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,256017.0,MOHAN SINGH NEGI GOVT CONT.,17-Jan-2022 05:54 PM,Rejected-Finance,Not found lowest,22-Mar-2022 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,"List of machinery, tool, plant alongwith documentary proof refer schedule F with reference to clause",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,256110.0,Narender Kumar,17-Jan-2022 01:08 PM,Accepted-AOC,Being lowest,22-Mar-2022 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,256195.0,PAWAN KUMAR,17-Jan-2022 02:48 PM,Rejected-AOC,Not found lowest,22-Mar-2022 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
