Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage
"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",2021_HPIPH_50312_1,Kasumpti/Shimla/JJM/24.12 Crore,"Engineering procurement construction, testing, commissioning, trial run of various components of Providing LWSS to various GPs Under IPH Sub Division Koti Tehsil Distt Shimla HP under Jal Jeevan Mission Har Ghar Nal Se in single package on",1.0,228603.0,Viraksh Contractors,INR,"307,995,765",EE,Internal,,Rajneesh Onkar,24-Mar-2022 12:24 PM,finsummary_75297.pdf (523.80 KB),Finance,Financial bid summary,Rajneesh Onkar,15-Sep-2021 11:48 AM,finance_75297.pdf,BOQ Comparative Chart,Technical,Technical bid summary,Rajneesh Onkar,10-Aug-2021 12:20 PM,technical_75297.pdf,24-Mar-2022,"INR 241,298,324",730.0,Rajneesh Onkar,24-Mar-2022 12:25 PM,Award.pdf (524.00 KB),CE,Internal,,Rajneesh Onkar,15-Sep-2021 10:31 AM,15-Sep-2021 10:35 AM,techsummary_75297.pdf (742.20 KB),1.0,227671.0,Kashmirilal Constructions Pvt. Ltd.,09-Aug-2021 03:48 PM,Rejected-Finance,L2,24-Mar-2022 12:24 PM,AOC,24-Jul-2021 05:00 PM,10-Aug-2021 11:30 AM,24-Jul-2021 05:00 PM,09-Aug-2021 05:00 PM,NA ,NA ,24-Jul-2021 05:00 PM,09-Aug-2021 05:00 PM,15-Sep-2021 10:35 AM,Excutive Engineer,"Jal Shakti Division No.I. Kasumpti, Shimla-9","2,500",EE Jal Shakti Division No.I.,Kasumpti Shimla,No,1.0,Fee,.pdf,Tender Fee as per NIT,1.0,Contour Plan,Technical Bid,,"Engineering procurement construction, testing, commissioning, trial run of various components of Providing LWSS to various GPs Under IPH Sub Division Koti Tehsil Distt Shimla HP under Jal Jeevan Mission Har Ghar Nal Se in single package on","including testing run, defect and liability period as 1 year after physical completion of all components of the scheme",Please refer Tender documents. ,NA ,"24,12,98,324",Civil Works - Water Works,NA ,Rate Contract,120.0,730.0,SHIMLA,171009.0,Engineer-in-Chief  ,Jal Shakti Bhawan Tutikandi Shimla  ,05-Aug-2021 11:00 AM ,Kasumpti,No ,No,"24,12,983",No,fixed,,EE Jal Shakti Division No.I.,Kasumpti Shimla,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",Kasumpti/Shimla/JJM/24.12 Crore,2021_HPIPH_50312_1,Yes,Open Tender,Lump-sum,Works,3.0,No,No,Both(Online/Offline),No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,228603.0,Viraksh Contractors,09-Aug-2021 04:45 PM,Accepted-AOC,L1,24-Mar-2022 12:25 PM,AOC,,,,,,,,,,,,,,,,,,.pdf,Earnest money as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,Certificate of registration as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,"Copy of PAN , GST and EPF as per NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,authorization letter regarding digital signature certificate as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,scanned copy of undertaking as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,Financial Qualification as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,Work done as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,.pdf,Bidding capacity as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,Technical bid as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
