Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722-7639-7716 dt 7-9-21,2021_HPIPH_52037_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,Providing FHTC of LWSS Jamli Kathana under JJM in GP Devka Purla in Tehsil Nahan,"Laying, jointing and dismantling of GMS pipes and retrofitting of LWSS Jamli Kathana) Job No. 1 under JJM",Please refer Tender documents. ,NA ,"8,42,652",Pipe Laying Works,NA ,Tender,120.0,90.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,250.0,Executive Engineer Jal Shakti Division Nahan,Nahan,No,08-Sep-2021 05:00 PM,16-Sep-2021 11:30 AM,08-Sep-2021 05:00 PM,16-Sep-2021 11:00 AM,NA ,NA ,08-Sep-2021 05:00 PM,16-Sep-2021 11:00 AM,30-Sep-2021 12:00 PM,1.0,ICICI BANK,"16,853",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,AOC,Er Ashish Rana EE,Internal,TA Supdt HDM DAO EE,Ashish Rana,18-Nov-2021 05:44 PM,finsummary_77779.pdf (670.11 KB),"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2021_HPIPH_52037_8,NHN-SMROO-722-7639-7716 dt 7-9-21,Providing FHTC of LWSS Jamli Kathana under JJM in GP Devka Purla in Tehsil Nahan,1.0,235927.0,M/S PRADEEP SHARMA GOVT CONTRACTOR,INR,"727,824",1.0,236024.0,Kirpal Singh,16-Sep-2021 09:38 AM,Rejected-Finance,Reject,18-Nov-2021 05:44 PM,Er Ashish Rana EE,Internal,TA SUPDT HDM DAO EE,Ashish Rana,30-Sep-2021 11:54 AM,30-Sep-2021 12:00 PM,techsummary_77779.pdf (317.50 KB),18-Nov-2021,"INR 842,652",90.0,Ashish Rana,18-Nov-2021 05:45 PM,AOC.pdf (670.00 KB),Award to Contractor,Technical,Technical Bid Opening Summary,Ashish Rana,30-Sep-2021 11:52 AM,technical_77779.pdf,Finance,Financial Bid Opening Summary,Ashish Rana,30-Sep-2021 01:28 PM,finance_77779.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of TEnder Form as mentioned in NIT,AOC,,,,,,,,,,,,,,,,2.0,235927.0,M/S PRADEEP SHARMA GOVT CONTRACTOR,15-Sep-2021 04:31 PM,Accepted-AOC,AOC,18-Nov-2021 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration in HPJSV vibhag in valid class as mentioned in NIT,AOC,,,,,,,,,,,,,,,,3.0,235983.0,PREM SINGH,15-Sep-2021 07:27 PM,Rejected-Finance,Reject,18-Nov-2021 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration as mentioned in NIT,AOC,,,,,,,,,,,,,,,,4.0,235981.0,Rakesh Kumar,15-Sep-2021 08:36 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Sep-2021 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN and GST as mentioned in NIT,AOC,,,,,,,,,,,,,,,,5.0,236009.0,vineet kshetri,16-Sep-2021 12:39 AM,Rejected-Finance,Reject,18-Nov-2021 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking joint venture is not allowed,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking carefully study all terms and conditions as mentioned in NIT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,affidavit specifying that the benefit availed under earnest money exemption has not been exhausted s,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
