Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
02-Aug-2021 10:00 AM,13-Aug-2021 11:00 AM,02-Aug-2021 10:00 AM,12-Aug-2021 05:00 PM,NA ,NA ,02-Aug-2021 10:00 AM,12-Aug-2021 05:00 PM,04-Sep-2021 01:00 PM,"43,700",No,fixed,,Nil,Nil,PWD,PWF/CB/II-C/TENDER/21/1986-91 Dt 07-07-21,2021_PWD_50644_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,e-Challan Cost of tender and Earnest of Money,500.0,Nil,Nil,No,EXECUTIVE ENGINEER,EXECUTIVE ENGINEER HPPWD DIVISION FATEHPUR,1.0,ICICI BANK,Periodic Renewal of PMGSY Roads Dehri to village Sakoh road Annual Maintenance Plan for the year 2020-21,"Providing and laying 30mm single layer bituminous concrete (HP0410VR008218203) km. 0/0 to 1/0, 1/0 to 2/0 , 2/0 to 2/420 and interlocking pavers block at RD 0/190 to 0/250, 0/390 to 0/440, 0/770 to 0/860 and 1/540 to 1/570",Please refer Tender documents. ,NA ,"24,12,576",Civil Works,NA ,Tender,30.0,30.0,FATEHPUR,176053.0,NA ,NA ,NA ,HPPWD DIVISION FATEHPUR,No ,No,AOC,1.0,229483.0,Arun Kumar,12-Aug-2021 02:15 PM,Rejected-AOC,rejected,14-Nov-2021 11:12 PM,Technical,Summary,Roshan Lal Atri,04-Sep-2021 12:08 PM,technical_75735.pdf,Finance,summary,Roshan Lal Atri,14-Nov-2021 11:00 PM,finance_75735.pdf,BOQ Comparative Chart,1.0,229321.0,Ravinder Kumar,INR,"2,436,397",PWD,2021_PWD_50644_1,PWF/CB/II-C/TENDER/21/1986-91 Dt 07-07-21,Periodic Renewal of PMGSY Roads Dehri to village Sakoh road Annual Maintenance Plan for the year 2020-21,EE,Internal,Supdt DHD DAO,Roshan Lal Atri,04-Sep-2021 12:15 PM,04-Sep-2021 01:00 PM,techsummary_75735.pdf (138.43 KB),EE,Internal,Supdt DAO HDM,Roshan Lal Atri,14-Nov-2021 11:08 PM,finsummary_75735.pdf (614.93 KB),14-Nov-2021,"INR 2,436,397",30.0,Roshan Lal Atri,14-Nov-2021 11:12 PM,AOC.pdf (862.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,2.0,229321.0,Ravinder Kumar,11-Aug-2021 03:33 PM,Accepted-AOC,accepted,14-Nov-2021 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST, PAN and Latest ITR",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,228144.0,RAVI SHARMA,12-Aug-2021 09:22 AM,Rejected-AOC,rejected,14-Nov-2021 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work done, one similar nature work not less than forty percent amount put to tender last five years",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,229390.0,SATVIK MAHAJAN,12-Aug-2021 12:35 PM,Rejected-AOC,rejected,14-Nov-2021 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Detail of machinery, Tool and Plant",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail regarding arbitration litigation cases for the last five years,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that the information furnished with BID documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PWD Form No 8 in SBD duly signed by the bidder and upload,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other documents as specified by the State in the Bid Data Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
