Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
400.0,Executive Engineer Jal Shakti Division Nahan,Nahan,No,17-Aug-2021 05:00 PM,25-Aug-2021 11:30 AM,17-Aug-2021 05:00 PM,25-Aug-2021 11:00 AM,NA ,NA ,17-Aug-2021 05:00 PM,25-Aug-2021 11:00 AM,21-Sep-2021 12:00 PM,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722-TA-Tender- 6621-70 dated 16/08/2021,2021_HPIPH_51326_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,"36,000",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,Providing GWSS to PC habitation of village Dhar Taran GP Khala kyar Tehsil Dadahu Distt. Sirmour HP,"C/o 1 No. RCC main storage tank 10000 ltrs capacity 1st part, 2 No. 10000 ltrs cap. 2nd Part and 3 Nos. RCC intake chamber and Laying jointing and dismantling of GI pipes in distribution system) under SCSP.",Please refer Tender documents. ,NA ,"18,92,414",Civil Works,NA ,Tender,120.0,400.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,1.0,ICICI BANK,AOC,18-Nov-2021,"INR 1,892,414",400.0,Ashish Rana,18-Nov-2021 06:13 PM,AOC.pdf (784.00 KB),Award to Contractor,Technical,Technical Bid Opening Summary,Ashish Rana,21-Sep-2021 11:53 AM,technical_76725.pdf,Finance,Financial Bid Opening Summary,Ashish Rana,21-Sep-2021 12:51 PM,finance_76725.pdf,BOQ Comparative Chart,1.0,232139.0,Balinder Dutt,25-Aug-2021 10:41 AM,Rejected-Finance,Reject,18-Nov-2021 06:11 PM,Er Ashish Rana EE,Internal,TA Supdt HDM DAO EE,Ashish Rana,21-Sep-2021 11:57 AM,21-Sep-2021 12:00 PM,techsummary_76725.pdf (145.32 KB),Er Ashish Rana EE,Internal,TA Supdt HDM DAO EE,Ashish Rana,18-Nov-2021 06:11 PM,finsummary_76725.pdf (783.58 KB),"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2021_HPIPH_51326_6,NHN-SMROO-722-TA-Tender- 6621-70 dated 16/08/2021,Providing GWSS to PC habitation of village Dhar Taran GP Khala kyar Tehsil Dadahu Distt. Sirmour HP,1.0,231839.0,Chaman Lal Contractor,INR,"1,410,611",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form as mentioned in NIT,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2.0,231839.0,Chaman Lal Contractor,24-Aug-2021 08:51 PM,Accepted-AOC,AOC,18-Nov-2021 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration in JSV vibhag as mentioned in NIT,,,AOC,,,,,,,,,,,,,,,,,,,3.0,231841.0,Deepak Kumar Contractor,24-Aug-2021 08:55 PM,Rejected-Finance,Reject,18-Nov-2021 06:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration copy as mentioned in NIT,,,AOC,,,,,,,,,,,,,,,,,,,4.0,231836.0,JOGINDER SINGH,24-Aug-2021 08:47 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Sep-2021 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN and GST No. as mentioned in NIT,,,AOC,,,,,,,,,,,,,,,,,,,5.0,231923.0,Khajan Singh,24-Aug-2021 01:35 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Sep-2021 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking Joint Venture is not allowed as mentioned in NIT,,,AOC,,,,,,,,,,,,,,,,,,,6.0,231563.0,KULDEEP SHARMA,22-Aug-2021 08:33 PM,Rejected-Finance,Reject,18-Nov-2021 06:11 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking carefully study all terms and conditions as mentioned in NIT,,,AOC,,,,,,,,,,,,,,,,,,,7.0,232083.0,Mohan Sharma,24-Aug-2021 09:21 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Sep-2021 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit specifying that the benefit availed under earnest money exemption has not been exhausted s,,,AOC,,,,,,,,,,,,,,,,,,,8.0,231518.0,OM PARKASH SHARMA,22-Aug-2021 03:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Sep-2021 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,AOC,,,,,,,,,,,,,,,,,,,9.0,232013.0,Sandeep Kumar,24-Aug-2021 05:30 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Sep-2021 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
