Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Public Works Roads Department,2021_PWD_20389_4,TRC/SOPD-G/TEZPUR/2020-21,Reconstruction of Napam Namghar to Tezpur University boundary wall point road,1,107085,APURBA GOSWAMI,10-Feb-2021 03:54 AM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,"1,15,500",Yes,fixed,,EE TEZPUR SOOTEA AND RANGAPARA TERRITORIAL ROAD DV,TEZPUR,1.0,Fee/PreQual/Technical,.pdf,SBD,27-Jan-2021 10:30 AM,15-Feb-2021 11:00 AM,27-Jan-2021 11:00 AM,12-Feb-2021 12:00 PM,NA ,NA ,28-Jan-2021 11:00 AM,12-Feb-2021 12:00 PM,08-May-2021 12:00 PM,1.0,DD - Demand Draft,"SUPERINTENDING ENGINEER, PWD, TEZPUR ROAD CIRCLE","O/O THE SUPERINTENDING ENGINEER, PWD, TEZPUR ROAD CIRCLE, TEZPUR","1,200","EMPOWERED OFFICER, ASSAM STATE ROAD BOARD, ASSAM",GUWAHATI,No,1.0,Time Extension,Date,,Reconstruction of Napam Namghar to Tezpur University boundary wall point road,"Reconstruction of Napam Namghar to Tezpur University boundary wall point road under Tezpur, Sootea and Rangapara Territorial Road Division under SOPD-G for the Year 2020-21, Tezpur LAC. Package No TRC/SOPD-G/TEZ/04",Please refer Tender documents. ,NA ,,Civil Works – Roads,NA ,Tender,180.0,120.0,TEZPUR,784001.0,NA ,NA ,NA ,"SUPERINTENDING ENGINEER, PWD, TEZPUR ROAD CIRCLE",No ,No,Public Works Roads Department,TRC/SOPD-G/TEZPUR/2020-21,2021_PWD_20389_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,2,106805,AZGAR ALI,10-Feb-2021 01:29 AM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,.pdf,TECHNICAL QUALIFICATION DETAILS,,,,,,,,,,2.0,BG - Bank Guarantee Irrevocable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,3,106930,JAYANTA CHELLENG,09-Feb-2021 07:07 PM,Rejected-AOC,L3,15-Nov-2021 03:21 PM,AOC,,,,,,,,,.pdf,COST OF TENDER DOCUMENTS,,,,,,,,,,3.0,FDR - Fixed Deposit Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,4,106026,KIRTEE KAMAL TAMULI,07-Feb-2021 03:25 PM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,5,107705,Manuj Boruah,12-Feb-2021 12:23 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-May-2021 11:38 AM,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,6,106976,Pallab Chetia,09-Feb-2021 08:58 PM,Rejected-AOC,L1,15-Nov-2021 03:21 PM,AOC,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,7,107093,PRANAB NATH,10-Feb-2021 09:51 AM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,8,106621,Shasanka Shandilya,08-Feb-2021 07:29 PM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,9,106908,Sri Prem Kumar Sutar,09-Feb-2021 06:14 PM,Accepted-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,10,107097,ZAKIR HUSSAIN,10-Feb-2021 07:21 AM,Rejected-AOC,L2,15-Nov-2021 03:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
