Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
23-Aug-2021 10:00 AM,31-Aug-2021 11:00 AM,23-Aug-2021 10:30 AM,31-Aug-2021 09:00 AM,NA ,NA ,23-Aug-2021 10:30 AM,31-Aug-2021 09:00 AM,30-Sep-2021 11:00 AM,Job 14 Renovation of Boundary wall to Assistant Engineer HP.PWD office cum residence at Haroli Distt. Una HP Sub Head C.O boundary wall around the campus,Job 14 Renovation of Boundary wall to Assistant Engineer HP.PWD office cum residence at Haroli Distt. Una HP Sub Head C.O boundary wall around the campus,Please refer to Bidding Documents ,NA ,"6,41,556",Civil Works - Buildings,NA ,Tender,75.0,30.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,"12,900",No,fixed,,Nil,Nil,500.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,PWD,Job 14 Renovation of Boundary wall to Assistant En,2021_PWD_51501_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",AOC,Finance,FinancialBids,Rajesh Kumar,04-Oct-2021 05:07 PM,finance_76973.pdf,BOQ Comparative Chart,1.0,232819.0,Satyam Yungant,INR,"777,055",1.0,232653.0,Anil Kumar,30-Aug-2021 10:56 PM,Rejected-AOC,ok,17-Nov-2021 09:53 AM,Technical,ListsBid,Rajesh Kumar,01-Sep-2021 02:52 PM,technical_76973.pdf,"Er. Rajesh Kumar, E.E.",Internal,"Er. Kuldeep Singh AE to EE Dinesh Kumar, Sr. Divisional Accounts Officer Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II,",Arvind Chaudhary,25-Sep-2021 03:29 PM,30-Sep-2021 11:00 AM,techsummary_76973.pdf (647.90 KB),PWD,2021_PWD_51501_1,Job 14 Renovation of Boundary wall to Assistant En,Job 14 Renovation of Boundary wall to Assistant Engineer HP.PWD office cum residence at Haroli Distt. Una HP Sub Head C.O boundary wall around the campus,15-Nov-2021,"INR 641,556",30.0,Rajesh Kumar,17-Nov-2021 09:53 AM,Awardletter.pdf (1124.00 KB),Award letter,"Er. Rajesh Kumar, E.E.",Internal,"Er. Kuldeep Singh AE to EE Dinesh Kumar, Sr. Divisional Accounts Officer Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II,",Rajesh Kumar,05-Oct-2021 09:30 AM,finsummary_76973.pdf (498.97 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,2.0,232580.0,MOHIT BEDI,28-Aug-2021 05:01 PM,Rejected-AOC,ok,17-Nov-2021 09:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,232889.0,Prafull Bedi,30-Aug-2021 09:29 PM,Rejected-AOC,ok,17-Nov-2021 09:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,232843.0,Ram Sahore Govt Contractor,30-Aug-2021 12:52 PM,Rejected-Technical,As per Evaluation Bids,25-Sep-2021 03:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,232819.0,Satyam Yungant,30-Aug-2021 11:33 PM,Accepted-AOC,ok,17-Nov-2021 09:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN No.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An undertaking of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An undertaking of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rul,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An undertaking that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
