Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Category,Sub Category,Sub Category Description,Format/File,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER and EARNEST MONEY,23-May-2022 10:00 AM,30-May-2022 11:00 AM,23-May-2022 10:00 AM,30-May-2022 10:00 AM,NA ,NA ,23-May-2022 10:00 AM,30-May-2022 10:00 AM,09-Jun-2022 10:00 AM,1.0,Certificate Details ,Permanent Account Number ,Permanent Account Number Details ,,PWD,PW/MED/TA/NIT/ e-notice/21-22-1017-21 dt 12.05.22,2022_PWD_60937_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"19,050",No,fixed,,Nil,Nil,350.0,Nil,Nil,No,"Executive Engineer, Electrical Division, HP.PWD M","Executive Engineer, Electrical Division, HP.PWD Mandi","Construction of Sanskriti Sadan at Motipur District Mandi HP SH Shed for VRV panel, Refrigerant charging of R10 Gas, Grid Ceiling size 2 Ft x2 Ft and piping therein","Construction of Sanskriti Sadan at Motipur District Mandi HP SH Shed for VRV panel, Refrigerant charging of R10 Gas, Grid Ceiling size 2 Ft x2 Ft and piping therein",please refer to bid doc ,NA ,"9,50,645",Electrical Works,NA ,Tender,75.0,30.0,MANDI,175001.0,NA ,NA ,NA ,"Electrical Division, HPPWD Mandi H.P",No ,No,1.0,ICICI BANK,AOC,Finance,FIN SUMMARY,Munish Bhopal,22-Jun-2022 02:24 PM,finance_91996.pdf,BOQ Comparative Chart,1.0,284165.0,modern cooling solution,INR,"947,315",1.0,284343.0,hi tech cooling solutions,29-May-2022 05:26 PM,Rejected-Finance,REJECTED BEING L2 FIRM,22-Jun-2022 02:31 PM,Technical,TECHNICAL BID SUMMARY,Munish Bhopal,08-Jun-2022 04:31 PM,technical_91996.pdf,ER MUNISH BHOPAL EE,Internal,SR ASSTT SR ASSTT JDM,Munish Bhopal,08-Jun-2022 04:35 PM,09-Jun-2022 10:00 AM,techsummary_91996.pdf (341.84 KB),PWD,2022_PWD_60937_1,PW/MED/TA/NIT/ e-notice/21-22-1017-21 dt 12.05.22,"Construction of Sanskriti Sadan at Motipur District Mandi HP SH Shed for VRV panel, Refrigerant charging of R10 Gas, Grid Ceiling size 2 Ft x2 Ft and piping therein",13-Jul-2022,"INR 950,645",30.0,Munish Bhopal,22-Nov-2022 10:57 AM,AOC.pdf (662.00 KB),work awarded to M/s Modern cooling solutions being L1 firm,ER MUNISH BHOPAL EE,Internal,REJECTED BEING L2 FIRM,Munish Bhopal,22-Jun-2022 02:31 PM,finsummary_91996.pdf (286.32 KB),AOC
,,.pdf,"PAN, GST and EPF REGITRATION GENERAL RULES NO. 21",,,,,,,,,,2.0,Certificate Details ,Sales Tax/VAT ,Sales Tax/VAT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,2.0,284352.0,m n industries,30-May-2022 08:32 AM,Rejected-Finance,REJECTED BEING L3 FIRM,22-Jun-2022 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"FORM NO 7/8 duly signed REFER GENERAL RULES NO 26.7,",,,,,,,,,,3.0,Certificate Details ,Bidders Address Format ,Bidders Address Format Details ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,284165.0,modern cooling solution,29-May-2022 11:02 PM,Accepted-AOC,work awarded to M/s Modern cooling solutions being L1 firm,22-Nov-2022 10:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Attested copies of work done certificates as per Technical qualification criteria,,,,,,,,,,4.0,Certificate Details ,Affidavit regarding correctness of bid ,Required in tender document in bidder file 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Average financial turnover of the contractor during the last 3 years as per Tech. qual. criteria,,,,,,,,,,5.0,Work Details ,Work Completed Certificate Copies ,Work Completed Certificate Copies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding No gazetted and non-gazetted HPPWD. Employees related to him GENERAL RULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding information being furnished with the bid is true and correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit that the bidder has not been blacklisted in any Govt. Deptt / Board / PSU.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Any other documents as specified by the State in performa of schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OEM (HVAC) / Authorized agency of OEM (HVAC) or appr firm for exe specl job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
