Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Himachal Pradesh Agriculture Development Society (JICA-ODA loan)||Project Director - HPCDP Project - JICA-ODA - Hamirpur||DPM - HPCDP Project - JICA-ODA - Mandi,F(5)-49/2023-1098dt06.09.2024,2024_HPCDP_92754_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form (Pay in Slip) as indicated in NIT Sr. No. 3(a) i,06-Sep-2024 05:00 PM,18-Sep-2024 11:00 AM,06-Sep-2024 05:00 PM,17-Sep-2024 05:00 PM,,,06-Sep-2024 05:00 PM,17-Sep-2024 05:00 PM,20-Sep-2024 01:00 PM,"61,000",No,fixed,,"O/o District Project Manager, HPCDP (Phase-II), JI","O/o District Project Manager, HPCDP (Phase-II), JI",1.0,DD - Demand Draft,"1,500","O/o District Project Manager, HPCDP (Phase-II), JI","O/o District Project Manager, HPCDP (Phase-II), JI",No,"O/o District Project Manager, HPCDP (Phase-II), JI","O/o District Project Manager, HPCDP (Phase-II), JICA-ODA, Mandi	
Distt. Mandi (H.P.). Agriculture Complex Khaliyar Mandi  Distt. Mandi (H.P).","C/o Lift Irrigation Scheme Yoh at Village Yoh, G.P. Barchhwar, Tehsil Sarkaghat,  District Mandi (H.P.).","C/o Lift Irrigation Scheme Yoh at Village Yoh, G.P. Barchhwar, Tehsil Sarkaghat,  District Mandi (H.P.).",Please refer Tender documents.,,"35,62,800",Civil Works - Water Works,,Tender,90.0,365.0,"Village Yoh, G.P. Barchhwar, Tehsil Sarkaghat,  Di",175024.0,"O/o District Project Manager, HPCDP (Phase-II), JI","O/o District Project Manager, HPCDP (Phase-II), JICA-ODA, Mandi	
Distt. Mandi (H.P.). Agriculture Complex Khaliyar Mandi  Distt. Mandi (H.P).",10-Sep-2024 11:00 AM,"O/o District Project Manager, HPCDP (Phase-II), JI",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest money (Pay in Slip) as indicated in NIT Sr. No. 3(a) ii,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration/ enlistment as indicated in NIT Sr. No. 3(a) iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Should have experience of minimum 3 years in the last 10 years as indicated in NIT Sr. No. 3 (a) iv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Should have satisfactorily completed similar works as indicated in NIT Sr. No. 3(a) v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Should have satisfactory one work indicating experience in key activities in NIT Sr. No. 3(a) vi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Financial Statements as indicated in NIT Sr. No. 3(a) vii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Average annual turnover as indicated in NIT Sr. No. 3(a) viii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Solvency as indicated in NIT Sr. No. 3(a) ix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Proposal as indicated in NIT Sr. No. 3(a) x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
