Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL,CE(MM)-04/2024,2024_HPSEB_88094_1,Yes,Open Tender,Tender cum Auction,Goods,3.0,No,Yes,Online,No,No,No,1.0,Fee,.pdf,Proof of Tender Fee,08-Mar-2024 11:00 AM,05-Jun-2024 11:30 AM,08-Mar-2024 11:00 AM,03-Jun-2024 11:00 AM,,,08-Mar-2024 11:00 AM,03-Jun-2024 11:00 AM,21-Jun-2024 11:30 AM,"16,72,760",Yes,fixed,,Nil,Nil,1.0,Corrigendum No V,Date,,1.0,ICICI BANK,"1,475",Nil,Nil,No,Chief Engineer(MM),"Office of Chief Engineer(MM), Vidyut Bhawan, HPSEBL, Shimla",Procurement of 11kV and 22kV DTRs of assorted ratings,Procurement of 11kV and 22kV DTRs of assorted ratings,As per NIT,EMD for Local firms registered with HPSEBL is Rs. 1422760 and for other bidders is Rs. 1672760,"16,72,76,000",Electrical Work/ Equipment,Distribution Transformers,Tender,120.0,180.0,Office of Chief Engineer(MM),171004.0,,,,Office of Chief Engineer(MM),No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Proof of EMD,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Renewed BIS Certi, ISO certi, GST registration certificate, PAN Card copy, ITR and GST Clearance Cer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Purchase order /supply orders Copies, performance certificate and list of past supplies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"GTPs, Drawings and Type test reports of offered material",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Certificate of Registration with industry Deptt., Capacity assessment Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of Plant  Machinery Testing Equipments used for routine test to be carried out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of Arbitration Court cases and Blacklisting Debarred by any Govt. Semi Govt. organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Balance sheet of last three years, Last three years turn over duly certified by CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney Board of resolution to sign the bid doc and acceptance of terms and conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Duly signed tender documents and any other requisite documents required as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
