Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Executive Engineer,HP PWD Division Tanda at Nagrota Bagwan,21-Apr-2022 05:00 PM,02-May-2022 11:30 AM,21-Apr-2022 05:00 PM,30-Apr-2022 05:00 PM,NA ,NA ,21-Apr-2022 05:00 PM,30-Apr-2022 05:00 PM,13-May-2022 10:30 AM,1.0,ICICI BANK,"7,20,850",No,fixed,,Nil,Nil,Construction of B. Pharmacy Govt. College at Nagrota Bagwan in Distt Kangra (HP) (Deposit work),"Construction of 6 Nos Type-III staff Qtrs, 8 Nos Type-IV Staff Qtrs and 1 No Type-VI Qtr for Principal residence including water supply and Sanitary Installation, Rain water Harvesting system and septic Tank etcetera",Please refer Tender documents. ,NA ,"3,60,40,249",Civil Works - Buildings,NA ,Tender,120.0,540.0,Nagrota Bagwan,176002.0,NA ,NA ,NA ,HP PWD Division Tanda at Nagrota Bagwan,No ,No,"5,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of Tender form,PWD,PWD- Civil-17880-17910-Tanda,2022_PWD_59119_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Executive Engineer,Internal,"AE Nagrota Bagwan,DAO, Supdt, HDM,",Suresh Kumar Walia,10-May-2022 09:57 AM,13-May-2022 10:30 AM,techsummary_90417.pdf (1394.52 KB),PWD,2022_PWD_59119_2,PWD- Civil-17880-17910-Tanda,Construction of B. Pharmacy Govt. College at Nagrota Bagwan in Distt Kangra (HP) (Deposit work),09-Sep-2022,"INR 36,040,249",540.0,Suresh Kumar Walia,13-Sep-2022 04:11 PM,Award.pdf (1235.00 KB),Award,Executive Engineer,Internal,AE Nagrota Bagwan DAO Supdt HDM,Suresh Kumar Walia,24-May-2022 03:06 PM,finsummary_90417.pdf (17.88 KB),1.0,279478.0,Ujjawal Singh,INR,"53,153,096",Finance,sum,Suresh Kumar Walia,24-May-2022 03:05 PM,None,BOQ Comparative Chart,1.0,279559.0,Ashwani Kumar,29-Apr-2022 03:29 PM,Rejected-Technical,Not Fulfill Criteria,10-May-2022 09:57 AM,Technical,SUM,Suresh Kumar Walia,09-May-2022 05:15 PM,technical_90417.pdf,AOC
,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,279614.0,M/s Kulwinder Singh and Co.,29-Apr-2022 04:48 PM,Rejected-Finance,Lowest 2,24-May-2022 03:06 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST , Pan No",,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,279478.0,Ujjawal Singh,29-Apr-2022 11:28 AM,Accepted-AOC,Award,13-Sep-2022 04:11 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF No,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding near relative working in the PWD and no relation gazetted,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Under taking that no arbitration/litigation with PWD is pending in any court of Law,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of Machinery and Technical Staff as per SBD with proof,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in Hand Detail,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
