Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Providing protection work along the right bank of river Sutlej from NTPC diversion tunnel outlet to Maitri Setu bridge,SH C/o PCC retaining wall at RD 0/0 to 0/300. NTPC Deposit.,As per bid document ,NA ,"4,96,98,991",Civil Works,NA ,Tender,75.0,365.0,Sundernagar,175018.0,NA ,NA ,NA ,12.01.2022,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule E,PWD,PW-SNR-CB-E-Tender/21- 12356-65 dt. 30.12.2021,2022_PWD_55274_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,Executive Engineer,Executive Engineer HPPWD Division Sunder Nagar,03-Jan-2022 01:00 PM,12-Jan-2022 11:30 AM,03-Jan-2022 01:00 PM,11-Jan-2022 06:00 PM,NA ,NA ,03-Jan-2022 01:00 PM,11-Jan-2022 06:00 PM,21-Jan-2022 11:30 AM,"5,000",EE Sundernagar,Sundernagar,No,"9,94,000",Yes,fixed,,EE Sundernagar,Sundernagar,1.0,ICICI BANK,AOC,1.0,254395.0,Ajay Kumar Sharma,11-Jan-2022 04:10 PM,Rejected-Finance,Not found lowest,26-Mar-2022 05:27 PM,Technical,BOS,Chaman Singh,19-Jan-2022 12:33 PM,technical_82884.pdf,1.0,255002.0,VIJAY KUMAR SHARMA,INR,"37,145,025.69",Finance,FBOS,Naresh Raj Chandel,24-Jan-2022 11:28 AM,finance_82884.pdf,BOQ Comparative Chart,Er. D.R. Chauhan Executive Engineer,Internal,Er. Hitesh Sharma AE Dehar Sushil Kumar DAO Gr-I Dinesh Kumar HDM Rattan Lal Supdt.,Chaman Singh,19-Jan-2022 12:59 PM,21-Jan-2022 11:30 AM,techsummary_82884.pdf (1111.07 KB),PWD,2022_PWD_55274_1,PW-SNR-CB-E-Tender/21- 12356-65 dt. 30.12.2021,Providing protection work along the right bank of river Sutlej from NTPC diversion tunnel outlet to Maitri Setu bridge,08-Sep-2022,"INR 37,145,026",365.0,Chaman Singh,08-Sep-2022 04:41 PM,AOCProtectionWall.pdf (1491.00 KB),AOC issued to the L-1,Chief Engineer(MZ) HPPWD Mandi,Internal,S.E. (D and W) MZ Mandi SE 1st Circle Mandi Executive Engineer (D) MZ Mandi Executive Engineer HPPWD Sundernagar Planning Officer (MZ) Deputy Controller (F and A) MZ Mandi,Chaman Singh,26-Mar-2022 05:27 PM,finsummary_82884.pdf (1154.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,The earnest money indicated in schedule E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2.0,254497.0,Ajmer Singh,11-Jan-2022 03:35 PM,Rejected-AOC,Not found lowest,08-Sep-2022 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.16 (2) of form-6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,255095.0,Bhupinder Paul Mahajan,11-Jan-2022 05:25 PM,Rejected-AOC,Not found lowest,08-Sep-2022 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,GST registration alongwith latest uploaded return as per general rules No. 16(3) of form -6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,254732.0,Dinesh Kumar Sharma Const. (P) Ltd,11-Jan-2022 11:36 AM,Rejected-Finance,Not found lowest,26-Mar-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 26 and work done / in hand as per General Rule No. 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,253774.0,S G Constructions,10-Jan-2022 04:09 PM,Rejected-Finance,Not found lowest,26-Mar-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Latest ITR Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,255002.0,VIJAY KUMAR SHARMA,11-Jan-2022 02:15 PM,Accepted-AOC,Being lowest,08-Sep-2022 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"List of machinery, tool, plant alongwith documentary proof refer schedule F with reference to clause",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Detail of Technical Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Other important documents as specified by the State in proforma of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Copy of EPF Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
