Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Category,Sub Category,Sub Category Description,Format/File,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,S.No.2,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,PW-SKT-CB-Tender/2022 -23 6360-62 dt.- 07.07.2022,2022_PWD_63196_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Certificate Details ,Permanent Account Number ,Permanent Account Number Details ,,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender,29-Jul-2022 09:00 AM,10-Aug-2022 11:30 AM,29-Jul-2022 09:00 AM,10-Aug-2022 11:00 AM,29-Jul-2022 09:00 AM ,10-Aug-2022 11:00 AM ,29-Jul-2022 09:00 AM,10-Aug-2022 11:00 AM,20-Aug-2022 11:10 AM,"45,000",Yes,fixed,,EE Sarkaghat,Sarkaghat,Executive Engineer,"Executive Engineer, Sarkaghat Division, HP.PWD. Sarkaghat",Periodic Maintenance on Jol to Baldwara ( Dhaboi to Baldwara) Under PMGSY incentive for the Year 2022-23 (,(SH- Providing and laying 20mm thick PC with seal coat Km. 1/0 to 3/0),Please refer Tender documents. ,NA ,"22,48,000",Civil Works - Roads,NA ,Rate Contract,90.0,15.0,Sarkaghat,175024.0,NA ,NA ,NA ,Sarkaghat,No ,No,500.0,EE Sarkaghat,Sarkaghat,No,1.0,ICICI BANK,1.0,Date corrigendum,Date,,AOC,PWD,2022_PWD_63196_1,PW-SKT-CB-Tender/2022 -23 6360-62 dt.- 07.07.2022,Periodic Maintenance on Jol to Baldwara ( Dhaboi to Baldwara) Under PMGSY incentive for the Year 2022-23 (,"Executive Engineer-Chairman,",Internal,"Assistant Engineer Sarkaghat - Member, Superintendent G-II - Member, Divisional Accountant Officer -Member, Divisional Head Draughtsman-Member,",Mast Ram Rana,20-Aug-2022 10:55 AM,20-Aug-2022 11:10 AM,techsummary_95258.pdf (1285.90 KB),"Executive Engineer-Chairman,",Internal,"Assistant Engineer Sarkaghat - Member, Superintendent G-II - Member, Divisional Accountant Officer -Member, Divisional Head Draughtsman-Member,",Mast Ram Rana,02-Sep-2022 01:09 PM,finsummary_95258.pdf (460.47 KB),02-Sep-2022,"INR 2,248,000",15.0,Mast Ram Rana,02-Sep-2022 01:15 PM,63196.PDF (748.00 KB),Work Awarded to the contractor,1.0,294609.0,AMANDEEP SHARMA GOVT ONTRACTOR,INR,"1,955,760",Finance,Admitted,Mast Ram Rana,20-Aug-2022 11:21 AM,None,BOQ Comparative Chart,1.0,294609.0,AMANDEEP SHARMA GOVT ONTRACTOR,05-Aug-2022 10:41 PM,Accepted-AOC,Amount Put to Tender,02-Sep-2022 01:18 PM,Technical,Admitted,Mast Ram Rana,11-Aug-2022 12:13 PM,None,AOC
,,,,,,,,,,,,,,2.0,Work Details ,Work Completed Certificate Copies ,Work Completed Certificate Copies ,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,294575.0,Pawana Devi,06-Aug-2022 10:04 AM,Rejected-Technical,Non Responsive,20-Aug-2022 10:55 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,294076.0,S.S.Chauhans Construction Private Limted,09-Aug-2022 02:28 PM,Rejected-Finance,2nd Lowest Bidder,02-Sep-2022 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,Pan No/ GST Registration General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,294622.0,Vijay Pal Chauhan,05-Aug-2022 11:09 PM,Rejected-Technical,Non Responsive,20-Aug-2022 10:55 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,Work in Done certificate General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,List of Machinery Tool and Plant as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit that information with the (Name of work is correct in all respect),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,From No 7/8 duly signed by Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,EPF registration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
