Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of form and earnest money,1.0,ICICI BANK,350.0,Nil,Nil,No,Executive Engineer,HPPWD Division Dehra,A/R and M/O Karoa Kalan to Mawa Kundli Road Km. 2/0 to 3/915,C/o CCP and U-shape drain at RD 3/690 to 3/765 and 3/805 to 3/880,Please refer to tender documents ,NA ,"9,89,273",Civil Works,NA ,Tender,75.0,30.0,Dehra,177101.0,NA ,NA ,NA ,EE HPPWD Division Dehra,No ,No,18-Jul-2022 10:00 AM,26-Jul-2022 11:30 AM,18-Jul-2022 10:00 AM,25-Jul-2022 06:00 PM,NA ,NA ,18-Jul-2022 10:00 AM,25-Jul-2022 06:00 PM,17-Aug-2022 02:30 PM,PWD,EE Dehra Letter No.3168-72 dt. 22.06.2022,2022_PWD_62700_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"20,000",No,fixed,,Nil,Nil,AOC,PWD,2022_PWD_62700_5,EE Dehra Letter No.3168-72 dt. 22.06.2022,A/R and M/O Karoa Kalan to Mawa Kundli Road Km. 2/0 to 3/915,EE Dehra,Internal,"DHD,SUPDT,DAO",Dinesh Kumar Dhiman,17-Aug-2022 12:44 PM,17-Aug-2022 02:30 PM,techsummary_94534.pdf (1458.75 KB),EE Dehra,Internal,"HDM,Supdt,DAO",Dinesh Kumar Dhiman,07-Sep-2022 11:28 AM,finsummary_94534.pdf (165.91 KB),07-Sep-2022,"INR 989,273",30.0,Dinesh Kumar Dhiman,07-Sep-2022 11:29 AM,62700_5Award.pdf (571.00 KB),Work awarded issued,1.0,292640.0,M/S Surjeet Singh Govt. Contractor,25-Jul-2022 10:03 AM,Rejected-Technical,Not Responsive,17-Aug-2022 12:44 PM,1.0,TENDER REVOCATION,TENDER HAS BEEN REVOKED DUE TO TECHNICAL REASON,16-Aug-2022 06:05 PM,1682022.pdf ,15.02,Technical Opening,Technical,Summary,Dinesh Kumar Dhiman,17-Aug-2022 12:35 PM,technical_94534.pdf,1.0,292530.0,SUBHASH CHAND,INR,"1,003,373",Finance,Summary,Dinesh Kumar Dhiman,07-Sep-2022 11:23 AM,finance_94534.pdf,BOQ Comparative Chart,AOC
,,.pdf,Copy of enlistment,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,292559.0,SANDEEP SHARMA,23-Jul-2022 05:04 PM,Rejected-Finance,Highest Bidder,07-Sep-2022 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of GST Registration with copy of Return of previous FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,292530.0,SUBHASH CHAND,23-Jul-2022 05:40 PM,Accepted-AOC,L1,07-Sep-2022 11:31 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form 8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Detail of existing commentments under Dehra Division.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding correctness of bid showing name of bid duly attested from competent authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding list of near relative works as officer/officials in HPPWD duly attested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of machinery tool and plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of PAN card with IT Return of previous FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of registration under EPF with return of previous FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
