Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
06-Jul-2019 04:00 PM,16-Jul-2019 03:30 PM,06-Jul-2019 04:00 PM,16-Jul-2019 02:00 PM,NA ,NA ,08-Jul-2019 09:00 AM,16-Jul-2019 02:00 PM,1.0,Corrigendum,Technical Bid,,National Health Mission||State Programme Management Unit - NHM,NHM/11018/6/2018-MH-NHM/8344,2019_NHM_13501_1,Yes,Open Limited,Supply,Goods,1.0,No,No,Not Applicable,No,No,No,0.0,Nil,Nil,No,"MD,NHM,Assam","O/O Mission Director, National Health Mission, Saikia Commercial Complex,",0.0,No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,Financial Bid,Printing and Supply of MCP Cards,Printing and Supply of MCP Cards,Please refer Tender documents. ,NA ,"60,00,000",Publishing/Printing,NA ,Rate Contract,90.0,120.0,27 District Drug Warehouse,785100.0,"O/O Mission Director, NHM,Assam ","O/O Mission Director, National Health Mission, Saikia Commercial Complex, Christanbasti, G.S.Road, Guwahati ",10-Jul-2019 03:00 PM ,"O/O Mission Director, NHM,Assam",No ,No,AOC,Finance,Financial bid will be opend,Kanak Deka,16-Jul-2019 06:14 PM,,BOQ Comparative Chart,1.0,61964.0,MAA MANASHA PRINTERS,INR,0.0,18-Mar-2021,INR 6000000.0,120.0,Dipjyoti Deka,18-Mar-2021 12:05 PM,TenderMinutes.pdf (54.00 KB),PIP approval,National Health Mission||State Programme Management Unit - NHM,2019_NHM_13501_1,NHM/11018/6/2018-MH-NHM/8344,Printing and Supply of MCP Cards,ED,Internal,SPM DF FA DME(SHQ) Consultant9MH),Dipjyoti Deka,18-Mar-2021 11:42 AM,techsummary_20940.pdf (53.69 KB),1,61872,Albatross Graphic Solution Private Limited,16-Jul-2019 12:34 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,ED,Internal,SPM DF FA DME(SHQ) Conslt(MH),Dipjyoti Deka,18-Mar-2021 12:00 PM,finsummary_20940.pdf (53.69 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61903,Aurora Fine Arts,15-Jul-2019 07:05 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,61915,Baju Associates,16-Jul-2019 12:24 AM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61881,BHABANI OFFSET AND IMAGING SYSTEMS PVT. LTD.,15-Jul-2019 04:35 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,61901,CDC PRINTERS PVT. LTD,15-Jul-2019 06:26 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,61972,Creative Iimages,16-Jul-2019 11:53 AM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,61394,Darpan Publications International Limited,11-Jul-2019 12:48 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,61587,F M Printers,16-Jul-2019 01:16 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,61981,Infinity Advertising Services Pvt Ltd,16-Jul-2019 01:03 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,61964,MAA MANASHA PRINTERS,16-Jul-2019 11:22 AM,Accepted-AOC,PIP approval,18-Mar-2021 12:05 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,61775,Mittal Enterprises,15-Jul-2019 12:44 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,61855,Nova Publications and Printers Pvt. Ltd,16-Jul-2019 01:22 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,61823,Singhania printing press LLP,15-Jul-2019 12:32 PM,Rejected-Finance,High Rate,18-Mar-2021 12:00 PM,,,,,,,AOC
