Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"1,500",EE Dhami,Dhami,No,PWD,PW-SRDD-CB-CTR-2020-21-7848 dated 29-08-2020,2020_PWD_40632_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,"65,700",No,fixed,,EE Dhami,Dhami,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),Improvement of black spots identified by the police department numbering 195 Black spots identified on Shimla Mandi road km 6/00 to 15/00 portion Dhalli to Baldyain,"SH- Providing W metal beam crash barrier in km 10/800 to 11/180, 11/480 to 11/880, 12/648 to 12/744, 13/180 to 13/400 and PCC R/wall in km 10/810 to 10/825 , 11/550 to 11/565, 12/648 to 12/663 and edge wall",as per SBD ,NA ,"38,74,686",Civil Works - Roads,NA ,Tender,120.0,180.0,Dhami,171103.0,NA ,NA ,NA ,SE 4th Circle,No ,No,EE Dhami,Shimla Rural Division HPPWD Dhami,14-Sep-2020 12:00 PM,25-Sep-2020 11:00 AM,14-Sep-2020 12:00 PM,24-Sep-2020 05:00 PM,NA ,NA ,14-Sep-2020 12:00 PM,24-Sep-2020 05:00 PM,28-Oct-2020 02:00 PM,AOC,PWD,2020_PWD_40632_1,PW-SRDD-CB-CTR-2020-21-7848 dated 29-08-2020,Improvement of black spots identified by the police department numbering 195 Black spots identified on Shimla Mandi road km 6/00 to 15/00 portion Dhalli to Baldyain,Er. Sudhir Kumar Gupta,Internal,,Sudhir Kumar Gupta,28-Oct-2020 12:23 PM,28-Oct-2020 02:00 PM,techsummary_59932.pdf (284.27 KB),ErSudhirGupta,Internal,ShPremrajmeenaShGainchandthakurShSureshkumarvarma,Sudhir Kumar Gupta,16-Mar-2021 05:28 PM,finsummary_59932.pdf (95.89 KB),16-Mar-2021,"INR 3,874,686",180.0,Sudhir Kumar Gupta,16-Mar-2021 05:30 PM,AOC40632_1.pdf (173.00 KB),AOC,Finance,Bid opening summary,Sudhir Kumar Gupta,23-Nov-2020 01:55 PM,finance_59932.pdf,BOQ Comparative Chart,1.0,178884.0,ISHWAR DASS,INR,"4,178,943",1.0,179058.0,Ankit Sharma,23-Sep-2020 04:44 PM,Rejected-Finance,2nd Lowest,16-Mar-2021 05:28 PM,Technical,Bid opening summary,Sudhir Kumar Gupta,26-Sep-2020 05:16 PM,technical_59932.pdf,AOC
,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,179049.0,BUILDWELL CONSTRUCTION,24-Sep-2020 03:24 PM,Rejected-Finance,7th lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,179254.0,Conter,24-Sep-2020 04:15 PM,Rejected-Finance,4th lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,178884.0,ISHWAR DASS,23-Sep-2020 11:29 PM,Accepted-AOC,Awarded,16-Mar-2021 05:30 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work In Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,179044.0,Lalit Sharma,23-Sep-2020 03:54 PM,Rejected-Finance,6th Lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,179061.0,NAND LAL CHAUHAN,23-Sep-2020 05:01 PM,Rejected-Finance,9th Lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,179197.0,rajinder,24-Sep-2020 02:16 PM,Rejected-Finance,5th lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,179003.0,Ramesh Dutt,23-Sep-2020 02:17 PM,Rejected-Finance,8th Lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,179025.0,Sanjeev Kumar Aggarwal,24-Sep-2020 04:01 PM,Rejected-Finance,3rd Lowest,16-Mar-2021 05:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
