EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"14,250",Yes,fixed,,Nil,Nil,300.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3) and Earnest Money as per schedule F (6.5),1.0,ICICI BANK,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",05-Mar-2021 11:00 AM,15-Mar-2021 11:00 AM,05-Mar-2021 11:00 AM,13-Mar-2021 05:00 PM,NA ,NA ,05-Mar-2021 11:00 AM,13-Mar-2021 05:00 PM,16-Mar-2021 11:00 AM,PWD,SD-III-CB-TENDER/20-21-29979 dated 23-02-2021,2021_PWD_44964_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"S/R to Minister house No.4 at Grant Lodge Shimla. (SH- Repair of damaged roof, gutter, facia and soffits etc.).","S/R to Minister house No.4 at Grant Lodge Shimla. (SH- Repair of damaged roof, gutter, facia and soffits etc.).",As per bidding documents ,NA ,,Civil Works,NA ,Tender,120.0,60.0,Chotta Shimla,171002.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,AOC,1.0,202628.0,Gian Chand,13-Mar-2021 04:58 PM,Rejected-AOC,L3,26-Mar-2021 03:37 PM,Technical,Bid opening summary,Ajay Kumar Soni,15-Mar-2021 01:27 PM,None,1.0,202766.0,Suresh Kumar Sharma,INR,"750,567",Finance,Bid opening summary,Ajay Kumar Soni,16-Mar-2021 01:36 PM,finance_67536.pdf,BOQ Comparative Chart,ER.A.K.SONI,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Naresh Kumar,Ajay Kumar Soni,15-Mar-2021 02:31 PM,16-Mar-2021 11:00 AM,techsummary_67536.pdf (137.19 KB),PWD,2021_PWD_44964_1,SD-III-CB-TENDER/20-21-29979 dated 23-02-2021,"S/R to Minister house No.4 at Grant Lodge Shimla. (SH- Repair of damaged roof, gutter, facia and soffits etc.).",16-Mar-2021,"INR 712,118",60.0,Ajay Kumar Soni,26-Mar-2021 03:37 PM,44964_1.pdf (358.00 KB),AOC,ER.A.K.SONI,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Naresh Kumar,Ajay Kumar Soni,16-Mar-2021 01:39 PM,finsummary_67536.pdf (105.11 KB),AOC
,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,203128.0,Nikhil Bhagra Govt. Contractor,13-Mar-2021 04:16 PM,Rejected-AOC,L2,26-Mar-2021 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No./ Copy of Tin No. and Copy of PAN Card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,202766.0,Suresh Kumar Sharma,12-Mar-2021 06:06 PM,Accepted-AOC,L2,26-Mar-2021 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,HP.PWD Form No-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Proof of Machinery Tools plant and ownership as per sr. No. 6.19 of schedule F Clause 18.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Minimum Turnover for last Five years as given by CA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Work done certificate as per schedule F (6.9) and Work in hand certificate as per schedule F (6.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
