EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"13,050",No,fixed,,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,350.0,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,No,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","S/R to Nalagarh House near Gopal Mandir at Boileauganj Shimla-4 (SH- Dismantling work, P/F roofing, Gutter, Steel Work, Paneled glazed shutter, Cupboard, Ceiling, Edge wall in garden, Inter locking pavers at entrance etc.)","S/R to Nalagarh House near Gopal Mandir at Boileauganj Shimla-4 (SH- Dismantling work, P/F roofing, Gutter, Steel Work, Paneled glazed shutter, Cupboard, Ceiling, Edge wall in garden, Inter locking pavers at entrance etc.)",As per bidding documents ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,30.0,Chaora Maidan,171004.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,07-Dec-2020 05:00 PM,18-Dec-2020 11:00 AM,07-Dec-2020 05:00 PM,17-Dec-2020 05:00 PM,NA ,NA ,07-Dec-2020 05:00 PM,17-Dec-2020 05:00 PM,28-Dec-2020 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3) and Earnest Money as per schedule F (6.5),1.0,DD - Demand Draft,PWD,SD-III-CB-Tender/2021-20351 dated 23-11-2020,2020_PWD_42980_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,AOC,1.0,192102.0,Kaku Ram,17-Dec-2020 12:55 PM,Rejected-Technical,ok,28-Dec-2020 01:36 PM,Technical,Bid opening summary,Ajay Kumar Soni,21-Dec-2020 03:25 PM,technical_63715.pdf,Finance,Bid opening summary,Ajay Kumar Soni,29-Dec-2020 11:20 AM,finance_63715.pdf,BOQ Comparative Chart,1.0,192037.0,Sanjeev thakur,INR,"776,411",PWD,2020_PWD_42980_2,SD-III-CB-Tender/2021-20351 dated 23-11-2020,"S/R to Nalagarh House near Gopal Mandir at Boileauganj Shimla-4 (SH- Dismantling work, P/F roofing, Gutter, Steel Work, Paneled glazed shutter, Cupboard, Ceiling, Edge wall in garden, Inter locking pavers at entrance etc.)",ER.A.K.SONI,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Naresh Kumar,Ajay Kumar Soni,28-Dec-2020 01:32 PM,28-Dec-2020 02:00 PM,techsummary_63715.pdf (156.57 KB),ER.A.K.SONI,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Naresh Kumar,Ajay Kumar Soni,29-Dec-2020 11:26 AM,finsummary_63715.pdf (112.86 KB),05-Mar-2021,"INR 650,218",60.0,Ajay Kumar Soni,15-Mar-2021 03:12 PM,42980_2.pdf (562.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,AOC,2.0,192148.0,KRISHAN KUMAR SHARMA,17-Dec-2020 04:02 PM,Rejected-AOC,L2,15-Mar-2021 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No./ Copy of Tin No. and Copy of PAN Card.,,,,,,,,,,,,,,,,,AOC,3.0,192023.0,Manohar Singh,16-Dec-2020 04:53 PM,Rejected-Technical,ok,28-Dec-2020 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,,,,,,,,,AOC,4.0,192037.0,Sanjeev thakur,17-Dec-2020 10:38 AM,Accepted-AOC,L1,15-Mar-2021 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,HP.PWD Form No-8,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Machinery Tools plant and ownership as per sr. No. 6.19 of schedule F Clause 18.,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum Turnover for last Five years as given by CA.,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate as per schedule F (6.9) and Work in hand certificate as per schedule F (6.10),,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
