Date,District,Number,Details,state,ID,assam_dist
2023-06-11,DHEMAJI,1,"Sissiborgaon - Brahmaputra Dyke from Deorighat to Sissikalghar | Ch. 25175.00 to Ch. 26075.00m | Water Resource Department embankment in the form of Raincuts and affected of the both River side and country side slope in between Ch. 25175.00 to Ch. 26075.00m in the Brahmaputra Dyke from Deorighat to Sissikalghar on 10/06/2023. length- 900 meter (approx.) | (Long - 94.622666, Lat - 27.339132, Dept - Water Resource Deptt.)",ASSAM,7,2011Dhem
2023-06-12,BISWANATH,2,"Gohpur - Mild erosion is observed at Nalbari Marginal embankment | Nalbari area of R/embankment of River Solengi | For a length of 150.00 m on 12/06/23 | (Long - 93.639512, Lat - 26.935275, Dept - P&RD),  Erosion observed at Dakhin Deonabari R/bank embankment | Deonabari Area of R/embankment of River Solengi | Of Length 30.00 m on 12/06/23 | (Long - 93.642885, Lat - 26.910851, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-14,BISWANATH,3,"Gohpur - Gupsarguri marginal embankment | Mild erosion observed at R/Bank of river Sessa on 14/06/23 of length 120 mtr | | (Long - 93.716944, Lat - 26.979166, Dept - --Select Department--),  Baligaon marginal embankment | Mild erosion is observed on R/Bank of river sessa of Length 100 mtr | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.),  Mild erosion observed at ouguri area | On R/Bank of River Sessa of length 30 mtr | | (Long - 93.737047, Lat - 26.952548, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-14,DARRANG,1,"Mangaldoi - Noanadi RB extension Embankment. | Udmari Village | Due to rise of water level overtopping at various locations took place at the embankment. Dated 11/06/2023. | (Long - 91.983382, Lat - 26.549430, Dept - Water Resource Deptt.)",ASSAM,26,2011Darr
2023-06-14,DHEMAJI,1,"Gogamukh - Na-Nadi Right Bank Embankment from NH-15 to Lakhipathar | From Ch. 0m to 2235 m | Due to incessant rainfall and rise in water level, river side slope has been Damaged by slump down and erosion at Na-Nadi Right Bank Embankment from NH-15 to Lakhipathar (Water Resource Deptt. embankment), Length- 2235m approx, Dated: 14/06/2023 | (Long - 94.380960, Lat - 27.415049, Dept - Water Resource Deptt.)",ASSAM,7,2011Dhem
2023-06-15,DHEMAJI,1,"Dhemaji - Kumatiya left Embankment from NH-15 to Gurathali Chapori | Kumatiya Left Bank | Yesterday on 14/06/2023, Due to incessant rainfall and flood affected, several rain cuts depression etc. all along the reach has been inadequate to withstand flood thrust and also the said reach lacks sufficient free board. Length 800 meters (approx) | (Long - 94.462329, Lat - 27.419640, Dept - Water Resource Deptt.)",ASSAM,7,2011Dhem
2023-06-15,BISWANATH,2,"Gohpur - Gupsarguri marginal embankment | Mild erosion observed at R/Bank of river Sessa on 15/06/23 of length 30 mtr | | (Long - 93.716944, Lat - 26.979166, Dept - --Select Department--),  Baligaon marginal embankment | Mild erosion is observed at R/Bank of river sessa on 15/06/23 of Length 50 mtr | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-16,TAMULPUR,3,"Goreswar - Tengajhar (Madalbari supa) | Village Tengajhar Mouza Betna | Due to incessant rain the water of River Suklai got overtopped of the Panchayat bandh R/B at village Tengajhar (Madalbari supa) date of occurrence 16/06/23 length of overtopped area 100 m approx. The water entered country side and affected crop area. | (Long - 91.690865, Lat - 26.604329, Dept - --Select Department--),  Tengajhar ( Ghotirpam supa) | Village Tengajhar Mouza Betna | Due to incessant rain the water of River Suklai got overtopped of the Panchayat bandh L/B at village Tengajhar (Ghotirpam supa ) date of occurrence 16/06/23 length of overtopped area 100 m approx. The water entered country side and affected crop area. | (Long - 91.692245, Lat - 26.599848, Dept - P&RD),  Niz Jhargaon | Village Niz Jhargaon Mouza Defeli | Due to incessant rain the water of River Suklai got overtopped of the Panchayat bandh R/B at village Niz Jhargaon (Kujargaon) date of occurrence 16/06/23 length of overtopped area 100 m approx. The water entered country side and affected crop area. | (Long - 91.703099, Lat - 26.624359, Dept - P&RD)",ASSAM,34,2011Tamu
2023-06-16,BISWANATH,4,"Gohpur - Erosion is observed on R/Bank embankment of river Solengi. | Of length 30 mtr at Dakhin Deonabari dated 16/06/23 | | (Long - 93.627646, Lat - 26.807600, Dept - --Select Department--),  Mild Erosion is observed on R/Bank of river Solengi | at Nalbari Marginal embankment of length 120 MTR on 16/06/23 | | (Long - 93.638512, Lat - 26.935275, Dept - Water Resource Deptt.),  Mild erosion is observed on R/Bank of river Sessa. | at Gupsarguri marginal embankment of length 30 mtr on 16/06/23 | | (Long - 93.716944, Lat - 26.979166, Dept - Water Resource Deptt.),  Mild bank Erosion is observed on R/Bank of river Sessa | at Baligaon marginal embankment near Gosarguri area of length 50 mtr on 16/06/23 | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-16,GOLAGHAT,2,"Bokakhat - The Brahmaputra dyke from KRF boundary to Diffaloo pathar | Bohikhowa and Polashguri village | Affected due to heavy rain cut on 15.6.2023 | (Long - 93.616420, Lat - 26.677046, Dept - PWD (Roads))",ASSAM,6,2011Gola
2023-06-17,BISWANATH,4,"Gohpur - Mild Erosion observed at R/Bank embankment of river Sessa | at Auguri area of length 30 mtr on 17/06/23 | | (Long - 93.737047, Lat - 26.952548, Dept - --Select Department--),  Mild bank Erosion is observed on R/Bank of river Sessa | At Baligaon Marginal Embankment in Gosarguri area of length 100 mtr on 17/06/23 | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.),  Mild bank erosion is observed on R/Bank of river Sessa | at Gopsarguri marginal embankment Of length 120 mtr on 17/06/23 | | (Long - 93.716944, Lat - 26.979766, Dept - Water Resource Deptt.),  Erosion is observed on R/Bank embankment of river Solengi | at Dakhin Deonabari of length 20 mtr on 17/06/23 | | (Long - 93.643767, Lat - 26.913720, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-17,DHEMAJI,1,"Jonai - Water Resource Deptt. river side and Country side Dual bund | Between Shadhughat to Borong | Due to incessant rain and raise in water level of river Brahmaputra, River side and Country side Duel bund in between Sadhughat to Borong got 75.00 meter slumped down and eroded on 16/06/2023. | (Long - 95.090000, Lat - 27.170000, Dept - Water Resource Deptt.)",ASSAM,7,2011Dhem
2023-06-17,DARRANG,1,"Mangaldoi - Left Bank Embankment At Bishnupur | At Village Bishnupur | Due to flood water overtopping at some portions of PNRD Bund at Bishnupur Village, breach like situation occurred in the embankment thus eroding away a portion of land of the bund as reported by water Resource Department. Dated 16/06/2023 | (Long - 91.986900, Lat - 26.543900, Dept - Irrigation)",ASSAM,26,2011Darr
2023-06-17,KARIMGANJ,1,"Patherkandi - Right bank of river Longai at Tapadarpara. | Tapadarpara | A slump down around 10M Length occurred on right bank of river Longai at Tapadarpa on 17/06/2023 due to heavy rainfall. | (Long - 24.614148, Lat - 92.320768, Dept - Water Resource Deptt.)",ASSAM,28,2011Kari
2023-06-17,GOALPARA,1,"Lakhipur - Kharmuza to Nichinpur | Near Nichinpur | As per report of WR Division Goalpara, Due to heavy rainfall Newly 21 nos larged size raincuts have been occurred at B/dyke (Kharmuza to Nichinpur) within Ch. 34.00KM to Ch. 37.50 KM damage point from lat-26.045284, long- 90.190283 to ended point lat- 26.035931, long-90.174836 on 14.06.2023 to till date on 17.06.2023. | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,16,2011Goal
2023-06-18,BISWANATH,3,"Gohpur - Bank Erosion is observed R/Bank embankment of river Solengi. | at Dakhin Deonabari of length 30 mtr on 18/06/23 | | (Long - 93.643767, Lat - 26.913720, Dept - --Select Department--),  Mild bank erosion is observed on R/Bank of river Sessa. | at Gopsarguri marginal embankment of length 120 mtr on 18/06/23 | | (Long - 93.716944, Lat - 26.979166, Dept - Water Resource Deptt.),  Mild bank Erosion is observed on R/Bank of river Sessa | at Baligaon mmginal embankment near Gopsarguri area of length 100 mtr on 18/06/23 | | (Long - 93.712256, Lat - 26.989844, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-18,LAKHIMPUR,1,"Nowboicha - Pabha River Bund | Mohghuli Borgola | 10 Mtr. eroded on 17.06.2023 at Pabha River Bund from Shoniboria Bazar to Ruhul Chuburi MGNREGA 15-16 under BMP GP. Report received from Karunabari Block Dev. Office | (Long - 27.063610, Lat - 94.039671, Dept - P&RD)",ASSAM,15,2011Lakh
2023-06-19,BISWANATH,1,"Gohpur - Dakhin Deona Bari R/Bank embankment of river Solengi. | Mild Bank Erosion is observed at Dakhin Deonabari R/Bank embankment of river Solengi of length 10 mtr on 19/06/23 | | (Long - 93.643767, Lat - 26.911372, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-19,NALBARI,1,"Tihu - UPSTREAM OF RCC BRIDGE OF BURHADIA RIVER (LEFT) , | NEAR SIV MANDIR(DAKHIN BHOJKUCHI) | LENGTH:45MTS(APPROX),REPORTED BY OFFICIAL OF WR DEPT., DATE OF OCCURENCE :19/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - --Select Department--)",ASSAM,19,2011Nalb
2023-06-19,NAGAON,1,"Raha - B/T dyke along the L/B of kopilli Charaihagi to Tukulaitup | Niz Zarabari Area | About 200m under grip of bank erosion at Niz zarabari area date of occurence-18/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,11,2011Naga
2023-06-20,DARRANG,1,"Mangaldoi - Kulshik Naharbari FIS | At village Pariapara | Due to rise of water level erosion occurred at Guide Bundh of Kulshik Naharbari FIS with approx. length of 100m. as reported by Irrigation department. Dated 19/06/2023. | (Long - 26.509600, Lat - 91.943700, Dept - Irrigation)",ASSAM,26,2011Darr
2023-06-20,BISWANATH,1,"Gohpur - Mild bark erosion is observed R/Bank embankment of Sessa | at Auguri area of length 30 mtr on 20/06/23 | | (Long - 93.737047, Lat - 26352548.000000, Dept - --Select Department--)",ASSAM,24,2019Bisw
2023-06-20,TAMULPUR,1,"Goreswar - R/B panchayat bandh Tengajhar (Sulaipara boro supa ) | Village Tengajhar (Sulaipara Boro supa) | As per information received due to incessant rain and rise of water level of river Suklai the water overtopped the panchayat bandh at village Tengajhar ( Sulaipara boro supa) entered the country side. approx length of overtop and erosion 100m date 20/06/23 | (Long - 91.690326, Lat - 26.601058, Dept - --Select Department--)",ASSAM,34,2011Tamu
2023-06-21,BISWANATH,1,"Gohpur - R/Bank embankment of Sessa | at Auguri area mild Bank Erosion observed of length 50 mtr on 21/06/23 | | (Long - 93.737047, Lat - 26.952548, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-21,NALBARI,2,"Nalbari - Nalbari Sonkuriha embankment at Pagaldia river | Sondha | Side Berm damaged at Ch 7300 Dated: 21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Pagaldia embankment at Doulgobindapur ward no-4, Bolakuchi | ward no-4, Bolakuchi | Dated: 21/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.)",ASSAM,19,2011Nalb
2023-06-21,BAJALI,3,"Sarupeta - Ringbundh of Pahumara River | Village: Nakuchi Pather | Report received from concerned LM on 21th June,2023 at 9 am | (Long - 91.086815, Lat - 26.437753, Dept - P&RD),  Bajali - Embankment of Kaldia at Sariha Chakla | Sariha Chakla | Report received from Chairman Patacharkuchi MB dated 21/06/2023 at 10AM | (Long - 91.238575, Lat - 26.529092, Dept - Municipal Road),  Embankment of Kaldia at Golibandha | Golibandha near GP office | Report received from concerned LM dated 21/06/2023 at 8AM | (Long - 91.160469, Lat - 26.443195, Dept - P&RD)",ASSAM,33,2022Baja
2023-06-22,NALBARI,1,"Barbhag - R/B of river Baralia from Chamukha ghat to Hirapara | Amarakur | Report submiited by Asst. Executive Engineer, Mukalmua W.R. Sub Division, Mukalma on 22/06/2023 | (Long - 26.350000, Lat - 91.520000, Dept - Water Resource Deptt.)",ASSAM,19,2011Nalb
2023-06-22,BISWANATH,2,"Gohpur - Mild Bank Erosion is observed at R/Bank of Sessa river | At Auguri area on 22/06/23 for 60 mtr | | (Long - 93.733716, Lat - 26.951885, Dept - Water Resource Deptt.),  Mild Bank Erosion is observed at R/Bank of Sessa river | At Gupsarguri Marginal Embankment in 22/06/23 for 50 mtr | | (Long - 93.716944, Lat - 26.979166, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
2023-06-23,DARRANG,4,"Sipajhar - Saktola Right Bank Embankment, Bornodi Embankment | Saktola (From Bordoulguri to RK Embankment), Bornodi(NH 15 to Lenga Kurua Embankment) dated.22/06/2023 | | (Long - 0.000000, Lat - 0.000000, Dept - Water Resource Deptt.),  Mangaldoi - Sonalipam | At Sonalipam | As reported by WRD Dept. due to rise of water level of Mangaldai River Active bank Erosion took place. Dated 22/06/2023. | (Long - 92.022000, Lat - 26.459800, Dept - Water Resource Deptt.),  Faraz Nagar | At Faraz Nagar | As reported by WRD Dept. due to rise of water level of Mangaldai River Active bank Erosion took place. Dated 23/06/2023. | (Long - 92.023520, Lat - 26.455010, Dept - Water Resource Deptt.)",ASSAM,26,2011Darr
2023-06-23,BISWANATH,2,"Gohpur - Mild Bank Erosion is observed at R/Bank of Sessa river | At Auguri area on 23/06/23 for 60 mtr | | (Long - 93.733716, Lat - 26.951885, Dept - Water Resource Deptt.),  Mild Bank Erosion is observed at R/Bank of Sessa river | At Gupsarguri Marginal Embankment in 23/06/23 for 50 mtr | | (Long - 93.716944, Lat - 26.979166, Dept - Water Resource Deptt.)",ASSAM,24,2019Bisw
