EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"66,400",No,fixed,,EE HPPWD Baijnath,Baijnath,Construction of Assistant Engineer Office Cum Residence at Bir HPPWD Bir Under Division Baijnath,"Construction of Civil Work Ground floor AE Office and First Floor AE Residence, Water Supply and Sanitary Installation, Construction of Septic Tank and Construction of RWHS etc",Please refer Tender documents. ,NA ,"39,24,544",Civil Works - Buildings,NA ,Tender,120.0,365.0,Baijnath,176125.0,NA ,NA ,NA ,Executive Engineer HPPWD Division Baijnath,No ,No,"1,500",EE HPPWD Baijnath,Baijnath,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form as Indicated Schedule F.,1.0,DD - Demand Draft,1.0,Publish and open date change,Other,,Executive Engineer HPPWD Division Baijnath,Executive Engineer HPPWD Division Baijnath,25-Jul-2020 10:30 AM,07-Aug-2020 11:00 AM,25-Jul-2020 11:00 AM,07-Aug-2020 10:30 AM,NA ,NA ,25-Jul-2020 11:00 AM,07-Aug-2020 10:30 AM,25-Aug-2020 11:00 AM,PWD,PWD-BD-NIT-2019-20-4628-70,2020_PWD_39291_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Er S K Sood,Internal,HDM SupdtGII Sr DAO AE Baijnath,Sanjiv Kumar,20-Aug-2020 03:08 PM,25-Aug-2020 11:00 AM,techsummary_57980.pdf (615.93 KB),PWD,2020_PWD_39291_1,PWD-BD-NIT-2019-20-4628-70,Construction of Assistant Engineer Office Cum Residence at Bir HPPWD Bir Under Division Baijnath,25-Nov-2020,"INR 3,924,544",365.0,Sanjiv Kumar,25-Nov-2020 12:31 PM,AwardAEBir.pdf (385.00 KB),Er S K Sood,Internal,HDM SupdtGII Sr DAO AE Baijnath,Sanjiv Kumar,25-Nov-2020 12:30 PM,finsummary_57980.pdf (121.05 KB),Finance,Financial bid open successfully,Sanjiv Kumar,25-Nov-2020 12:19 PM,finance_57980.pdf,BOQ Comparative Chart,1.0,171855.0,satish abrol,INR,"4,191,600",1.0,171975.0,AKSHAY THAKUR GOVT CONTRACTOR,07-Aug-2020 09:28 AM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,Technical,10 Bidders Participated in this tender and 7 bidders found responsive. hence tender recommended by committee to open financial bid.,Sanjiv Kumar,20-Aug-2020 03:05 PM,technical_57980.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Earnest Money as Indicated Schedule F.,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,172012.0,Anubhav Sharma,06-Aug-2020 07:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Aug-2020 03:05 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,172009.0,Ashish Chauhan,06-Aug-2020 06:18 PM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Upload GST Registration Clearance Copy and PAN Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,171562.0,Ghanshiam Singh Rana Govt. Contractor,05-Aug-2020 03:39 PM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,171924.0,Kapil Chand,06-Aug-2020 08:56 PM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that no Both Gazatted Non Gazetted officer employee in HPPWD Division Baijnath related him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,172018.0,Parvinder Rana,07-Aug-2020 10:27 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Aug-2020 03:05 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking that - arbitration / litigation case with PWD is pending in any court of law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,171855.0,satish abrol,07-Aug-2020 09:32 AM,Accepted-AOC,Lower Side,25-Nov-2020 12:34 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding information furnished with the bid Name of work is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,171910.0,Shalabh Awasthi,06-Aug-2020 05:21 PM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery with proof of ownership required asper SBD if hiring affidavit of consent required from ow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,172031.0,SPARSH MEHTA,07-Aug-2020 10:20 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Aug-2020 03:05 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum civil work done amount not less than 40 percent of the estimated cost (without LD) in last 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,171641.0,YOG RAJ,06-Aug-2020 12:57 AM,Rejected-Finance,Higher side,25-Nov-2020 12:32 PM,,,,,,AOC
