Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Response Type,Flood Response - Subhead,month,tender_district_externalReference,tender_district_title_description,tender_district_location,BTC_flag,DISTRICT_FINALISED
2019_DoWR_11131_1,UAID/SDRF/2018-19/BORALI/1,IM at Neamati P W D Road to Gohaingaon (Bor Ali),Immediate restoration measures to B/dyke from Neamati P W D Road to Gohaingaon (Bor Ali) in between Ch.600.00 M to Ch 4140.00 M for the year 2018-19,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,28-Jan-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"1,68,92,206",MADHURJYA BHUYAN,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,Immediate Measures,"{'sdrf': 1, 'im': 1, 'immediate': 1}",2019_09,NA,NA,JORHAT,False,JORHAT
2019_DoWR_11450_1,JOR/SDRF/2018-19/KAMARGAON/1,Immediate measures to protect Parghat area of Old- Kamargaon from the flood damages of river Dansiri under SDRF for 2018-19.,Immediate measures to protect Parghat area of Old- Kamargaon from the flood damages of river Dansiri under SDRF for 2018-19.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Jan-2019 09:00 AM,NA ,180.0,No ,No,Offline,08-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,3.0,"99,24,764",BIREN PEGU,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,Immediate Measures,"{'sdrf': 3, 'immediate': 2}",2019_09,JORHAT,NA,JORHAT,False,JORHAT
2019_DoWR_11344_1,DIB/SDRF/2018-19/KOLOLOWA/1,Immediate measures to Dehing bund 1st section from Aghunibari to Sessughat on the L/B of river Buridehing (Recoupment of flood damage section at 57th km Kololowa Deori Gaon) for 2018-19.,Immediate measures to Dehing bund 1st section from Aghunibari to Sessughat on the L/B of river Buridehing (Recoupment of flood damage section at 57th km Kololowa Deori Gaon) for 2018-19.,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,05-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dibrugarh,786005.0,3.0,"1,88,39,021",BOLIN DOWERAH,,Rejected-AOC,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,Immediate Measures,"{'sdrf': 1, 'immediate': 2}",2019_09,DIBRUGARH,NA,DIBRUGARH,False,DIBRUGARH
2019_DoWR_11046_1,GHY.EAST/2018-19/RIDF/III,A/E measures to Protect Tamulibari Area PK 2,A/E measures to Protect Tamulibari Area from the Erosion of river Brahmaputra (Ph-I).,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,02-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781003.0,3.0,"48,40,254",Yugant Infrastructure Private Limited,392431.5,Not Admitted-PreQual/Technical,25-Sep-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Preparedness Measures,"{'erosion': 1, 'a e': 2}",2019_09,KAMRUP METRO,NA,KAMRUP METRO,False,KAMRUP METRO
2018_BTC_10216_2,ACE-05/CHN/IFB/2018-19/107,TN_254_2,"TN_254_2 Const. of RCC Box Culvert at Mora Jiling river in Chirang District under SOPD, fund for the year 2017-18.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Dec-2018 06:55 PM,NA ,180.0,No ,No,Offline,19-Dec-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"48,61,318",AJOY NARZARY,5203030.0,Rejected-AOC,25-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,Preparedness Measures,"{'culvert': 1, 'box': 1, 'rcc': 1}",2019_09,NA,CHIRANG,KOKRAJHAR,True,CONFLICT
2019_DoWR_11368_1,BARPETA/2018-19/RIDF/I,Pro siltation measures to protect Baghmara,"Pro siltation measures to protect Baghmara, Nirala, Bhatnapati char, Dolgoma, Sutarpar and its adjoining areas from the erosion of river Brahmaputra (Ph.-I).",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,15-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,3.0,"2,45,36,816",Ashit Roy,2006877.08,Accepted-AOC,20-Sep-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Preparedness Measures,{'erosion': 1},2019_09,BARPETA,NA,BARPETA,False,BARPETA
2019_DoWR_11006_1,SIV/SDRF/2018-19/PACCAGHAT/1,IM at Raising and Strenthening of Rett. Bund at Darbar Field Paccaghat of Sivasagar Town,Immediate measures to Dikhow Bund Right Bank from A.T. Road to N.H.Bridge to restore breach like damages including Raising and Strenthening of Rett. Bund at Darbar Field Paccaghat of Sivasagar Town under SDRF for 2018-19.,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,25-Jan-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sibsagar,785640.0,3.0,"69,99,907",ANANTA SAIKIA,879431.0,Not Admitted-PreQual/Technical,24-Sep-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 3, 'Trench': 0, 'Breach': 1, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,Immediate Measures,"{'sdrf': 2, 'im': 1, 'immediate': 1}",2019_09,SIVSAGAR,NA,SIVSAGAR,False,SIVSAGAR
2019_DoWR_11334_1,DIB/SDRF/2018-19/MOULANG/1,Immediate measures to Tirap L/B embankment from Chippibasti to Moulang (Restoration of damage section at Moulang gaon) for 2018-19,Immediate measures to Tirap L/B embankment from Chippibasti to Moulang (Restoration of damage section at Moulang gaon) for 2018-19,Works,Open Tender,Works,Civil Works,No,No,NA ,23-Jan-2019 06:00 PM,NA ,180.0,No ,No,Offline,04-Feb-2019 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dibrugarh,786005.0,3.0,"1,46,55,583",Sri Pranab Chetia,1191210.58,Accepted-AOC,21-Sep-2019,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,Immediate Measures,"{'sdrf': 1, 'immediate': 2}",2019_09,DIBRUGARH,NA,DIBRUGARH,False,DIBRUGARH
2018_BTC_7390_4,ACE38/TECH/KOK(R/IFB/16-17/320,TN_64_04,TN_64_04 Construction of CC Block Road with 1 Nos. RCC Box Culvert from Fishery Office to Railway Track at Khargaon Chouhan Basti village under BTC for the year 2017-18 in Kokrajhar District under SOPD-G Fund for the year 2018-19,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-May-2018 10:30 AM,NA ,180.0,No ,No,Offline,19-Jun-2018 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,788730.0,2.0,"48,04,217",Sri Moon Basumatary,4804187.0,Rejected-Finance,25-Sep-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,Preparedness Measures,"{'culvert': 1, 'box': 1, 'rcc': 1, 'road': 1}",2019_09,NA,KOKRAJHAR,KOKRAJHAR,True,KOKRAJHAR
2018_BTCWR_7830_3,AdlCEKZWRETAC100/1043dt.3.7.18,Immediate measures to restore the damages of village Simlaguri area of river Nangalbhanga on L/B under S.D.R.F.for 2017-18,Immediate measures to restore the damages of village Simlaguri area of river Nangalbhanga on L/B under S.D.R.F.for 2017-18,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Jul-2018 10:00 AM,NA ,60.0,No ,No,Offline,26-Jul-2018 04:00 PM,Bodoland Territorial Council-WRD,Simlaguri (Chirang),783375.0,2.0,"1,14,99,717",CHAMPA BASUMATARY- CHANDIT BARO-JV,,Rejected-AOC,,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,Immediate Measures,{'immediate': 2},2019_09,NA,NA,CHIRANG,True,CHIRANG
