Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of link road from C/o link road from Kandhela to Dari Kirog km 0/0 to 3/800.,(SH- Construction of 5.0x5.0 mtr RCC Box cell type culvert at RD 0/500 and 4.0x4.0 mtr RCC Box cell type culvert at RD 2/690).,please refer to tender document ,NA ,"35,05,367",Civil Works - Roads,NA ,Rate Contract,75.0,90.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,19-Feb-2022 05:00 PM,28-Feb-2022 12:30 PM,19-Feb-2022 05:00 PM,26-Feb-2022 05:00 PM,NA ,NA ,19-Feb-2022 05:00 PM,26-Feb-2022 05:00 PM,05-Mar-2022 11:40 AM,EE Shillai,EXecutive Engineer HP PWD Shillai,PWD,TA-14841-14940dt-9-2-22,2022_PWD_56973_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"60,100",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,1.0,ICICI BANK,"1,500",Nil,Nil,No,AOC,EE Shillai,Internal,"AE Shillai, HDM, Supdt. TA",Pramod Upreti,05-Mar-2022 11:31 AM,05-Mar-2022 11:40 AM,techsummary_85976.pdf (884.17 KB),PWD,2022_PWD_56973_5,TA-14841-14940dt-9-2-22,Construction of link road from C/o link road from Kandhela to Dari Kirog km 0/0 to 3/800.,15-Jun-2022,"INR 2,804,916",90.0,Pramod Upreti,15-Jun-2022 03:50 PM,dk.pdf (1085.00 KB),AOC,EE Shiillai,Internal,"AE Shillai Supdt. HDM, TA",Pramod Upreti,11-Mar-2022 12:23 PM,finsummary_85976.pdf (132.78 KB),1.0,266022.0,DK ENTERPRISE,23-Feb-2022 12:05 PM,Accepted-AOC,AOC,15-Jun-2022 03:50 PM,Technical,technical sumamry,Pramod Upreti,05-Mar-2022 11:06 AM,technical_85976.pdf,Finance,financial summary,Pramod Upreti,05-Mar-2022 03:49 PM,finance_85976.pdf,BOQ Comparative Chart,1.0,266022.0,DK ENTERPRISE,INR,"2,804,916",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,265189.0,MITHLESH CHAUHAN,22-Feb-2022 10:11 AM,Rejected-Finance,Not lowest,11-Mar-2022 12:23 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,266504.0,NITIN SHARMA,24-Feb-2022 03:11 PM,Rejected-Finance,Not lowest,11-Mar-2022 12:23 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Sale tax registration refers general rule sr. No 21 and Permanent account number,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,266824.0,PANKAJ KAPOOR,26-Feb-2022 12:40 PM,Rejected-Finance,Not lowest,11-Mar-2022 12:23 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy GST Registration,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant (Refer Schedule F with reference to Clause 18)",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Employees Provident Fund Number,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy any other information bidders like to provide.,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
