Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Er.K.L.Suman,Internal,Rajinder Kumar HDM Vikram Meena DAO Kartar Chand AE Rampur JP Sharma Supdt.,Dhan Singh Sharma,08-Jun-2022 07:26 PM,finsummary_86951.pdf (392.18 KB),08-Jun-2022,"INR 2,324,183",60.0,Dhan Singh Sharma,08-Jun-2022 07:30 PM,award57620.pdf (1468.00 KB),Award letter,PWD,2022_PWD_57620_1,9857-9956 dated 05-03-2022,"Restoration of rain damages on NH-05 Km 236/00 to 368/00 (SH- Construction of R/wall at Km 259/390 to 259/405, 267/060 to 267/080 and 267/975 to 267/995) under FDR 2021-22.",Er. K.L. Suman EE,Internal,HDMRajinderKumarSupdtJPSharmaVikrammeenaDAOKCSharmaAERampur,Dhan Singh Sharma,23-Mar-2022 11:08 AM,23-Mar-2022 11:30 AM,techsummary_86951.pdf (715.17 KB),Technical,Proceeding,Dhan Singh Sharma,21-Mar-2022 11:33 AM,None,1,269794,Anil Kumar,14-Mar-2022 05:56 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,1.0,269955.0,Varun Bhardwaj,INR,"2,324,183",Finance,Proceeding,Dhan Singh Sharma,05-May-2022 03:38 PM,None,BOQ Comparative Chart,AOC,"1,500",Nil,Nil,No,Executive Engineer NH Division HPPWD Rampur,Executive Engineer NH Division HPPWD Rampur,"Restoration of rain damages on NH-05 Km 236/00 to 368/00 (SH- Construction of R/wall at Km 259/390 to 259/405, 267/060 to 267/080 and 267/975 to 267/995) under FDR 2021-22.","Restoration of rain damages on NH-05 Km 236/00 to 368/00 (SH- Construction of R/wall at Km 259/390 to 259/405, 267/060 to 267/080 and 267/975 to 267/995) under FDR 2021-22",Please refer Tender documents. ,NA ,"33,20,073",Civil Works - Highways,NA ,Tender,90.0,60.0,Rampur,172001.0,NA ,NA ,NA ,Executive Engineer NH Division HPPWD Rampur,No ,No,07-Mar-2022 06:00 PM,15-Mar-2022 11:30 AM,07-Mar-2022 06:00 PM,14-Mar-2022 06:00 PM,NA ,NA ,07-Mar-2022 06:00 PM,14-Mar-2022 06:00 PM,23-Mar-2022 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (indicated in Schedule F) online receipt/UTR No,"58,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,PWD,9857-9956 dated 05-03-2022,2022_PWD_57620_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,269760,Deepak thakur,14-Mar-2022 05:36 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money Deposit (indicated in Schedule F) online receipt/UTR No,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,269318,GM Industries,11-Mar-2022 08:33 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No 23),,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,269796,Madan Singh Thakur,14-Mar-2022 05:54 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (Refer General Rule No 21),,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,269484,M/S DINESH KUMAR,14-Mar-2022 05:38 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number (PAN),,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,269301,M/S ROOP LAL,14-Mar-2022 04:50 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Machinery,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,269757,M/s SANJAY MEHTA,14-Mar-2022 03:30 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration under Employees Provident Funds and Miscellaneous Provision act 1952,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,269788,PANKUSH BHARDWAJ,14-Mar-2022 03:15 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per SBD.,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,269467,Ram Rattan Sharma,14-Mar-2022 02:32 PM,Rejected-AOC,Rejected,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,269955,Varun Bhardwaj,14-Mar-2022 05:36 PM,Accepted-AOC,Accepted,08-Jun-2022 07:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
