Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Widening and Strengthening of road from Timex Chowk to Tool Room,Widening and Strengthening of road from Timex Chowk to Tool Room ( MSME) IA Katha.,Please refer Tender documents. ,NA ,"18,23,542",Civil Works - Roads,NA ,Tender,90.0,60.0,BADDI,173205.0,NA ,NA ,NA ,BBNDA BADDI,No ,No,500.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,EE BBNDA BADDI,BBNDA BADDI,"34,900",No,fixed,,Nil,Nil,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PROJECT)NIT/2401-11 DATED 19.05.2022,2022_BBNDA_60805_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,23-May-2022 05:00 PM,01-Jun-2022 11:30 AM,23-May-2022 05:00 PM,01-Jun-2022 11:00 AM,23-May-2022 05:00 PM ,31-May-2022 05:00 PM ,23-May-2022 05:00 PM,01-Jun-2022 11:00 AM,06-Jun-2022 04:00 PM,1.0,ICICI BANK,AOC,Addl. CEO,Internal,"JC, EE, AE I, AE II, JDM and Clerk",Satpal Singh,08-Jun-2022 12:19 PM,finsummary_91837.pdf (2397.54 KB),1.0,284701.0,Ravinder Kumar,INR,"1,400,525.2",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2022_BBNDA_60805_1,BBNDA-06(PROJECT)NIT/2401-11 DATED 19.05.2022,Widening and Strengthening of road from Timex Chowk to Tool Room,ACEO,Internal,EE JC AE-I AE-II JDM CLERK,Satpal Singh,01-Jun-2022 04:21 PM,06-Jun-2022 04:00 PM,techsummary_91837.pdf (7786.28 KB),1,284310,Dheeraj Construction Company,31-May-2022 09:32 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,15-Jun-2022,"INR 1,823,542",60.0,Satpal Singh,25-Jun-2022 12:24 PM,RavinderAOC.pdf (5034.00 KB),AOC,Finance,Financial Summary,Satpal Singh,08-Jun-2022 12:10 PM,finance_91837.pdf,BOQ Comparative Chart,Technical,Bid Opening Summary,Satpal Singh,01-Jun-2022 01:05 PM,technical_91837.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,2,284714,gobind sahib enterprises,31-May-2022 05:35 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,284312,Gurdas Chandel,31-May-2022 07:04 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,284359,NARANJAN DASS,31-May-2022 05:59 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,284774,Pardeep Kumar,01-Jun-2022 09:55 AM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,284500,Pardeep Vij,01-Jun-2022 10:46 AM,Rejected-AOC,Reject,25-Jun-2022 12:24 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,284758,Rafia khan,31-May-2022 09:03 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8,284779,RAJAN GOVT CONTRACTOR,01-Jun-2022 08:45 AM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9,284510,RAJ KUMAR,30-May-2022 04:29 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10,284701,Ravinder Kumar,31-May-2022 11:06 PM,Accepted-AOC,Accept,25-Jun-2022 12:24 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,11,284696,Surinder Singh,31-May-2022 06:31 PM,Rejected-Finance,Reject,08-Jun-2022 12:19 PM,,,,,,,,,,,,,,,,,,,AOC
