Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Joint Director of Industries (SP),Internal,Vinay jaryal ( SO FA SP) Karam Chand (Supdt. Gr-I) Ashok Kumar (Kabaddi Coach DYSSO Shimla) Yoginder Singh (ADPEo Elementary Education HP) Dr. Raj Kumar (Associate prof. Phy. Education ) and 13 other,Thakur Singh Negi,01-Nov-2021 04:11 PM,01-Nov-2021 04:15 PM,techsummary_70661.pdf (1802.25 KB),1,218953,AMAR TRADERS,26-Jun-2021 05:24 PM,Rejected-AOC,Rejected,17-Jun-2022 11:50 AM,17-Jun-2022,"INR 17,408,968",365.0,Navneet Gupta,17-Jun-2022 11:50 AM,Rate-contract-U-01.pdf (11316.00 KB),Finance,Financial bid opening proceeding.,Thakur Singh Negi,01-Dec-2021 01:36 PM,finance_70661.pdf,BOQ Comparative Chart,Technical,Proceeding of Tender opening Committee.,Navneet Gupta,21-Oct-2021 12:57 PM,technical_70661.pdf,1.0,218362.0,Suresh Scientific traders,INR,"1,582,633.4545",Industries Department||Directorate of Industries,2021_HPInd_47043_6,No.Ind.SP/F/(NIT)148/94-Vo-ll,U-01 Sports and Good Wears,Additional Controller of Stores,Internal,Karam Chand (Supdt. Gr-I SP) Vinay Jaryal (SO FA SP),Thakur Singh Negi,03-Mar-2022 02:10 PM,finsummary_70661.pdf (4169.17 KB),AOC,Commissioner of Industries,"Directorate of Industries , Bamloe Shimla",1.0,ICICI BANK,1.0,Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,All documents as per Terms and conditions of tender enclosed.,U-01 Sports and Good Wears,Supply of Sports and Good Wears.,Please refer Tender documents. ,NA ,"1,74,08,968",Miscellaneous Goods,NA ,Rate Contract,120.0,365.0,"Directorate of Industries , Bamloe Shimla",171001.0,NA ,NA ,NA ,Shimla,No ,No,Industries Department||Directorate of Industries,No.Ind.SP/F/(NIT)148/94-Vo-ll,2021_HPInd_47043_6,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,30-Apr-2021 05:00 PM,29-Jun-2021 11:00 AM,30-Apr-2021 05:00 PM,29-Jun-2021 10:30 AM,NA ,NA ,30-Apr-2021 05:00 PM,29-Jun-2021 10:30 AM,01-Nov-2021 04:15 PM,"5,00,000",Yes,fixed,,Nil,Nil,500.0,Nil,Nil,Yes,AOC
,,,,,,,2,219077,Amit Sports,26-Jun-2021 05:01 PM,Accepted-AOC,Accepted,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,2.0,218523.0,Datta Sports,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,2.0,Corrigendum of Terms and Conditions of Tender,Other,,2.0,Finance,.xls,Price Schedule.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,218852,ANANT SPORTS,26-Jun-2021 05:42 PM,Rejected-AOC,Rejected,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,3.0,218804.0,Rakesh Furniture House,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,219716,ASHA ENTERPRISES,29-Jun-2021 08:22 AM,Rejected-Finance,Rejected,03-Mar-2022 02:10 PM,,,,,,,,,,,,,,,,,,4.0,218860.0,City Sales,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,218808,Balaji Dream IT Solution Pvt Ltd,28-Jun-2021 09:00 PM,Rejected-AOC,Rejected,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,5.0,218934.0,SPECTRUM INSTRUMENTS,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,218860,City Sales,26-Jun-2021 04:42 PM,Accepted-AOC,Accepted,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,6.0,218974.0,prime sports,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,7,218523,Datta Sports,26-Jun-2021 03:50 PM,Accepted-AOC,Accepted,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,7.0,219068.0,SATISH SPORTS SCIENTIFIC WORKS GENERAL ORDER SUPPLIERS,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,8,219724,dogra vastra udyog,26-Jun-2021 10:20 PM,Accepted-AOC,Accepted,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,8.0,219077.0,Amit Sports,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,9,219401,JBW Industry Pvt. Ltd.,25-Jun-2021 04:46 PM,Rejected-Technical,"firm has not submitted the samples, hence rejected.",01-Nov-2021 04:11 PM,,,,,,,,,,,,,,,,,,9.0,219534.0,Rajindera Traders,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,10,220010,KANIKA TRADERS,28-Jun-2021 06:01 PM,Rejected-AOC,Rejected,17-Jun-2022 11:50 AM,,,,,,,,,,,,,,,,,,10.0,219692.0,OM ENTERPRISES,INR,"1,582,633.4545",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
