Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
12-Jan-2022 03:00 PM,01-Feb-2022 03:30 PM,12-Jan-2022 03:00 PM,01-Feb-2022 03:00 PM,NA ,NA ,12-Jan-2022 03:00 PM,01-Feb-2022 03:00 PM,05-Feb-2022 11:00 AM,"C/o Balance works and Metalling and Tarring of road Chanjhalpul to Rewalpul Sihana, Jayly, GP Matal Battudhar, Shilabhag, Sadona, Khula Batara in Km 0/0 to 13/210","(SH Formation Deficiencies,CD with slab culverts,P/L GSB,WBM Gr II Gr III, M/T works, road side V shape Drain,Essential Parapets,P/L sign Board and Km stone and wire crate structure etc) and 5 Year Maintenance after completion UNDER NABARD RIDF- XXVI",AS PER SBD ,NA ,"9,27,87,991",Civil Works - Roads,NA ,Tender,75.0,510.0,Chopal,171211.0,NA ,NA ,NA ,"Superintending Engineer,4th Circle,HPPWD,Shimla",No ,No,"Superintending Engineer,4th Circle,HPPWD,Shimla","Superintending Engineer,4th Circle,HPPWD,Shimla",1.0,Changes in Dates,Date,,PWD,1012022.0,2022_PWD_55567_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"18,56,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost of form (Online),"5,000",Nil,Nil,No,AOC,Finance,Bid opening summary,Sudhir Kumar Gupta,07-Feb-2022 04:09 PM,finance_83328.pdf,BOQ Comparative Chart,1.0,258170.0,Ajay Rathore,INR,"95,785,346",1.0,258170.0,Ajay Rathore,29-Jan-2022 09:49 AM,Accepted-AOC,Awarded,03-Jun-2022 03:22 PM,Technical,Bid opening summary,Parveen Kumar Verma,02-Feb-2022 12:00 PM,technical_83328.pdf,Superintending Engineer 4th Circle HPPWD Shimla,Internal,"EE Chopal Division HPPWD Chopal,Member, EE D 4th Circle HPPWD Shimla, Member, AE D 4th Circle HPPWD Shimla, Member, CHD 4th Circle HPPWD Shimla, Member, DAO Chopal Division HPPWD Chopal,",Parveen Kumar Verma,04-Feb-2022 04:13 PM,05-Feb-2022 11:00 AM,techsummary_83328.pdf (79.81 KB),PWD,2022_PWD_55567_1,1012022.0,"C/o Balance works and Metalling and Tarring of road Chanjhalpul to Rewalpul Sihana, Jayly, GP Matal Battudhar, Shilabhag, Sadona, Khula Batara in Km 0/0 to 13/210",03-Jun-2022,"INR 92,787,991",510.0,Parveen Kumar Verma,03-Jun-2022 03:22 PM,AOCChajjanpul.pdf (2105.00 KB),AOC,SE 4th Circle Shimla,Internal,EE Chopal EE Design AE Design CHD DAO Chopal,Parveen Kumar Verma,25-Mar-2022 12:36 PM,finsummary_83328.pdf (2806.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,The Earnest Money (Online),,,,,AOC,,,,,,,,,,,,2.0,258179.0,Ishwar Singh Rathour,29-Jan-2022 09:55 AM,Rejected-Finance,Second Lowest,25-Mar-2022 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done As Per clause,4.2(c) and Clause 4.4 A(b) of ITB section 2 (signed by Executive Engineer)",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work In Hand As Per clause 4.2(c) (signed by Executive Engineer),,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(as per clause 4.2(d) and 4.4 B (b) (i) of ITB) And as per SBD",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid (Part I) as proforma given in section 6 of SBD,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted HPPWD Employee Related To Him(clause 4.4 B(c)of ITB,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of True and Correct In All Respect as per clause 4.4B(a)(ii) of ITB (Format in Section 6),,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
