Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,"13,300",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,Providing LWSS to Nahan Town from Giri river at Dadahu Tehsil Nahan,Providing and fixing Aluminum cup board with frame with shelves and Curtain rods JSV colony Judda Ka Johar Nahan 6 Nos set,Please refer Tender documents. ,NA ,"6,64,955",Civil Works,NA ,Tender,120.0,90.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,1.0,ICICI BANK,250.0,Executive Engineer Jal Shakti Division Nahan,Nahan,No,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722- 8324-84 dt 21/07/22,2022_HPIPH_62956_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,22-Jul-2022 05:00 PM,29-Jul-2022 11:30 AM,22-Jul-2022 05:00 PM,29-Jul-2022 11:00 AM,NA ,NA ,22-Jul-2022 05:00 PM,29-Jul-2022 11:00 AM,01-Aug-2022 01:00 PM,AOC,ER Ashish Rana EE,Internal,TA Supdt HDM DAO EE,Ashish Rana,01-Aug-2022 01:21 PM,finsummary_94930.pdf (345.56 KB),"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2022_HPIPH_62956_1,NHN-SMROO-722- 8324-84 dt 21/07/22,Providing LWSS to Nahan Town from Giri river at Dadahu Tehsil Nahan,1.0,293122.0,DALIP SINGH,INR,"425,592",Finance,Financial Summary,Ashish Rana,01-Aug-2022 01:11 PM,finance_94930.pdf,BOQ Comparative Chart,Technical,Technical Summary,Ashish Rana,01-Aug-2022 12:49 PM,technical_94930.pdf,20-Aug-2022,"INR 664,955",90.0,Ashish Rana,22-Aug-2022 01:41 PM,AOC.pdf (586.00 KB),Award to Contractor,ER Ashish Rana EE,Internal,TA Supdt HDM DAo EE,Ashish Rana,01-Aug-2022 12:52 PM,01-Aug-2022 01:00 PM,techsummary_94930.pdf (318.08 KB),1.0,293224.0,ABHIMANYU CHOUDHARY,27-Jul-2022 07:09 PM,Rejected-Finance,Reject,01-Aug-2022 01:21 PM,AOC
,,.pdf,Cost of TEnder Form as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,293122.0,DALIP SINGH,28-Jul-2022 11:29 AM,Accepted-AOC,AOC,22-Aug-2022 01:41 PM,AOC
,,.pdf,Registration in HPJSV in valid class as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,293476.0,dhanveer singh,28-Jul-2022 10:29 PM,Rejected-Finance,Reject,01-Aug-2022 01:21 PM,AOC
,,.pdf,EPF registration as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,292813.0,M/S Sharma Enterpirses,29-Jul-2022 08:27 AM,Rejected-Finance,Reject,01-Aug-2022 01:21 PM,AOC
,,.pdf,PAN and GST as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,293409.0,Nitin Singh Thakur,28-Jul-2022 05:41 PM,Rejected-Finance,Reject,01-Aug-2022 01:21 PM,AOC
,,.pdf,Undertaking joint venture is not allowed as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,293046.0,saurabh sharma,26-Jul-2022 06:23 PM,Rejected-Finance,Reject,01-Aug-2022 01:21 PM,AOC
,,.pdf,Undertaking carefully study all terms and condition as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,affidavit specifying that the benefit availed under earnest money exemption has not been exhausted s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
