EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"40,400",No,fixed,,District Project Officer (IDP) Sirmour,Nahan,1.0,Fee/PreQual/Technical,.pdf,"1. PAN NO, GST NO, EPF NO, Experience of execution of similar work, solvency certificate from bank.","1,000",District Project Officer (IDP) Sirmour,Nahan,No,1.0,DD - Demand Draft,Chief Project Director IDP Solan||DPO Sirmaur,p-2/DLT-PLT/22-23,2022_CPD1_63735_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,District Project Officer (IDP) Sirmour,Office of District Project Officer (IDP) Sirmour,16-Aug-2022 05:00 PM,24-Aug-2022 11:30 AM,16-Aug-2022 05:00 PM,23-Aug-2022 05:00 PM,NA ,NA ,16-Aug-2022 05:00 PM,23-Aug-2022 05:00 PM,25-Aug-2022 04:05 PM,Raising of plt RF Chandpur C-17 and 18 4 hect and RF Bias C-17 04 hect in GP Kotri Bias during 2022-23,Raising of plt RF Chandpur C-17 and 18 4 hect and RF Bias C-17 04 hect in GP Kotri Bias during 2022-23,"1. PAN NO, GST NO, EPF NO, Experience of execution of similar work, solvency certificate from bank. 2. Cost of tender form in shape of DD in favour of DPO(IDP) payable at Nahan for Rs 1000 3. Bid Security in shape of FDR/TDR/CDR for Rs 40400 ",NA ,"8,07,800",Agricultural or Forestry,NA ,Tender,90.0,15.0,GP Kotri Bias,173001.0,NA ,NA ,NA ,Office of District Project Officer (IDP) Sirmour,No ,No,AOC,Finance,Out of four bidder SH Virender Pundir was L-1,Pradeep Kumar,26-Aug-2022 05:04 PM,finance_96044.pdf,BOQ Comparative Chart,1,297178,alamdeen,23-Aug-2022 04:41 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,Technical,Out of 10 bidders only four bidders qualified for financial bid opening,Pradeep Kumar,25-Aug-2022 03:49 PM,technical_96044.pdf,Sh Kaku Ram APO,Internal,Sh Abhay Kumar APO and Sh Sachin FEO,Pradeep Kumar,25-Aug-2022 04:01 PM,25-Aug-2022 04:05 PM,techsummary_96044.pdf (3445.59 KB),1.0,297171.0,Virender Pundir,INR,"768,592",26-Aug-2022,"INR 768,592",15.0,Pradeep Kumar,26-Aug-2022 05:33 PM,awardchandpundir.pdf (1195.00 KB),Raising of plt RF Chandpur C-17 and 18 4 hect and RF Bias C-17 04 hect in GP Kotri Bias during 2022-23,Chief Project Director IDP Solan||DPO Sirmaur,2022_CPD1_63735_1,p-2/DLT-PLT/22-23,Raising of plt RF Chandpur C-17 and 18 4 hect and RF Bias C-17 04 hect in GP Kotri Bias during 2022-23,Sh Kaku Ram APO,Internal,Sh Abhay Kumar APO and Sh Sachin Kumar FEO,Pradeep Kumar,26-Aug-2022 05:31 PM,finsummary_96044.pdf (668.68 KB),AOC
,,,,,,,,.pdf,2. Cost of tender form in shape of DD in favour of DPO(IDP) payable at Nahan for Rs 1000,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,297064,Chaman Lal Contractor,22-Aug-2022 07:33 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,3. Bid Security in shape of FDR/TDR/CDR duly pledged to DPO(IDP) Nahan for Rs. 40400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,297071,Deepak Kumar Contractor,22-Aug-2022 07:51 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ for raising of plt RF Chandpur C-17 and 18 4 hect and RF Bias C-17 04 hect in GP Kotri Bias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,296958,Dhanbir Singh Class C Contractor,22-Aug-2022 02:11 PM,Rejected-Finance,Being L 3,26-Aug-2022 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,296979,NITIN SHARMA,22-Aug-2022 03:01 PM,Rejected-Finance,Being L 2,26-Aug-2022 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,297074,RAMAN KUMAR,22-Aug-2022 08:06 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,297081,tanushree trader,22-Aug-2022 09:50 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,296929,Vijay Singh,22-Aug-2022 01:32 PM,Rejected-Finance,Being L 4,26-Aug-2022 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,297171,Virender Pundir,23-Aug-2022 03:25 PM,Accepted-AOC,Being L 1,26-Aug-2022 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,297183,Vishal kumar,23-Aug-2022 04:05 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder had not submitted physical copy of documents with in prescribed time period,25-Aug-2022 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
