Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE Shillai,Executive Engineer HPPWD Division Shillai,17-Aug-2021 03:00 PM,23-Aug-2021 12:30 PM,17-Aug-2021 03:00 PM,23-Aug-2021 10:00 AM,NA ,NA ,17-Aug-2021 03:00 PM,23-Aug-2021 10:00 AM,08-Sep-2021 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,350.0,Nil,Nil,Yes,"Construction of Shillai Pashmi Bali Koti Kandyari road Km 0/0 to 12/0 (SH- C/o 5/7 Mtr wide road, Providing and laying essential C.D. works and Providing laying 90mm to 40mm size Grade-I in Km 5/600 to 12/0)(SW- Construction of Breast wall at RD 1","Construction of Shillai Pashmi Bali Koti Kandyari road Km 0/0 to 12/0 (SH- C/o 5/7 Mtr wide road, Providing and laying essential C.D. works and Providing laying 90mm to 40mm size Grade-I in Km 5/600 to 12/0)(SW- Construction of Breast wall at RD 1",please refer to tender document  ,NA ,"5,91,840",Civil Works - Roads,NA ,Rate Contract,90.0,30.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,PWD,Ta-6409-6508dt-12-8-2021,2021_PWD_51340_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"11,850",No,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,EE Shillai,Internal,"AE shillai, HDM, Supdt.l TA",Pramod Upreti,08-Sep-2021 12:45 PM,08-Sep-2021 01:00 PM,techsummary_76740.pdf (723.14 KB),PWD,2021_PWD_51340_2,Ta-6409-6508dt-12-8-2021,"Construction of Shillai Pashmi Bali Koti Kandyari road Km 0/0 to 12/0 (SH- C/o 5/7 Mtr wide road, Providing and laying essential C.D. works and Providing laying 90mm to 40mm size Grade-I in Km 5/600 to 12/0)(SW- Construction of Breast wall at RD 1",29-Aug-2022,"INR 394,500",30.0,Pramod Upreti,29-Aug-2022 01:40 PM,pashmibalikoti.pdf (968.00 KB),AOC,EE Shillai,Internal,"AE Shillai, HDM, Supdt.",Pramod Upreti,22-Sep-2021 01:14 PM,finsummary_76740.pdf (138.63 KB),Finance,financial summary,Pramod Upreti,08-Sep-2021 04:26 PM,finance_76740.pdf,BOQ Comparative Chart,1.0,231361.0,bhajan singh,INR,"394,500",1.0,231464.0,Amit,21-Aug-2021 09:32 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,Technical,technical summary,Pramod Upreti,08-Sep-2021 12:42 PM,technical_76740.pdf,AOC
,,,,,,,,,,,,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,231420.0,BAJU RAM,22-Aug-2021 02:29 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,231553.0,BAJURAM CONTRACTOR,22-Aug-2021 07:40 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy Sale tax registration refers general rule sr. No 21 and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,231520.0,beer singh,22-Aug-2021 04:27 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,231361.0,bhajan singh,21-Aug-2021 01:59 PM,Accepted-AOC,AOC,29-Aug-2022 01:41 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant (Refer Schedule F with reference to Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,231368.0,JAWAHAR SINGH,21-Aug-2021 04:35 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy of Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,231365.0,jiwlu ram,21-Aug-2021 02:20 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,231339.0,LAYAK RAM,21-Aug-2021 01:21 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,231354.0,MAYANK SHARMA,22-Aug-2021 03:06 PM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,231599.0,M/S SURENDER NEGI,23-Aug-2021 08:54 AM,Rejected-Finance,Not lowest,22-Sep-2021 01:14 PM,,,,,,AOC
