EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"13,300",No,fixed,,Nil,Nil,EE Shillai,Executive Engineer HPPWD Division shillai,350.0,Nil,Nil,No,1.0,ICICI BANK,A/R and M/O HPPWD Residential building at Shillai (SH- Providing and laying interlocking concrete block pavement and railing in the approach road colony).,A/R and M/O HPPWD Residential building at Shillai (SH- Providing and laying interlocking concrete block pavement and railing in the approach road colony).,please refer to tender document ,NA ,"6,54,122",Civil Works - Roads,NA ,Rate Contract,90.0,60.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,21-Oct-2021 05:00 PM,30-Oct-2021 12:30 PM,21-Oct-2021 05:00 PM,29-Oct-2021 05:00 PM,NA ,NA ,21-Oct-2021 05:00 PM,29-Oct-2021 05:00 PM,17-Nov-2021 04:00 PM,1.0,Postpone of opening date.,Date,,PWD,TA-20-22-9098-9198dt-8-10-2021,2021_PWD_53061_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Finance,financial summary,Pramod Upreti,17-Dec-2021 05:00 PM,finance_79354.pdf,BOQ Comparative Chart,1.0,241419.0,RAJESH THAKUR,INR,"457,887",1.0,241252.0,JAWAHAR SINGH,29-Oct-2021 04:19 PM,Rejected-Finance,Not lowest,17-Dec-2021 05:02 PM,Technical,technical summary,Pramod Upreti,17-Nov-2021 03:51 PM,technical_79354.pdf,PWD,2021_PWD_53061_1,TA-20-22-9098-9198dt-8-10-2021,A/R and M/O HPPWD Residential building at Shillai (SH- Providing and laying interlocking concrete block pavement and railing in the approach road colony).,EE Shillai,Internal,"AE Shillai, HDM, Supdt. TA",Pramod Upreti,17-Nov-2021 03:54 PM,17-Nov-2021 04:00 PM,techsummary_79354.pdf (961.48 KB),EE Shillai,Internal,"AE Shillai, HDM, Supdt.",Pramod Upreti,17-Dec-2021 05:02 PM,finsummary_79354.pdf (131.21 KB),03-Aug-2022,"INR 457,887",60.0,Pramod Upreti,03-Aug-2022 03:27 PM,rajeshthakur.pdf (773.00 KB),A/R and M/O HPPWD Residential building at Shillai (SH- Providing and laying interlocking concrete block pavement and railing in the approach road colony).,AOC
,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,,,,,,,,,,2.0,Revised 10 below percent condition upto 30 percent below.,Other,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,241254.0,KALYAN SINGH,26-Oct-2021 05:59 PM,Rejected-Finance,Not lowest,17-Dec-2021 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,241288.0,Raghubir Singh,27-Oct-2021 01:23 PM,Rejected-Technical,Not qualify,17-Nov-2021 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Sale tax registration refers general rule sr. No 21 and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,241419.0,RAJESH THAKUR,28-Oct-2021 04:39 PM,Accepted-AOC,AOC,03-Aug-2022 03:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,241260.0,Vikram Singh,26-Oct-2021 06:46 PM,Rejected-Finance,Not lowest,17-Dec-2021 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant (Refer Schedule F with reference to Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender is invited on the basis of working estimate approved on market rates and shall be awarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,without negotiation if the tendered amount i s within limit of upto 5 Percent to below 10 percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,letter No RW/NH/15017/12/2015PM dated9 july 2018 otherwise tender will be recalled and negotiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,shall be governed as per CPWD Manual or CVC guidelines. The negotiations procedure shall be as,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,and SOP No 5/4 which are limitedonly in specific situation as mentioned in para.,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
