Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value
"C/o of road from Kadharghat to Palag Serikadi Km 0/0 to 7/030(SH Formation cutting 5/7 metre wide in KM 0/0 to 7/030, of CD works for 900 mm dia RCC hume pipe culvert,unlined surface drain,wire crate walls for dumping structure in Km 0/0 to 7/030)","C/o of road from Kadharghat to Palag Serikadi Km 0/0 to 7/03(SH Formation cutting 5/7 metre wide in KM 0/0 to 7/030,c/o of CD works for 900 mm dia RCC hume pipe culvert,unlined surface drain,wire crate walls for dumping structure in Km 0/0 to 7/03",AS PER SBD ,NA ,"5,04,65,062",Civil Works - Roads,NA ,Tender,75.0,540.0,DHAMI,171103.0,NA ,NA ,NA ,Superintending Engineer 4thCircle HPPWD Shimla,No ,No,Superintending Engineer 4thCircle HPPWD Shimla,Superintending Engineer 4thCircle HPPWD Shimla,01-May-2023 05:15 PM,12-May-2023 11:00 AM,01-May-2023 05:15 PM,11-May-2023 05:00 PM,NA ,NA ,01-May-2023 05:15 PM,11-May-2023 05:00 PM,27-May-2023 11:00 AM,"5,000",Nil,Nil,No,1.0,ICICI BANK,"10,09,300",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of Form, The Earnest Money (Online)",PWD,28042023.0,2023_PWD_72700_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"SE,4th Circle,HPPWD,Winterfield,Shimla-3",Internal,"EE Dhami Division HPPWD Dhami, Member, EE 4th Circle HPPWD Shimla, Member, AE 4th Circle HPPWD Shimla, Member, CHD 4th Circle HPPWD Shimla, Member, Sr DAO Dhami Division HPPWD Dhami, Member",Deepak Raj Chauhan,24-May-2023 11:59 AM,27-May-2023 11:00 AM,techsummary_109334.pdf (504.86 KB),PWD,2023_PWD_72700_1,28042023.0,"C/o of road from Kadharghat to Palag Serikadi Km 0/0 to 7/030(SH Formation cutting 5/7 metre wide in KM 0/0 to 7/030, of CD works for 900 mm dia RCC hume pipe culvert,unlined surface drain,wire crate walls for dumping structure in Km 0/0 to 7/030)",21-Jun-2023,"INR 35,169,101",540.0,Parveen Kumar Verma,04-Jul-2023 04:41 PM,AwardCircle.pdf (148.00 KB),AOC,"SE,4th Circle,HPPWD,Winterfield,Shimla-3",Internal,"EE Dhami Division HPPWD Dhami, Member, EE 4th Circle HPPWD Shimla, Member, AE 4th Circle HPPWD Shimla, Member, CHD 4th Circle HPPWD Shimla, Member, Sr DAO Dhami Division HPPWD Dhami, Member",Deepak Raj Chauhan,29-May-2023 04:38 PM,finsummary_109334.pdf (1125.83 KB),1.0,346180.0,AHC ASSOCIATES,11-May-2023 03:31 PM,Rejected-Finance,L7,29-May-2023,Technical,Technical Bid Opening Summary,Deepak Raj Chauhan,17-May-2023 10:53 AM,technical_109334.pdf,Finance,Bid opening summary,Deepak Raj Chauhan,29-May-2023 04:29 PM,finance_109334.pdf,BOQ Comparative Chart,1.0,346687.0,Ishwar Singh Rathour,INR,"35,169,101"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Contractors Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,345867.0,Arya Construction Company,11-May-2023 02:15 PM,Rejected-Finance,L8,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,346687.0,Ishwar Singh Rathour,11-May-2023 03:20 PM,Accepted-AOC,L1,04-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work Done and work in hand as per Clause 4.2 (c) and 4.4A(b) of ITB Section 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,346129.0,kapoor sanjee,09-May-2023 11:23 AM,Rejected-Finance,L4,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant as per clause 4.2 (d) and 4.4 B (b) (i) of ITB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,344903.0,Laiq Ram Chauhan and Sons,07-May-2023 09:57 AM,Rejected-Finance,L5,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid (Part I) as proforma given in Section 6 of SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,346370.0,M/s Construction Gallery,10-May-2023 05:08 PM,Rejected-Finance,L2,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Gazetted and Non-Gazetted HPPWD Employees related to Him(as per clause 4.4 B(c)of ITB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,345365.0,P.C Sankhyan,10-May-2023 10:07 PM,Rejected-Technical,"As per Section 2 of ITB,Clause 4.4 A(a),Bidder should have Achieved in any one year,a minimum financial turnover(as certified by Chartered Accountant).The financial turnover submitted by bidder is not in accordance to this clause.So not qualified.",24-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of True and correct in all respect as per clause 4.4 B(a)(ii)of ITB and Format in Sec. 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,346688.0,rajesh kumar suman,11-May-2023 02:04 PM,Rejected-Finance,L3,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds EPF certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,346265.0,Satish Kumar Vij,11-May-2023 09:37 AM,Rejected-Finance,L6,29-May-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Bidding Capacity/ C.A. Annual Report as per clause 4.4A(a) of ITB, Section 2 in SBD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
