Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
1.0,Fee/PreQual/Technical,.pdf,Receipt of Cost of Tender and Earnest Money Payment,01-Jun-2023 05:00 PM,12-Jun-2023 11:00 AM,01-Jun-2023 05:00 PM,12-Jun-2023 10:00 AM,NA ,NA ,01-Jun-2023 05:00 PM,12-Jun-2023 10:00 AM,14-Jun-2023 10:55 AM,"1,500",Nil,Nil,No,"55,000",No,fixed,,Nil,Nil,PWD,NAHAN 1056-85 and 1115-44,2023_PWD_74313_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Repair and Maintenance of Jalal Bridge on Jamta Mahipur Bechar Ka Bag Road at Km 15/065,Construction of PCC Wing Walls for Bridge approach towards Jamta side and Apron Work,As per Bidding Documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,60.0,Nahan,173001.0,NA ,NA ,NA ,HPPWD B and R Division Nahan,No ,No,1.0,ICICI BANK,Executive Engineer,Executive Engineer HPPWD B and R Division Nahan,V. K. Aggarwal,Internal,Superintendent (Gr-II) Draughtsman (DB) DAO,Vijay Kumar Aggarwal,14-Jun-2023 10:50 AM,14-Jun-2023 10:55 AM,techsummary_111490.pdf (1329.93 KB),PWD,2023_PWD_74313_4,NAHAN 1056-85 and 1115-44,Repair and Maintenance of Jalal Bridge on Jamta Mahipur Bechar Ka Bag Road at Km 15/065,27-Jun-2023,"INR 3,149,337.6",60.0,Alok Janveja,05-Dec-2023 04:17 PM,AOC_74313_4.pdf (440.00 KB),Awarded to Sh. Jai Pal Singh,V. K. Aggarwal,Internal,Suptd DAO DM,Vijay Kumar Aggarwal,14-Jun-2023 01:08 PM,finsummary_111490.pdf (623.75 KB),1.0,353499.0,JAIPAL THAKUR CONTARCTOR,INR,"2,291,772.97",Finance,Financial Bids were opened on 14.06.2023,Vijay Kumar Aggarwal,14-Jun-2023 12:34 PM,,BOQ Comparative Chart,1.0,352849.0,ANIL KUMAR,11-Jun-2023 10:17 PM,Rejected-Finance,L5,14-Jun-2023,Technical,TECHNICAL SUMMARY,Vijay Kumar Aggarwal,14-Jun-2023 10:45 AM,technical_111490.pdf
,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,353499.0,JAIPAL THAKUR CONTARCTOR,12-Jun-2023 09:56 AM,Accepted-AOC,L1,05-Dec-2023,,,,,
,,.pdf,GST Registration and EPF Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,353410.0,KULDEEP,11-Jun-2023 03:49 PM,Rejected-Finance,L3,14-Jun-2023,,,,,
,,.pdf,List a/w Documentary Proof or Affidavit of Machinery and List of Technical Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,352625.0,RAGHUBEER,11-Jun-2023 10:39 PM,Rejected-Finance,L6,14-Jun-2023,,,,,
,,.pdf,Form of Bid HPPWD-7/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,353039.0,Saddam Engineering,09-Jun-2023 11:24 AM,Rejected-Finance,L4,14-Jun-2023,,,,,
,,.pdf,Undertaking of not having more than 2 Works-in-Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,353143.0,shrvan kumar,11-Jun-2023 12:15 PM,Rejected-Finance,L2,14-Jun-2023,,,,,
,,.pdf,Affidavit regarding Correctness of Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Acknowledgement of up to date filed GST Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Contact Detail i.e. e-mail ID and Mobile No. of the Bidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
