Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,SSD 522/23,2023_HPSEB_80618_1,Yes,Open Tender,Tender cum Auction,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,List of Past Supplies and PERFORMANCE CERTIFICATES of transformers,23-Oct-2023 03:15 PM,21-Nov-2023 03:00 PM,23-Oct-2023 03:20 PM,21-Nov-2023 11:00 AM,,,27-Oct-2023 09:00 AM,21-Nov-2023 11:00 AM,24-Jun-2024 03:20 PM,"2,98,000",No,fixed,,Nil,Nil,1.0,CorrigendumII,Date,,1.0,ICICI BANK,"5,900",Nil,Nil,No,Er. K. K. Bhardwaj,"O/o SE (Design), ES, Hamirpur","Procurement of 33/11 kV, 6.30 MVA 3-Phase Power Transformers","Design, Manufacture, Assembly, Testing at Manufacturers Works and Delivery at F.O.R. Destination Station and Supervision of Erection, Testing and Commissioning of 06 No. 33/11 kV, 6.30 MVA 3-Phase Power Transformers for various Sub-stations of HPSEBL",As per clause No. 8 of NIT,,"2,98,00,000",Electrical Work/ Equipment,,Tender,240.0,180.0,various Sub-stations of HPSEBL,177001.0,"O/o SE (Design), ES, Hamirpur","O/o SE (Design), ES, Hamirpur",25-Oct-2023 11:00 AM,Hamirpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Test Reports viz Lightening Impulse Voltage withstand test/ routine and type test report,,,,,,,,,,,,,,,,2.0,Pre Bid Clarifications,Technical Bid,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No Technical and Commercial Deviation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,GTPs and Technocommercial Schedule Annexure-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Abstract of Financial Qualifying requirements such as turnover, bank solvancy and bid capacity etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Firm Registration certificate, GST Registration, PAN Card, ITRs and Non Blacklisting certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney to sign tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD payment details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking for E-reverse auction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Detailed BOQ to be uploaded in RAR format with main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
