Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,SSD-518/23,2023_HPSEB_79057_1,Yes,Open Tender,Tender cum Auction,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,List of Past Supplies and PERFORMANCE CERTIFICATES of transformers,19-Sep-2023 04:35 PM,19-Jan-2024 03:00 PM,19-Sep-2023 04:40 PM,19-Jan-2024 11:00 AM,,,21-Sep-2023 03:00 PM,19-Jan-2024 11:00 AM,29-Jun-2024 03:00 PM,"3,53,000",No,fixed,,Nil,Nil,1.0,CorrigendumVIII,Date,,1.0,ICICI BANK,"5,900",Nil,Nil,No,"SE (Design), ES, HPSEBL, Hamirpur","O/o SE (Design), ES, HPSEBL, Hamirpur","DESIGN, MANUFACTURE, ASSEMBLY, TESTING AT MANUFACTURER WORKS and DELIVERY AT F.O.R. DESTINATION STATION AND SUPERVISION OF ERECTION, TESTING and COMMISSIONING OF 01 NO. 132/33 kV 25/31.5 MVA THREE PHASE POWER TRANSFORMER FOR 132/33kV S/Stn TAHLIWAL","DESIGN, MANUFACTURE, ASSEMBLY, TESTING AT MANUFACTURER WORKS and DELIVERY AT F.O.R. DESTINATION STATION AND SUPERVISION OF ERECTION, TESTING and COMMISSIONING OF 01 NO.132/33 kV 25/31.5 MVA THREE PHASE POWER TRANSFORMER",Please refer Tender documents.,,"3,53,00,000",Electrical Work/ Equipment,,Tender,240.0,180.0,Tahliwal Una,174303.0,"O/o SE (Design), ES, HPSEBL, Hamirpur","O/o SE (Design), ES, HPSEBL, Hamirpur",20-Sep-2023 11:00 AM,"O/o SE (Design), ES, HPSEBL, Hamirpur",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Test Reports viz Lightening Impulse Voltage withstand test/ routine and type test report,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No Technical and Commercial Deviation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,GTPs and Technocommercial Schedule Annexure-TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Abstract of Financial Qualifying requirements such as turnover, bank solvancy and bid capacity etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Firm Registration certificate, GST Registration, PAN Card, ITRs and Non Blacklisting certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney to sign tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee and EMD payment details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Any other documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Detailed BOQ to be uploaded in RAR format with main BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
