Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(ES) Hamirpur||SE(Design) Hamirpur,SSD 535/24,2024_HPSEB_93388_1,Yes,Open Tender,Tender cum Auction,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender form, tender performa and E-reverse auction undertaking",21-Sep-2024 04:00 PM,15-Oct-2024 03:00 PM,21-Sep-2024 04:05 PM,14-Oct-2024 01:00 PM,,,26-Sep-2024 10:00 AM,14-Oct-2024 01:00 PM,29-Oct-2024 02:55 PM,"3,03,000",No,fixed,,Nil,Nil,1.0,CorrigendumII,Date,,1.0,ICICI BANK,"11,800",Nil,Nil,No,Er. K. K. Bhardwaj,"o/o SE ( Design) ES, HPSEBL, Hamirpur",Construction of 01 No. 132 kV Transformer Bay and 33 kV Bays at 132/33 kV HPSEBL sub-station Tahliwal,"Construction of 01 No. 132 kV Transformer Bay, 01 No. 33 kV Transformer Bay, 01 No. 33 kV Feeder Bay and 01 No. 33 kV Bus Coupler Bay at 132/33 kV HPSEBL sub-station Tahliwal in Himachal Pradesh",As per Clause No. 9 of Detailed Notice Inviting Tender,,"3,02,59,287",Electrical Works,,Tender,240.0,270.0,Tahliwal,174507.0,Hamirpur,"o/o SE ( Design) ES, HPSEBL, Hamirpur",25-Sep-2024 10:00 AM,"o/o SE ( Design) ES, HPSEBL, Hamirpur",No,No,AOC
,,,,,,,,,,,,,,,,.xls,"Technco-commercial schedule, GTPs",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of performance certificates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Annual average turnover certificate, liquid assets certificate, Bid capacity and Bank solvency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No technical and Commercial Deviation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Various undertaking viz Power of attorney, Non blacklisting, No Litigation history etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"GST certificate, PAN and ITRs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration certificates of the firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Signed copy of detailed estimate cum BOQ to be uploaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Any other tender related documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Percentage BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
