Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
Executive Engineer,Shimla Rural Division Dhami,"2,000",Nil,Nil,No,PWD,23254-23304 dated 27.12.2023,2023_PWD_83363_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,30-Dec-2023 06:30 PM,11-Jan-2024 11:30 AM,30-Dec-2023 06:30 PM,10-Jan-2024 06:30 PM,NA ,NA ,30-Dec-2023 06:30 PM,10-Jan-2024 06:30 PM,22-Jan-2024 10:30 AM,Improvement of black spot on Malgipul to Dharogra road km. 0/00 to 8/100,Providing and Fixing W Metal beam crash barrier at various Rds between km. 0/00 to 8/100),As per tender documents ,NA ,"43,64,256",Civil Works - Roads,NA ,Tender,75.0,90.0,Dhami,171103.0,NA ,NA ,NA ,Shimla Rural Division Dhami,No ,No,1.0,ICICI BANK,"87,300",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender/The Earnest Money (Indicated In Schedule F),Er Rajesh Aggarwal,Internal,"Supdt.Gr-II, Sr.DAO",Naveen Singh Kaundal,20-Jan-2024 03:24 PM,22-Jan-2024 10:30 AM,techsummary_123903.pdf (207.32 KB),PWD,2023_PWD_83363_1,23254-23304 dated 27.12.2023,Improvement of black spot on Malgipul to Dharogra road km. 0/00 to 8/100,30-Jan-2024,"INR 4,364,256",90.0,Naveen Singh Kaundal,30-Jan-2024 05:48 PM,dharograAoac.pdf (360.00 KB),AOC,Er. Rajesh Aggarwal,Internal,"Sudt.Gr-II,Sr.DAO",Naveen Singh Kaundal,27-Jan-2024 04:12 PM,finsummary_123903.pdf (161.68 KB),Finance,Bid opening summary,Naveen Singh Kaundal,27-Jan-2024 03:08 PM,finance_123903.pdf,BOQ Comparative Chart,1.0,396771.0,Om Prakash,INR,"3,229,549",1.0,395652.0,Ankit Garg,10-Jan-2024 03:42 PM,Rejected-Technical,Non- Responsive,20-Jan-2024,Technical,Bid opening summary,Naveen Singh Kaundal,20-Jan-2024 03:00 PM,technical_123903.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,396379.0,Bhargav Sharma,07-Jan-2024 05:38 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 24.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,396677.0,Chaman Prakash Sharma,10-Jan-2024 01:45 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work In Hand in accordance with General Rule 24.5 strictly as per schedule F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,396507.0,ISHWAR DASS,07-Jan-2024 03:42 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of Skilled/Semi Skilled Tradsmen as per Clause of 19k of GCC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,395700.0,keshav ram sharma,10-Jan-2024 11:05 AM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,396771.0,Om Prakash,09-Jan-2024 01:02 PM,Accepted-AOC,AOC,03-Feb-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.24.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,396549.0,Ramesh Dutt Sharma,10-Jan-2024 02:50 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,396739.0,Sanjeev Kumar Aggarwal,09-Jan-2024 11:12 AM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect as General Rule No 1.2B(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,395542.0,SATISH BHARDWAJ,02-Jan-2024 03:30 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 22 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,397085.0,Vijay Kumar,10-Jan-2024 05:51 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN No. as per General Rules 1.2B(a)(i),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,397021.0,Vikrant Sanjta,10-Jan-2024 04:48 PM,Rejected-Finance,Being Hither than L-1 bidder,27-Jan-2024,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
