Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3
Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP),1.0,Fee/PreQual/Technical,.pdf,Cost of tender - indicated in schedule E at Sr. No. (ii),28-Mar-2022 05:00 PM,07-Apr-2022 11:00 AM,28-Mar-2022 05:00 PM,07-Apr-2022 10:30 AM,NA ,NA ,28-Mar-2022 05:00 PM,07-Apr-2022 10:30 AM,08-Apr-2022 04:20 PM,"15,600",No,fixed,,Nil,Nil,PWD,Tender/13858-13907 dated 24.03.2022,2022_PWD_58750_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,350.0,Nil,Nil,No,Improvement of black spot on Kolar Bilaspur road km. 0/0 to 12/00. (SH-C/O C.C. R/wall RD. 11/185 to 11/200).,Improvement of black spot on Kolar Bilaspur road km. 0/0 to 12/00. (SH-C/O C.C. R/wall RD. 11/185 to 11/200).,Please refer tender document. ,NA ,"7,75,800",Civil Works - Roads,NA ,Tender,75.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,1.0,ICICI BANK,1.0,275069.0,IQUBAL,INR,"543,060",24-Jan-2024,"INR 775,800",90.0,Dalip Singh Tomar,24-Jan-2024 12:02 PM,aoc.pdf (987.00 KB),AOC,PWD,2022_PWD_58750_10,Tender/13858-13907 dated 24.03.2022,Improvement of black spot on Kolar Bilaspur road km. 0/0 to 12/00. (SH-C/O C.C. R/wall RD. 11/185 to 11/200).,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,17-May-2022 12:45 PM,finsummary_88855.pdf (377.09 KB),Finance,Fin Bid Opening Summary,Kishan Lal Chaudhary,17-May-2022 12:20 PM,finance_88855.pdf,BOQ Comparative Chart,1.0,275069.0,IQUBAL,05-Apr-2022 01:10 PM,Accepted-AOC,Work Completed,03-Feb-2024,Technical,Fin Bid Opening Summary,Kishan Lal Chaudhary,08-Apr-2022 04:13 PM,technical_88855.pdf,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,08-Apr-2022 04:15 PM,08-Apr-2022 04:20 PM,techsummary_88855.pdf (897.20 KB)
,,,,.pdf,Earnest money-indicated in schedule F at sr. No. (i),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,275969.0,KARAM BIR SINGH,06-Apr-2022 08:29 PM,Rejected-Finance,L3,17-May-2022,,,,,,,,,,,,
,,,,.pdf,Copy of Contractor registration- refer general rule sr. No 24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,276030.0,narpat singh,06-Apr-2022 10:34 PM,Rejected-Finance,L2,17-May-2022,,,,,,,,,,,,
,,,,.pdf,Copy of GST Registration (Refer General Rule No.24.4)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,274917.0,RAM MURTI,06-Apr-2022 04:48 PM,Rejected-Finance,L1,17-May-2022,,,,,,,,,,,,
,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1 duly signed by the concerned officer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,275683.0,Shamshad Ali Contractor,06-Apr-2022 05:19 AM,Rejected-Finance,L1,17-May-2022,,,,,,,,,,,,
,,,,.pdf,"Machinery as per schedule F Sr.No.24.6Ref.Cl- No.18( i.e.R.C,purchase bills,ownership/Affidavit etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,276046.0,SONU SHARMA,06-Apr-2022 11:47 PM,Rejected-Finance,L1,17-May-2022,,,,,,,,,,,,
,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,276081.0,Taj Mohd,07-Apr-2022 09:28 AM,Rejected-Finance,L1,17-May-2022,,,,,,,,,,,,
,,,,.pdf,Form no HPPWD-7/8 duly signed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him(General Rule Sr.No.12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.pdf,Affidavit regarding true and correct duly attested by the Notary/Executive Magistrate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
