object_id,total_tender_awarded_value
02-023-00003,8209760.5
02-023-00005,876183.0
02-023-00008,2008710.0
02-024-02110,1262800.0
02-024-02113,971040.0
02-024-02119,1088347.5
02-024-02122,1713909.0
02-024-02123,126074918.0
02-024-02128,736892.0
02-026-00011,2656545.85
02-026-00017,19680851.0
02-027-00033,7150835.99
02-028-02854,1666745.0
02-028-02855,4048248.9699999997
02-028-02856,1234636.88
02-028-02857,588039.4
02-028-02858,351451880.6
02-028-02859,6836029.9
02-029-00069,9770453.0
02-031-00058,3302045.0
02-031-00059,4015431.0
02-031-00061,5048820.0
02-031-00062,5702811.0
02-031-00063,9934881.0
02-032-00050,1359793.0
02-032-00053,1139384.0
02-032-00055,1977769.0
02-032-01637,1667730.0
02-033-00034,1422765.0
02-033-00035,2779301.0
02-033-00038,3006886.0
02-033-00041,22739653.0
02-033-00043,42503343.0
02-033-00044,6248656.0
02-033-00047,139124299.0
