object_id,total_tender_awarded_value
02-023-00003,8025902.0
02-023-00005,5442181.0
02-023-00008,7188787.74
02-024-02121,999811.0
02-024-02123,59166519.0
02-024-02126,3955564.0
02-024-02128,51974320.0
02-026-00011,4400515.0
02-026-00014,15384757.0
02-026-00017,1312471.0
02-027-00029,991870.0
02-027-00031,49801082.0
02-028-02854,151214724.0
02-028-02858,8080288.07
02-028-02859,161660795.0
02-029-00065,905765.0
02-029-00068,883651.0
02-030-02104,4902706.0
02-030-02106,6074384.0
02-030-02109,659666.0
02-031-00058,1907525.0
02-031-00060,900589.0
02-031-00062,62684485.0
02-031-00063,1399858.0
02-032-00048,968437.0
02-032-00053,1176713.0
02-032-00055,195736.0
02-032-01637,8508741.0
02-033-00034,920479.0
02-033-00035,15271485.0
02-033-00037,719626.0
02-033-00038,28341071.0
02-033-00041,608626.0
02-033-00043,3633685.0
02-033-00044,11125208.0
02-033-00047,4539990.0
