EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :
"3,84,366",No,fixed,,Nil,Nil,1.0,ICICI BANK,PWD,4718-25 dt. 08.08.2023,2023_PWD_77652_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction Up-gradation from 50 beded to 100 beded Civil Hospital Block-B building at Bhoranj Distt Hamirpur HP,SH- C-O Building portion thereof Block-B,Please refer Tender documents. ,NA ,"3,51,86,594",Civil Works - Buildings,NA ,Tender,75.0,365.0,BHORANJ,176045.0,NA ,NA ,NA ,BHORANJ,No ,No,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of Tender form only mode through e-payment (indicated in Sche,EXECUTIVEENGINEER,"Executive Engineer, Bhoranj Division, HP.PWD., Bhoranj",17-Aug-2023 09:00 AM,23-Aug-2023 11:30 AM,17-Aug-2023 09:30 AM,22-Aug-2023 05:00 PM,NA ,NA ,17-Aug-2023 10:00 AM,22-Aug-2023 05:00 PM,04-Sep-2023 11:30 AM,"5,000",Nil,Nil,No,EXECUTIVEENGINEER,Internal,AE DAO HDM SUPDT TA,Anil Kumar Sharma,02-Sep-2023 01:34 PM,04-Sep-2023 11:30 AM,techsummary_115981.pdf (1442.99 KB),PWD,2023_PWD_77652_1,4718-25 dt. 08.08.2023,Construction Up-gradation from 50 beded to 100 beded Civil Hospital Block-B building at Bhoranj Distt Hamirpur HP,17-Oct-2023,"INR 28,043,715",365.0,Anil Kumar Sharma,17-Oct-2023 02:59 PM,AWARD77652.pdf (1595.00 KB),WORK AWARDED VIDE T/O L. NO. 7118-27 DT. 30.09.2023,EXECUTIVEENGINEER,Internal,TA SUPDT HDM DAO AE,Anil Kumar Sharma,20-Sep-2023 12:55 PM,finsummary_115981.pdf (399.07 KB),1.0,367822.0,Himachal Techno Engineers,22-Aug-2023 02:17 PM,Rejected-Finance,L3,20-Sep-2023,Technical,SUMMARYATTACHED,Anil Kumar Sharma,02-Sep-2023 01:32 PM,technical_115981.pdf,1.0,367312.0,Kumar Associates,INR,"28,043,715",Finance,SUMMARYATTACHED,Anil Kumar Sharma,20-Sep-2023 12:51 PM,finance_115981.pdf,BOQ Comparative Chart
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration (General Rule No. 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,367312.0,Kumar Associates,19-Aug-2023 11:32 PM,Accepted-AOC,WORKAWARD,17-Oct-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Copy of GST, PAN, EPF, Labour license a/w TAX CLEARANCE CERTIFICATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,367656.0,NARESH KUMAR,22-Aug-2023 04:21 PM,Rejected-Finance,L5,20-Sep-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate during last five year duly signed by Engineer-in-Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,367714.0,SHIV RAM,21-Aug-2023 10:48 PM,Rejected-Finance,L4,20-Sep-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Detail of Machinery as per SBD with proof RC, Affidavit/ lease agreement for hired Machinery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,367198.0,SUPER CONSTRUCTION,22-Aug-2023 01:26 PM,Rejected-Finance,L6,20-Sep-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PWD Form No. 8 in SBD duly signed by the bidder and witness with complete address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,367689.0,YOG RAJ SHARMA,22-Aug-2023 12:38 PM,Rejected-Finance,L2,20-Sep-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate C/S by Engineer-in-Charge as per General Rules direction-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit/Undertaking that information furnished with the bid are correct (Name of works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit the contractor should not more two works at a time each of Rs. 100 lacs in any circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HP.PWD employees related to him (General Rule No.14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
