Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Road Safety Black Spot Instructions thereof in km 155.0 to 236.0 on NH 22 new NH 05 SH Construction Retaining wall and Crash barriers at RD 156.380 to 156.395 at Hussan Valley.,Road Safety Black Spot Instructions thereof in km 155.0 to 236.0 on NH 22 new NH 05 SH Construction Retaining wall and Crash barriers at RD 156.380 to 156.395 at Hussan Valley.,Please refer Tender documents. ,NA ,"7,00,153",Civil Works - Roads,NA ,Tender,90.0,60.0,Theog,171201.0,NA ,NA ,NA ,Executive Engiineer NH Division HP PWD NH Theog,No ,No,"14,050",No,fixed,,Executive Engineer,HP PWD NH Division Theog,PWD,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,2018_PWD_23980_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,09-Oct-2018 10:00 AM,26-Oct-2018 11:00 AM,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,NA ,NA ,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,30-Oct-2018 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),350.0,Executive Engineer,HP PWD NH Division Theog,No,Executive Engineer,HP PWD NH Division Theog,1.0,DD - Demand Draft,AOC,Er Rajeshwar Singh Jaswal,Internal,BR Bragta Sr DAO Shubham Aggarwal AE Padam Sharma HDM Anil Kumar Clerk,Rajeshwar Singh Jaswal,29-Oct-2018 04:52 PM,30-Oct-2018 10:30 AM,techsummary_33515.pdf (450.22 KB),PWD,2018_PWD_23980_3,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,Road Safety Black Spot Instructions thereof in km 155.0 to 236.0 on NH 22 new NH 05 SH Construction Retaining wall and Crash barriers at RD 156.380 to 156.395 at Hussan Valley.,25-Apr-2019,"INR 700,153",60.0,Shubham Aggarwal,25-Apr-2019 02:05 PM,AOC.pdf (366.00 KB),AOC,Rajeshwar singh Jaswal,Internal,"BR Bragta Sr. DAO, Shubham Aggarwal AE NH Narkanda, Padam Sharma HDM, Anil Kumar Clerk",Shubham Aggarwal,25-Apr-2019 01:09 PM,finsummary_33515.pdf (285.03 KB),Finance,summary,Shubham Aggarwal,30-Oct-2018 05:10 PM,finance_33515.pdf,BOQ Comparative Chart,1.0,98654.0,MAHENDAR SINGH,INR,"732,408",1.0,97954.0,Anil Kumar,25-Oct-2018 02:50 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,Technical,summary,Rajeshwar Singh Jaswal,26-Oct-2018 05:11 PM,technical_33515.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,98654.0,MAHENDAR SINGH,25-Oct-2018 05:29 PM,Accepted-AOC,responsive,25-Apr-2019 02:05 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,98152.0,Man mohan thakur,20-Oct-2018 12:45 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,98656.0,RAMESH KIMTA,25-Oct-2018 05:52 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in Hand As Per General Rule 19,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,98299.0,Sunil Khachi,23-Oct-2018 12:03 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery,Tool,Plant,(Refer Schedule F With Reference To Clause 18)",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,98319.0,suresh jagta,23-Oct-2018 02:01 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,98345.0,Suresh Vekta,23-Oct-2018 04:27 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,98240.0,VIRENDER KUMAR,22-Oct-2018 02:08 PM,Rejected-Finance,non-responsive,25-Apr-2019 01:09 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of EPF registration (refer Genral Rule No.25(A) .pdf,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
