Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,500.0,EE Paonta Sahib,Paonta Sahib,Yes,"24,600",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,Periodical renewal on (1) Link road from NH 907 to village Mughlawala Kartarpur road km 0/0 to 1/200 (2) link road from km 1/060 of Baliwala Bangran road to Kishankot km 0/0 to 0/560 (SH Providing laying and rolling of open-graded premix carpe,Periodical renewal on (1) Link road from NH 907 to village Mughlawala Kartarpur road km 0/0 to 1/200 (2) link road from km 1/060 of Baliwala Bangran road to Kishankot km 0/0 to 0/560 (SH Providing laying and rolling of open-graded premix carpe,As per Tender document ,NA ,"12,29,570",Civil Works - Roads,NA ,Tender,90.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,EE Paonta Sahib,No ,No,1.0,DD - Demand Draft,Executive Engineer,Executive Engineer PWD Paonta Sahib,PWD,CB/Tender/2018-19-12256-12305 dt 24.01.2019,2019_PWD_27232_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,13-Feb-2019 04:30 PM,25-Feb-2019 11:30 AM,13-Feb-2019 05:00 PM,25-Feb-2019 10:00 AM,NA ,NA ,13-Feb-2019 05:00 PM,25-Feb-2019 10:00 AM,02-Mar-2019 04:00 PM,AOC,PWD,2019_PWD_27232_3,CB/Tender/2018-19-12256-12305 dt 24.01.2019,Periodical renewal on (1) Link road from NH 907 to village Mughlawala Kartarpur road km 0/0 to 1/200 (2) link road from km 1/060 of Baliwala Bangran road to Kishankot km 0/0 to 0/560 (SH Providing laying and rolling of open-graded premix carpe,Er. Ajay Kumar Sharma,Internal,"Sh. Inder Singh Sr. Asstt., Sh. Saran Singh Supdt. Gr.II, Sh. Ram Gopal Gupta HDM",Dalip Singh Tomar,02-Mar-2019 03:56 PM,02-Mar-2019 04:00 PM,techsummary_38825.pdf (897.51 KB),Er. Ajay Kumar Sharma,Internal,"Sh. Inder Singh Sr. Asstt., Sh. Saran Singh Supdt. Gr.II, Sh. Ram Gopal Gupta HDM",Ajay Kumar Sharma,17-Apr-2019 04:00 PM,finsummary_38825.pdf (275.67 KB),17-Apr-2019,"INR 1,229,570",90.0,Ajay Kumar Sharma,17-Apr-2019 04:02 PM,aoc.pdf (778.00 KB),AOC,1.0,114485.0,Manoj Chawla,INR,"1,457,662.56",Finance,Summary,Ajay Kumar Sharma,17-Apr-2019 03:58 PM,finance_38825.pdf,BOQ Comparative Chart,1.0,114876.0,Anil Kumar,23-Feb-2019 04:21 PM,Rejected-Technical,Not Qualified,02-Mar-2019 03:56 PM,Technical,Bid Opening summary,Dalip Singh Tomar,02-Mar-2019 03:53 PM,technical_38825.pdf,AOC
,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,115121.0,JAI MAA NAINA DEVI,25-Feb-2019 09:36 AM,Rejected-Finance,L2,17-Apr-2019 04:00 PM,,,,,,AOC
,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,114485.0,Manoj Chawla,24-Feb-2019 08:53 AM,Accepted-AOC,L1,17-Apr-2019 04:02 PM,,,,,,AOC
,,.pdf,Scanned copy GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,114830.0,rakesh kumar,23-Feb-2019 01:41 PM,Rejected-Technical,Not qualified,02-Mar-2019 03:56 PM,,,,,,AOC
,,.pdf,Scanned copy List of machinery tools and plants as per schedule-F Sr. No.6.19 Refer clause No 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Scanned copy of Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Scanned copy any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
