EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"14,250",No,fixed,,"Executive Engineer, HP.PWD., Division, Kangra","Executive Engineer, HP.PWD., Division, Kangra",C/O Govt. Degree College at Shahpur Distt. Kangra (HP) (SH- C/O Rain shelter in front of newly construction science block)(Deposit work),C/O Govt. Degree College at Shahpur Distt. Kangra (HP) (SH- C/O Rain shelter in front of newly construction science block)(Deposit work),Please refer Tender documents. ,NA ,"7,12,433",Civil Works - Buildings,NA ,Tender,120.0,120.0,Items,176001.0,NA ,NA ,NA ,"Executive Engineer, HP.PWD., Division, Kangra",No ,No,"Executive Engineer, HP.PWD., Division, Kangra","Executive Engineer, HP.PWD., Division, Kangra",350.0,"Executive Engineer, HP.PWD., Division, Kangra","Executive Engineer, HP.PWD., Division, Kangra",No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form indicated in schedule-F,PWD,9970-10019 dated 16-8-2018,2018_PWD_23163_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,30-Aug-2018 10:00 AM,17-Sep-2018 11:30 AM,30-Aug-2018 10:00 AM,17-Sep-2018 11:00 AM,NA ,NA ,30-Aug-2018 10:00 AM,17-Sep-2018 11:00 AM,18-Oct-2018 02:30 PM,AOC,PWD,2018_PWD_23163_2,9970-10019 dated 16-8-2018,C/O Govt. Degree College at Shahpur Distt. Kangra (HP) (SH- C/O Rain shelter in front of newly construction science block)(Deposit work),Er. Sanjiv Mahajan,Internal,Er. Subhash Chander A.E. Sh. S.K. Dayal Sr. DAO Sh. Beldev Ram Pathania Supdt. Sh. Vijay Kumar HDM Sh. Kamaljit Singh Supdt. Sh. Prithvi Kumar TA.,Subhash Chander,18-Oct-2018 02:07 PM,18-Oct-2018 02:30 PM,techsummary_32448.pdf (148.50 KB),Er. Sanjiv Mahajan,Internal,Er. Subhash Chander A.E. Kangra Sh. S.K. Dayal Sr. DAO Sh. Beldev Ram Supdt. Sh. Vijay Kumar HDM Sh. Kamaljit Singh Supdt. Sh. Prithvi Kumar TA.,Subhash Chander,11-Apr-2019 11:07 AM,finsummary_32448.pdf (48.24 KB),11-Apr-2019,"INR 712,433",120.0,Subhash Chander,11-Apr-2019 11:10 AM,Awrad.pdf (163.00 KB),Award,1.0,94747.0,Ankit Garg,16-Sep-2018 07:05 PM,Accepted-AOC,Award,11-Apr-2019 11:10 AM,Technical,Opened,Sanjiv Mahajan,08-Oct-2018 04:34 PM,technical_32448.pdf,Finance,Opened,Subhash Chander,11-Apr-2019 10:58 AM,finance_32448.pdf,BOQ Comparative Chart,1.0,94747.0,Ankit Garg,INR,"611,770.78",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money indicated in schedule-F,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,94676.0,Ashok Kumar Govt Contractor,15-Sep-2018 01:25 PM,Rejected-Technical,Non-Responsive,18-Oct-2018 02:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,94721.0,IQWALSINGHGOVTCONTRACTOR,16-Sep-2018 12:38 PM,Rejected-Finance,Rate quoted higher side of L1,11-Apr-2019 11:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit it regarding no relative working in department,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,94783.0,Ms VIRENDER SINGH,17-Sep-2018 08:35 AM,Rejected-Finance,Rate quoted higher side of L1,11-Apr-2019 11:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of technical staff,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,94722.0,Naino Devi,16-Sep-2018 10:06 PM,Rejected-Technical,Non-Responsive,18-Oct-2018 02:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of litigation case,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,94729.0,sagar traders,16-Sep-2018 02:18 PM,Rejected-Technical,Non-Responsive,18-Oct-2018 02:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done and work in hand certificate (General Rule 19)and (28.2b),,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,93747.0,SUNIL BALOURIA,05-Sep-2018 04:56 PM,Rejected-Technical,Non-Responsive,18-Oct-2018 02:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Machinery tool plant shown in schedule-F (Sr. No. 6.19)(Refer clause-18),,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,94766.0,Vakil Singh Govt Contractor,17-Sep-2018 08:38 AM,Rejected-Technical,Non-Responsive,18-Oct-2018 02:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration (Refer General Rule No-23),,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Sale tax/GST Registration (Refer General Rule No-21),,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
