Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,2018_PWD_23980_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"38,200",No,fixed,,Executive Engineer,HP PWD NH Division Theog,Executive Engineer,HP PWD NH Division Theog,09-Oct-2018 10:00 AM,26-Oct-2018 11:00 AM,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,NA ,NA ,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,30-Oct-2018 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),1.0,DD - Demand Draft,500.0,Executive Engineer,HP PWD NH Division Theog,No,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to 236.0,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to 236.0 SH Construction of retaining wall at RD. 174.930 to 174.950,Please refer Tender documents. ,NA ,"19,07,577",Civil Works - Roads,NA ,Tender,90.0,60.0,Theog,171201.0,NA ,NA ,NA ,Executive Engiineer NH Division HP PWD NH Theog,No ,No,AOC,PWD,2018_PWD_23980_1,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to 236.0,Er Rajeshwar Singh Jaswal,Internal,BR Bragta Sr DAO Shubham Aggarwal AE Padam Sharma HDM Anil Kumar Clerk,Rajeshwar Singh Jaswal,29-Oct-2018 04:43 PM,30-Oct-2018 10:30 AM,techsummary_33509.pdf (449.26 KB),Er. Rajeshwar Singh Jaswal,Internal,"BR Bragta Sr. DAO, Shubham Aggarwal AE NH Narkanda, Padam Sharma HDM, Anil Kumar Clerk",Shubham Aggarwal,25-Apr-2019 03:22 PM,finsummary_33509.pdf (264.55 KB),25-Apr-2019,"INR 1,907,577",60.0,Shubham Aggarwal,25-Apr-2019 03:31 PM,AOC.pdf (378.00 KB),AOC,1.0,98336.0,Suresh Vekta,INR,"2,961,270",Finance,Summary,Shubham Aggarwal,30-Oct-2018 05:05 PM,finance_33509.pdf,BOQ Comparative Chart,1.0,98628.0,AKHIL BHARDWAJ,25-Oct-2018 04:58 PM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,Technical,summary,Rajeshwar Singh Jaswal,26-Oct-2018 05:06 PM,technical_33509.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,98653.0,INDER SINGH,25-Oct-2018 05:24 PM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,98644.0,MAHENDAR SINGH,25-Oct-2018 04:54 PM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,98403.0,Mohan Lal Verma,24-Oct-2018 11:49 AM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,98291.0,Sunil Khachi,23-Oct-2018 12:02 PM,Rejected-Finance,Non-responsive,25-Apr-2019 03:22 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery,Tool,Plant,(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,98336.0,Suresh Vekta,23-Oct-2018 03:58 PM,Accepted-AOC,responsive,25-Apr-2019 03:31 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,98242.0,VINOD KUMAR,22-Oct-2018 02:25 PM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,98647.0,VIVEK KANWAR,25-Oct-2018 04:59 PM,Rejected-Technical,Non Responsive,29-Oct-2018 04:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of EPF registration (refer Genral Rule No.25(A) .pdf,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
