Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE MANDI DIVISION NO-II HPPWD MANDI,EE MANDI DIVISION NO-II HPPWD MANDI,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender Form (Indicated in Schedule F),",PWD,MDII-GSSS KARKOH,2018_PWD_21251_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,"31,900",Yes,fixed,,EE MANDI DIVISION NO-II HPPWD MANDI,EE MANDI DIVISION NO-II HPPWD MANDI,22-May-2018 12:00 PM,08-Jun-2018 11:30 AM,22-May-2018 12:00 PM,08-Jun-2018 10:45 AM,NA ,NA ,22-May-2018 12:00 PM,08-Jun-2018 10:45 AM,14-Jun-2018 04:00 PM,C/O Additional Accommodation for Govt. Sr. Secondaary School Karkoh Tehsil Sadar Distt.Mandi under RMSA,C/O ground floor including stair case,Please refer Tender documents. ,NA ,"16,22,780",Civil Works,NA ,Tender,120.0,365.0,EE MANDI DIVISION NO-II HPPWD MANDI,175001.0,NA ,NA ,NA ,EE MANDI DIVISION NO-II HPPWD MANDI,No ,No,500.0,EE MANDI DIVISION NO-II HPPWD MANDI,EE MANDI DIVISION NO-II HPPWD MANDI,Yes,AOC,PWD,2018_PWD_21251_1,MDII-GSSS KARKOH,C/O Additional Accommodation for Govt. Sr. Secondaary School Karkoh Tehsil Sadar Distt.Mandi under RMSA,ER PRADEEP SINGH,Internal,SUPDT DAO HDM AE TO EE,Pradeep Singh,14-Jun-2018 03:39 PM,14-Jun-2018 04:00 PM,techsummary_30020.pdf (474.31 KB),ER PRADEEP SINGH,Internal,HDM SUPDT DAO AE TO EE,Pradeep Singh,03-Jan-2019 03:24 PM,finsummary_30020.pdf (269.19 KB),23-Apr-2019,"INR 1,972,227",365.0,Pradeep Singh,23-Apr-2019 03:09 PM,2018_PWD_21251_1.pdf (119.00 KB),Finance,Summary,Pradeep Singh,15-Jun-2018 12:54 PM,finance_30020.pdf,BOQ Comparative Chart,1.0,85680.0,Deepak Thakur Contractor,INR,0,1.0,85711.0,BIRI SINGH,05-Jun-2018 12:42 PM,Accepted-AOC,4.0,23-Apr-2019 03:09 PM,Technical,Summary,Pradeep Singh,14-Jun-2018 03:26 PM,technical_30020.pdf,AOC
,,,,.pdf,"Earnest money(indicated in Schedule-F),",,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,85711.0,BIRI SINGH,INR,0,2.0,85680.0,Deepak Thakur Contractor,05-Jun-2018 10:20 AM,Accepted-AOC,3.0,23-Apr-2019 03:09 PM,,,,,,AOC
,,,,.pdf,"Contractor Registration(General Rule No.23,",,,,,,,,,,,,,,,3.0,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,85741.0,PRAKASH CHANDEL,INR,"1,972,227",3.0,85875.0,DUGLA RAM,07-Jun-2018 02:36 PM,Accepted-AOC,5.0,23-Apr-2019 03:09 PM,,,,,,AOC
,,,,.pdf,GST (General Rule No.21),,,,,,,,,,,,,,,4.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,85875.0,DUGLA RAM,INR,0,4.0,85931.0,PAWAN KUMAR,07-Jun-2018 08:39 PM,Accepted-AOC,2.0,23-Apr-2019 03:09 PM,,,,,,AOC
,,,,.pdf,Copy of PAN Card,,,,,,,,,,,,,,,5.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,85931.0,PAWAN KUMAR,INR,0,5.0,85741.0,PRAKASH CHANDEL,06-Jun-2018 01:04 PM,Accepted-AOC,1.0,23-Apr-2019 03:09 PM,,,,,,AOC
,,,,.pdf,Work done certificate for the works completed in last five years (General Rule No.19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Form No. 8 duly signed (General Rule No.26.7),",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"List of machinery, tool, plants and equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Affidavit regarding all the Information furnished with the bid are correct,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Affidavit showing the detail of near relatives who are working in HPPWD as Gazetted non Gazetted off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
