Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
500.0,EE B and R Division HPPWD Solan,EE Solan,No,1.0,DD - Demand Draft,PWD,Cosntruction of balance work of Bisha School,2018_PWD_22783_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,07-Aug-2018 06:20 PM,14-Aug-2018 11:00 AM,07-Aug-2018 06:20 PM,14-Aug-2018 10:30 AM,NA ,NA ,07-Aug-2018 06:20 PM,14-Aug-2018 10:30 AM,14-Aug-2018 05:05 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of tender and erenest money indicate in Schedule F,Construction of balance work of Govt Senior Secondary School at Bisha SH Civil work WS and SI works and site development and Retaining wall,Construction of balance work of Govt Senior Secondary School at Bisha SH Civil work WS and SI works and site development and Retaining wall,Please refer Tender documents. ,NA ,"17,81,753",Civil Works,NA ,Tender,90.0,365.0,Solan,173212.0,NA ,NA ,NA ,Solan,No ,No,EE B and R Solan,EE B and R Division HPPWD Solan,"34,300",No,fixed,,EE B and D Division HPPWD Solan,EE Solan,AOC,1.0,91757.0,AMIT SHARMA,13-Aug-2018 04:34 PM,Rejected-AOC,Ok,25-Apr-2019 04:05 PM,Technical,Technical bid opening summary,Kulbir Singh Thakur,14-Aug-2018 04:52 PM,technical_31926.pdf,1.0,91770.0,RAHUL BHARDWAJ,INR,"2,211,641.45",Finance,Financial bid opening summary,Kulbir Singh Thakur,16-Aug-2018 12:22 PM,finance_31926.pdf,BOQ Comparative Chart,PWD,2018_PWD_22783_1,Cosntruction of balance work of Bisha School,Construction of balance work of Govt Senior Secondary School at Bisha SH Civil work WS and SI works and site development and Retaining wall,Er Kulbir Singh Thakur EE B and R Solan,Internal,Shri DeepaK Anand Senior DAO Solan Shri Naresh Kumar HDM Smt Rekhya Kashyap Supdt grade II,Kulbir Singh Thakur,14-Aug-2018 05:00 PM,14-Aug-2018 05:05 PM,techsummary_31926.pdf (23.92 KB),Er Kulbir Thakur EE B and R Solan,Internal,Shri Deepak Anand Senior DAO Solan Shri naresh Kumar HDM and Smt Rekha Kashyap Supdt Grade II PMGSY,Arvind Kumar,25-Apr-2019 03:58 PM,finsummary_31926.pdf (30.68 KB),25-Apr-2019,"INR 2,211,644",365.0,Arvind Kumar,25-Apr-2019 04:05 PM,Award.pdf (330.00 KB),Award fo Contract,AOC
,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registraiton reffer general rules No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,91695.0,Arun Sharma,12-Aug-2018 09:49 PM,Rejected-AOC,Ok,25-Apr-2019 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registraton refer general rules no 21,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,91677.0,Gopal Singh Chauhan,10-Aug-2018 02:32 PM,Rejected-AOC,Ok,25-Apr-2019 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,work done certifidcate and work in hand certificate refer in general rules No 19 schedule F,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,91770.0,RAHUL BHARDWAJ,13-Aug-2018 05:36 PM,Accepted-AOC,Ok,25-Apr-2019 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of machenery, tool plant shown in schedule F with refeerence to clause 18 affidavit furnish",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,91797.0,Sanjay Kumar,13-Aug-2018 08:48 PM,Rejected-AOC,Ok,25-Apr-2019 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,affdavits of correctness of all the documents are submitted is true by the Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8refer in SBD Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor should have to submit the proof of EPF as mentioned in SBD Clause 25 A,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done condition one similar nature of work not less than 40 percent of the estimated cost,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
