EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"34,800",No,fixed,,Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,PWD,SD-I-CTR-Tender-17950 dt 29-10-2018,2018_PWD_24567_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,12-Nov-2018 06:30 PM,27-Nov-2018 11:00 AM,12-Nov-2018 06:30 PM,26-Nov-2018 04:00 PM,NA ,NA ,12-Nov-2018 06:30 PM,26-Nov-2018 04:00 PM,30-Nov-2018 10:30 AM,Construction of Shiv Mandir to Shakti Vihar road km0/00 to 1/500 (SH Providing and fixing W Metel Beam Crash Barrier from 0/00 to 0/520),Construction of Shiv Mandir to Shakti Vihar road km0/00 to 1/500 (SH Providing and fixing W Metel Beam Crash Barrier from 0/00 to 0/520),AS per SBD ,NA ,"18,12,801",Civil Works,NA ,Tender,120.0,60.0,Shimla,171003.0,NA ,NA ,NA ,Executive Engineer Division No-I HPPWD Shimla-3,No ,No,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (as per Schedule F 6.3),1.0,Estimate cost 1830273,Other,,500.0,Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,No,AOC,1.0,101616.0,DALEEP TOMAR,26-Nov-2018 01:57 PM,Rejected-Finance,4th Lowest,04-Apr-2019 04:24 PM,Technical,Bid opening summary,Pradeep Kumar Bhardwaj,28-Nov-2018 03:40 PM,technical_34368.pdf,Finance,Bid opening summary,Pradeep Kumar Bhardwaj,30-Nov-2018 02:11 PM,finance_34368.pdf,BOQ Comparative Chart,1.0,101595.0,Kailash Chand,INR,"1,797,971",PWD,2018_PWD_24567_1,SD-I-CTR-Tender-17950 dt 29-10-2018,Construction of Shiv Mandir to Shakti Vihar road km0/00 to 1/500 (SH Providing and fixing W Metel Beam Crash Barrier from 0/00 to 0/520),ErPardeepKumarBhardwaj,Internal,Sh AmarSinghVerma HDM ShSatyaPalSharma Supdt ShGRthakurDAO,Pradeep Kumar Bhardwaj,29-Nov-2018 10:22 AM,30-Nov-2018 10:30 AM,techsummary_34368.pdf (752.84 KB),ErPardeepKumarBhardwaj,Internal,Sh AmarSinghVermaHDMShManojKumarsupdtGeetaGRThakurSrDAO,Rajeev Shaunak,04-Apr-2019 04:24 PM,finsummary_34368.pdf (600.50 KB),04-Apr-2019,"INR 1,830,275",60.0,Rajeev Shaunak,04-Apr-2019 04:29 PM,AOC24567_1.pdf (797.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,Earnest Money Deposit (As per schedule F 6.5),,,,,,,,,AOC,2.0,101466.0,DASU RAM,26-Nov-2018 03:35 PM,Rejected-Finance,5th Lowest,04-Apr-2019 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration (Refer General rule No.23 and as per invitation of bid),,,,,,,,,AOC,3.0,101513.0,GAYATRI TEGTA,26-Nov-2018 02:52 PM,Rejected-Finance,2nd Lowest,04-Apr-2019 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (Refer General rule No.21),,,,,,,,,AOC,4.0,101595.0,Kailash Chand,26-Nov-2018 12:51 PM,Accepted-AOC,Awarded,04-Apr-2019 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate (As per Performa given in General rule No.19 ).,,,,,,,,,AOC,5.0,101629.0,Pooja Thakur,26-Nov-2018 02:37 PM,Rejected-Finance,6th Lowest,04-Apr-2019 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery tools and plants (As per schedule F with reference to clause 18),,,,,,,,,AOC,6.0,101631.0,Ramesh Dutt,26-Nov-2018 02:37 PM,Rejected-Finance,3rd Lowest,04-Apr-2019 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 duly signed (Refer General rule No 26.7).,,,,,,,,,AOC,7.0,101650.0,Sandeep Chandel,26-Nov-2018 03:37 PM,Rejected-Technical,Not,29-Nov-2018 10:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Contractor Shall give affidavit regarding List of both gazette and non gazette HPPWD Employees,,,,,,,,,AOC,8.0,101628.0,Vijay Sharma,26-Nov-2018 02:50 PM,Rejected-Technical,Not,29-Nov-2018 10:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employee Provident Funds and Miscellaneous provision Act. 1952,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect.,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
