EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"19,900",No,fixed,,EE Hamirpur,EE Hamirpur,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Contractor Registration,350.0,EE Hamirpur,EE Hamirpur,No,EE Hamirpur,Executive Engineer HPPWD Hamirpur,PWD,Special Repair of Bridges under Nalti Section,2018_PWD_24936_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Contractor Registration,SH Providing and Laying Mastic Asphalt over wearing coat and minor repair work Godal Nallah bridge on Dhaneta Hamirpur road at RD 34/970 2. 2)Kunah Khad bridge on Dhaneta Hamirpur road km 23/765 3. Dadh Khad bridge on Nara Galot 2/270,Please refer Tender documents. ,NA ,"9,93,233",Civil Works - Bridges,NA ,Tender,60.0,60.0,Hamirpur,177001.0,NA ,NA ,NA ,Hamirpur,No ,No,28-Nov-2018 06:00 PM,07-Dec-2018 12:30 PM,28-Nov-2018 06:00 PM,06-Dec-2018 10:30 AM,NA ,NA ,28-Nov-2018 06:00 PM,06-Dec-2018 10:30 AM,14-Dec-2018 12:30 PM,AOC,1.0,102728.0,M/s Madan Chaudhary Cont-,INR,"1,498,596",Finance,Attached,Vivek Sharma,13-Apr-2019 01:09 PM,finance_34897.pdf,BOQ Comparative Chart,1.0,102732.0,Manoj Chaudhary Govt. Cont.,06-Dec-2018 12:29 AM,Rejected-AOC,l2,19-Apr-2019 07:15 PM,Technical,Attached,Dev Raj,14-Dec-2018 11:55 AM,technical_34897.pdf,PWD,2018_PWD_24936_1,Special Repair of Bridges under Nalti Section,Contractor Registration,EEHamirpur,Internal,SupdtHDMSrDAOAEtoEE,Dev Raj,14-Dec-2018 12:20 PM,14-Dec-2018 12:30 PM,techsummary_34897.pdf (1013.33 KB),EEHamirpur,Internal,SupdtHDMSrDAOAEtoEE,Vivek Sharma,14-Apr-2019 11:53 AM,finsummary_34897.pdf (501.58 KB),19-Apr-2019,"INR 1,446,592",60.0,Vivek Sharma,19-Apr-2019 07:15 PM,24936A.pdf (1320.00 KB),Award,AOC
,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,Work in hand Certificate shown in Schedule in SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,102728.0,M/s Madan Chaudhary Cont-,05-Dec-2018 11:03 PM,Accepted-AOC,l1,19-Apr-2019 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Cost of tender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,102667.0,RAJNI GOSAIN,05-Dec-2018 07:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Dec-2018 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,An Affidavit that information furnished with the bid true and corrects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,102666.0,VIKAS KHAJURIA GOVT CONT,05-Dec-2018 06:53 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Dec-2018 11:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,GST will be applicable as per Govt. rates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,An Affidavit the contr. should not have more two works at a time each of Rs. 100 lacs in any circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Earnest Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Copy of Pan No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Registration EPF No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
