Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER- Indicated in Schedule F at Sr.No.6.3,"26,000",No,fixed,,EE RAJGARH,RAJGARH,1.0,DD - Demand Draft,"C/O CD AND M/T on Fagu Bathaudhar road Km. 0/0 to 10/0 (SH C/O formation defeciency in Km. 8/400 to 9/315, 9/585 to 10/0 AND 900mm dia RCC Hume pipe culvert alongwith both side wing walls at RD 6/355, 7/190, 7/840, 8/660 and 9/275","C/O CD AND M/T on Fagu Bathaudhar road Km. 0/0 to 10/0 (SH C/O formation defeciency in Km. 8/400 to 9/315, 9/585 to 10/0 AND 900mm dia RCC Hume pipe culvert alongwith both side wing walls at RD 6/355, 7/190, 7/840, 8/660 and 9/275",Please refer Tender documents. ,NA ,"12,65,440",Civil Works - Roads,NA ,Tender,90.0,90.0,RAJGARH DIVISION HPPWD RAJGARH,173101.0,NA ,NA ,NA ,RAJGARH DIVISION HPPWD RAJGARH,No ,No,500.0,EE RAJGARH,RAJGARH,No,11-Feb-2019 05:00 PM,21-Feb-2019 11:00 AM,11-Feb-2019 05:00 PM,20-Feb-2019 05:00 PM,NA ,NA ,11-Feb-2019 05:00 PM,20-Feb-2019 05:00 PM,26-Feb-2019 04:30 PM,EXECUTIVE ENGINEER,RAJGARH DIVISION HPPWD RAJGARH,PWD,SCSP,2019_PWD_27130_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Er.K.L Chaudhary EE,Internal,"Sh.D.S Kaundal AE, Sh.Chaman Lal Supdt. G-II Sh. Kishan Singh Supdt. G-II Accounts Sh. Raj Kumar Saxena DHD, Sh. Ghanshyam Jr. Asstt",Kishan Lal Chaudhary,26-Feb-2019 04:27 PM,26-Feb-2019 04:30 PM,techsummary_38602.pdf (388.27 KB),PWD,2019_PWD_27130_1,SCSP,"C/O CD AND M/T on Fagu Bathaudhar road Km. 0/0 to 10/0 (SH C/O formation defeciency in Km. 8/400 to 9/315, 9/585 to 10/0 AND 900mm dia RCC Hume pipe culvert alongwith both side wing walls at RD 6/355, 7/190, 7/840, 8/660 and 9/275",11-Apr-2019,"INR 1,265,440",90.0,Kishan Lal Chaudhary,11-Apr-2019 12:30 PM,27130.pdf (241.00 KB),work awarded to Sh. Rakesh Sharma,Er.K.L Chaudhary EE,Internal,"Sh.D.S Kaundal AE, Sh.Chaman Lal Supdt. G-II Sh. Kishan Singh Supdt. G-II Accounts Sh. Raj Kumar Saxena DHD, Sh. Ghanshyam Jr. Asstt",Kishan Lal Chaudhary,11-Apr-2019 12:27 PM,finsummary_38602.pdf (240.97 KB),1.0,113881.0,JITENDER SINGH,20-Feb-2019 04:12 PM,Rejected-AOC,L2,11-Apr-2019 12:30 PM,Technical,SUMMARY,Kishan Lal Chaudhary,26-Feb-2019 03:57 PM,technical_38602.pdf,1.0,113695.0,Rakesh,INR,"1,522,579",Finance,SUMMARY,Kishan Lal Chaudhary,02-Mar-2019 03:23 PM,finance_38602.pdf,BOQ Comparative Chart,AOC
,,.pdf,EARNEST MONEY-Indicated in Schedule F at Sr. No.6.5,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,113695.0,Rakesh,20-Feb-2019 04:11 PM,Accepted-AOC,L1,11-Apr-2019 12:30 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,CONTRACTORS REGISTRATION- Refer General Rule Sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,113935.0,RAMESH CHAND,20-Feb-2019 04:54 PM,Rejected-Technical,Not fulfill qualifying the criteria,26-Feb-2019 04:27 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,GST REGISTRATION-Refer General Rule Sr. No 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,113564.0,Tapender Thakur,19-Feb-2019 02:33 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Feb-2019 03:57 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form No 8 duly signed Gen. Rule Sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,113472.0,VINEET SHARMA,20-Feb-2019 12:45 PM,Rejected-Technical,Not fulfill qualifying the criteria,26-Feb-2019 04:27 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of both Gazatted and non gazatted officer HPPWD employees related to him Gen. Rule Sr.No.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractor to submit the incomplete works on proforma mentioned S. No. 19 as per General Rules 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
