Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
C/O 62 (S.C) boys Hostel at I.T.I Building BhoranjDistt. Hamirpur,"Balance work of P/L cement concrete interlocking paver block in court yard , foot path, Ramp R/Wall and P/L soiling , wearing and tarring in approach road ) Deposit Work",Please refer Tender documents. ,NA ,"11,33,114",Civil Works - Buildings,NA ,Tender,120.0,120.0,Basrar,174305.0,NA ,NA ,NA ,Barsar,No ,No,24-Jan-2019 01:40 PM,06-Feb-2019 10:30 AM,24-Jan-2019 01:40 PM,05-Feb-2019 10:30 AM,NA ,NA ,24-Jan-2019 01:40 PM,05-Feb-2019 10:30 AM,13-Feb-2019 10:30 AM,500.0,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,No,PWD,C/O 62 (S.C) boys Hostel at I.T.I Buld. Bhoranj,2019_PWD_26265_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"22,700",No,fixed,,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,1.0,DD - Demand Draft,AOC,Finance,fin bid,Anil Kumar Sharma,13-Feb-2019 11:55 AM,finance_37110.pdf,BOQ Comparative Chart,1.0,110753.0,SHASHI KUMAR,INR,"1,701,783",1.0,110723.0,dinesh kumar,04-Feb-2019 10:59 PM,Rejected-AOC,l 2,10-Apr-2019 09:24 PM,Technical,bid opening summary,Anil Kumar Sharma,06-Feb-2019 07:56 PM,technical_37110.pdf,EE,Internal,supdt HDM DAO,Anil Kumar Sharma,12-Feb-2019 07:09 PM,13-Feb-2019 10:30 AM,techsummary_37110.pdf (551.83 KB),PWD,2019_PWD_26265_1,C/O 62 (S.C) boys Hostel at I.T.I Buld. Bhoranj,C/O 62 (S.C) boys Hostel at I.T.I Building BhoranjDistt. Hamirpur,10-Apr-2019,"INR 1,133,114",120.0,Pramod Kashyap,10-Apr-2019 09:24 PM,shashi2.pdf (391.00 KB),C/O 62 (S.C) boys Hostel at I.T.I Building BhoranjDistt. Hamirpur,EE,Internal,supdt HDM DAO,Pramod Kashyap,10-Apr-2019 09:22 PM,finsummary_37110.pdf (390.56 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,2.0,110755.0,PIAR CHAND GOVT CONTRACTOR,05-Feb-2019 08:56 AM,Rejected-AOC,L 3,10-Apr-2019 09:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,contractor Registration,,,,,AOC,,,,,,,,,,,,3.0,110753.0,SHASHI KUMAR,05-Feb-2019 08:44 AM,Accepted-AOC,L 1,10-Apr-2019 09:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate ( Only Completed work ),,,,,AOC,,,,,,,,,,,,4.0,110684.0,Sureshkumar,05-Feb-2019 07:51 AM,Rejected-Technical,Non Responsive,12-Feb-2019 07:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST , EPF No. and Labour Licence, Pan Card",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool and plant with ownership documents / Affidavit Magistrate/Notary,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff. That information submitted by bidder is true and correctattested by Magistrate/Notary.,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate duly C/S by the Executing Authority,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff. bidder should not have more then 2 contracts at a time each of Rs.100.00lacs or more in circle,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding seen the site as per General rules and direction No. 29,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
