Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,PW-SRDD-CB-CTR / 2018-19- 16345- 16394 DT 4.12.18,2018_PWD_25384_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,18-Dec-2018 01:00 PM,28-Dec-2018 11:00 AM,18-Dec-2018 01:00 PM,27-Dec-2018 05:00 PM,NA ,NA ,18-Dec-2018 01:00 PM,27-Dec-2018 05:00 PM,11-Jan-2019 03:20 PM,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),"30,500",No,fixed,,EE Dhami,Dhami,EE Dhami,SHIMLA RURAL DIVISION HPPWD DHAMI,500.0,EE Dhami,Dhami,No,Restoration of Rain Damages on Chauri ki Ghatti to Yan via Bhad Road km 0/00 to 8/500.,SH Construction of PCC Retaining wall along with Teo wall in between km 1/980 to 1/200,Please refer Tender documents. ,NA ,"15,01,625",Civil Works - Roads,NA ,Tender,120.0,90.0,Dhami,171103.0,NA ,NA ,NA ,SE 4th Circle Shimla,No ,No,AOC,PWD,2018_PWD_25384_3,PW-SRDD-CB-CTR / 2018-19- 16345- 16394 DT 4.12.18,Restoration of Rain Damages on Chauri ki Ghatti to Yan via Bhad Road km 0/00 to 8/500.,Er. Deepak Raj Chauhan,Internal,Sh.Prem Lal Supdt. Sharma Deepak Sharma DAO Sursh Verma HDM Ramesh Thakur TA,Rajesh Aggarwal,11-Jan-2019 03:18 PM,11-Jan-2019 03:20 PM,techsummary_35607.pdf (95.31 KB),Er. Deepak Raj Chauhan,Internal,,Deepak Raj Chauhan,30-Apr-2019 03:26 PM,finsummary_35607.pdf (21.18 KB),30-Apr-2019,"INR 2,044,630",90.0,Deepak Raj Chauhan,30-Apr-2019 03:27 PM,43AA.pdf (515.00 KB),AOC,1.0,105800.0,Ankit Sharma,INR,"2,044,630",Finance,Bid Opening Summary,Deepak Raj Chauhan,30-Apr-2019 03:23 PM,finance_35607.pdf,BOQ Comparative Chart,1.0,105800.0,Ankit Sharma,27-Dec-2018 04:30 PM,Accepted-AOC,L-1,30-Apr-2019 03:27 PM,Technical,Technical Bid Opening Summary,Deepak Raj Chauhan,28-Dec-2018 12:58 PM,technical_35607.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,105383.0,Deepak Sharma,25-Dec-2018 01:17 PM,Rejected-Finance,L-2,30-Apr-2019 03:26 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,105780.0,Man mohan thakur,27-Dec-2018 02:34 PM,Rejected-Finance,L-5,30-Apr-2019 03:26 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,105588.0,Sanjay Kumar,26-Dec-2018 12:32 PM,Rejected-Finance,L-3,30-Apr-2019 03:26 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work In Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,105596.0,Sanjeev Kumar Aggarwal,26-Dec-2018 01:07 PM,Rejected-Finance,L-4,30-Apr-2019 03:26 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
