Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
19-Jan-2019 10:00 AM,04-Feb-2019 11:00 AM,19-Jan-2019 10:00 AM,02-Feb-2019 06:00 PM,NA ,NA ,19-Jan-2019 10:00 AM,02-Feb-2019 06:00 PM,05-Feb-2019 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender for (as per Schedule-F),C.o Dharti Manlog upto Teer road Km 0.0 to 4.040 SH C.o R.wall km RD 0.0 to 0.20 0.255 to 0.285 and 0.870 to 0.890 and C.o B.wall between km RD 0.705 to 0.750. 0.795 to 0.855 and 0.915 to 0.960,C.o Dharti Manlog upto Teer road Km 0.0 to 4.040 SH C.o R.wall km RD 0.0 to 0.20 0.255 to 0.285 and 0.870 to 0.890 and C.o B.wall between km RD 0.705 to 0.750. 0.795 to 0.855 and 0.915 to 0.960,Please refer Tender documents. ,NA ,"18,52,428",Civil Works - Roads,NA ,Tender,90.0,180.0,Theog,171201.0,NA ,NA ,NA ,Executive Engineer HP PWD Division Theog,No ,No,Executive Engineer,HP PWD Division,1.0,DD - Demand Draft,"35,300",No,fixed,,EE Theog,HP PWD Division,500.0,EE Theog,HP PWD Theog,No,PWD,PW.THD.CB.Tender/2018-13662-73 dt. 7.1.2019,2019_PWD_26045_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,1.0,110377.0,AMAN SHARMA,02-Feb-2019 02:05 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,Technical,Summary,Mahesh Kanwar,04-Feb-2019 12:51 PM,technical_36694.pdf,Finance,summary,Mahesh Kanwar,06-Feb-2019 02:20 PM,finance_36694.pdf,BOQ Comparative Chart,1.0,109641.0,Satish Verma,INR,"1,724,775",PWD,2019_PWD_26045_1,PW.THD.CB.Tender/2018-13662-73 dt. 7.1.2019,C.o Dharti Manlog upto Teer road Km 0.0 to 4.040 SH C.o R.wall km RD 0.0 to 0.20 0.255 to 0.285 and 0.870 to 0.890 and C.o B.wall between km RD 0.705 to 0.750. 0.795 to 0.855 and 0.915 to 0.960,Er Mahesh Kanwar,Internal,BR Bragta Sr DAO Satya Pal Sharma Supdt Lekh Ram Shandil HDM,Mahesh Kanwar,05-Feb-2019 04:26 PM,05-Feb-2019 04:30 PM,techsummary_36694.pdf (409.47 KB),Er Mahesh Kanwar,Internal,B R Bragta Sr DAO Satya Pal Sharma Supdt Lekh Ram Shandil HDM,Mahesh Kanwar,10-Apr-2019 04:43 PM,finsummary_36694.pdf (306.97 KB),10-Apr-2019,"INR 1,852,428",180.0,Mahesh Kanwar,10-Apr-2019 04:47 PM,AOC1.pdf (1319.00 KB),AOC,AOC
,,,,,,,,,,,.pdf,Earnest Money deposit (as Schedule-F.),,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,110253.0,Bal Krishan Verma,01-Feb-2019 04:37 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,108999.0,Bharat Bhushan Govt. Contractor,02-Feb-2019 11:27 AM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,109902.0,Gian Chand,01-Feb-2019 05:22 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Work in Hand (as per Performa given in General Rule No-19).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,110242.0,LAIQ RAM,01-Feb-2019 03:57 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,"List Of Machinery,Tool,Plant,(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,110244.0,LOKESH VEKTA,01-Feb-2019 03:50 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,110240.0,Mohinder Verma,01-Feb-2019 03:23 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,110398.0,M/s Pardeep Sublaik,02-Feb-2019 05:46 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Proof of Registration under EPF and miscellaneous provision Act 1952.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9.0,110267.0,Ramesh Chand Verma,02-Feb-2019 05:39 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10.0,109641.0,Satish Verma,29-Jan-2019 05:58 PM,Accepted-AOC,Responsive,10-Apr-2019 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11.0,110394.0,VIVEK KANWAR,02-Feb-2019 03:53 PM,Rejected-Finance,Non Responsive,10-Apr-2019 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
