Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"1,500",EE Sunder Nagar,Sunder Nagar,No,E.E. Sunder Nagar Division HPPWD,E.E. Sunder Nagar Division HPPWD,1.0,DD - Demand Draft,22-Dec-2018 06:55 PM,05-Jan-2019 11:00 AM,22-Dec-2018 06:55 PM,04-Jan-2019 05:00 PM,22-Dec-2018 06:55 PM ,02-Jan-2019 05:00 PM ,22-Dec-2018 06:55 PM,04-Jan-2019 05:00 PM,08-Jan-2019 02:05 PM,Construction of Children Home at Sundernagar Distt Mandi HP.,SH Construction of Ground Floor and First Floor including WS and SI,As per tender documents ,NA ,"29,93,001",Civil Works,NA ,Tender,120.0,365.0,Sunder nagar,175018.0,NA ,NA ,NA ,Sunder Nagar,No ,No,"52,500",No,fixed,,EE Sunder Nagar,Sunder Nagar,PWD,PW-SNR-CB-E-TGR/18-16417-23 dt 10-12-18,2018_PWD_25550_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule F,AOC,D.R. Chauhan Executive Engineer,Internal,N.R. Chandel A.E. Suket Sushil Kumar DAO Gr-I Parvesh Sharma Supdt Dinesh Sen HDM,Devi Ram Chauhan,08-Jan-2019 01:31 PM,08-Jan-2019 02:05 PM,techsummary_35799.pdf (250.15 KB),PWD,2018_PWD_25550_1,PW-SNR-CB-E-TGR/18-16417-23 dt 10-12-18,Construction of Children Home at Sundernagar Distt Mandi HP.,12-Apr-2019,"INR 3,286,373",365.0,Naresh Raj Chandel,12-Apr-2019 10:30 AM,AOC.pdf (4672.00 KB),AOC,Superintending Engineer,Internal,Executive Engineer Sundernagar Executive Engineer (D) 1st Circle Mandi C.H.D. Supdt (Works),Naresh Raj Chandel,12-Apr-2019 10:26 AM,finsummary_35799.pdf (4672.41 KB),1.0,106469.0,BUDHI SINGH,INR,"3,286,373",Finance,Financuial Bid Opening Summary,Devi Ram Chauhan,10-Jan-2019 05:09 PM,finance_35799.pdf,BOQ Comparative Chart,1.0,106469.0,BUDHI SINGH,03-Jan-2019 08:24 PM,Accepted-AOC,found lowest,12-Apr-2019 10:30 AM,Technical,BOS,Devi Ram Chauhan,07-Jan-2019 10:23 AM,technical_35799.pdf,AOC
,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The earnest money indicated in schedule F,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,106591.0,Narender Kumar,04-Jan-2019 03:49 PM,Rejected-AOC,Not found lowest,12-Apr-2019 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.23,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,106353.0,Parminder Kumar,03-Jan-2019 07:17 PM,Rejected-AOC,Not found lowest,12-Apr-2019 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration general rules No. 21,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,106474.0,Sushil Kumar,04-Jan-2019 03:34 PM,Rejected-AOC,Not found lowest,12-Apr-2019 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 28.2a and work done / in hand as per General Rule No. 19,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,106593.0,umesh Kumar,04-Jan-2019 03:47 PM,Rejected-AOC,Not found lowest,12-Apr-2019 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of machinery, tool, plant refer schedule F with reference to clause 18 alongwith owner ship pro",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of EPF Registration/ affidavit as per clause 25 A,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 prefer General Rules No. 26.7,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
