Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form,14-Sep-2018 01:30 PM,20-Sep-2018 11:30 AM,14-Sep-2018 01:30 PM,20-Sep-2018 10:30 AM,NA ,NA ,14-Sep-2018 01:30 PM,20-Sep-2018 10:30 AM,22-Sep-2018 11:30 AM,"2,000",Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,No,1.0,DD - Demand Draft,PWD,Annual Maintenance Plan on Una Aghar Barsar Jahu,2018_PWD_23560_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"1,23,000",No,fixed,,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,Executive Engineer,Executive Engineer HPPWD Division Barsar,Annual Maintenance Plan on Una Aghar Barsar Jahu Bhambla Nerchowk road,Providing and layning Bituminous 25mm thick in km. 86/0 to 91/0) ( DRRp No. HP-03-04 MDR-84) with paver finisher,Please refer Tender documents. ,NA ,"90,02,792",Civil Works - Roads,NA ,Tender,120.0,60.0,Barsar,174305.0,NA ,NA ,NA ,Barsar,No ,No,AOC,1.0,94977.0,DEEPAK JOSHI,19-Sep-2018 03:51 PM,Rejected-AOC,not lowest,10-Apr-2019 05:22 PM,Technical,techbid,Pramod Kashyap,20-Sep-2018 11:50 AM,technical_32929.pdf,Finance,techbid,Pramod Kashyap,22-Sep-2018 11:57 AM,finance_32929.pdf,BOQ Comparative Chart,1.0,94920.0,S.S.Chauhans Construction Private Limted,INR,"11,393,687",Executive Engineer,Internal,Supdt HDM DAO AE,Pramod Kashyap,22-Sep-2018 10:34 AM,22-Sep-2018 11:30 AM,techsummary_32929.pdf (420.42 KB),PWD,2018_PWD_23560_1,Annual Maintenance Plan on Una Aghar Barsar Jahu,Annual Maintenance Plan on Una Aghar Barsar Jahu Bhambla Nerchowk road,10-Apr-2019,"INR 9,002,792",60.0,Pramod Kashyap,10-Apr-2019 05:22 PM,ssuam.pdf (460.00 KB),Annual Maintenance Plan on Una Aghar Barsar Jahu,EE,Internal,supdt HDM DAO,Pramod Kashyap,10-Apr-2019 05:20 PM,finsummary_32929.pdf (460.38 KB),AOC
,,.pdf,EMD,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,94920.0,S.S.Chauhans Construction Private Limted,19-Sep-2018 04:02 PM,Accepted-AOC,L 1,10-Apr-2019 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work done certificate ( Only Completed work ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"GST No.,Labour Licence and E.P.F. number,Pan Card",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of machinery tool and plant with ownership documents/Aff.(Plant and paver must be required bein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Aff. that the information submitted by the bidder is true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work in hand certificate duly C/S by the Executing Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Last five Year Turn over duly signed by the CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit regarding seen the site as per General rules and direction No. 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
