Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Name,Address,Tender Stage
18-Apr-2019,"INR 611,464",120.0,Pramod Upreti,18-Apr-2019 05:09 PM,136.pdf (447.00 KB),award letter,EE Shillai,Internal,"AE Shillai, DHD, DAO, Supdt.",Pramod Upreti,18-Apr-2019 05:07 PM,finsummary_36065.pdf (123.31 KB),Er. Pramod Upreti,Internal,"AE Shillai, Supdt. DAO, DHD, TA",Pramod Upreti,13-Feb-2019 05:50 PM,14-Feb-2019 11:00 AM,techsummary_36065.pdf (1524.60 KB),PWD,2019_PWD_25736_2,PW-SD-CB-NIT-2018-19-9606-9705 dated- 27-12-18,C/o Additional accommodation of Govt. Sen. Sec. School Banour Tehsil Poanta Sahib Distt. Sirmour H.P.(SH- C/o two rooms with Verandah at first Floor Building),Technical,Technical summary,Pramod Upreti,31-Jan-2019 10:57 AM,technical_36065.pdf,1,108555,Anil Kumar,20-Jan-2019 05:40 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,Finance,bid opening summary,Pramod Upreti,18-Apr-2019 05:04 PM,finance_36065.pdf,BOQ Comparative Chart,1.0,108173.0,KESHAV CHAUHAN,INR,"915,060",AOC,"12,250",No,fixed,,EE Shillai,EE Shillai,C/o Additional accommodation of Govt. Sen. Sec. School Banour Tehsil Poanta Sahib Distt. Sirmour H.P.(SH- C/o two rooms with Verandah at first Floor Building),C/o Additional accommodation of Govt. Sen. Sec. School Banour Tehsil Poanta Sahib Distt. Sirmour H.P.(SH- C/o two rooms with Verandah at first Floor Building),please refer to tender document ,NA ,"6,11,469",Civil Works - Roads,NA ,Tender,120.0,120.0,EE Shillai,173027.0,NA ,NA ,NA ,PWD Shillai,No ,No,1.0,NIT Notice,Other,,04-Jan-2019 05:00 PM,22-Jan-2019 12:30 PM,05-Jan-2019 10:30 AM,21-Jan-2019 05:00 PM,NA ,NA ,05-Jan-2019 10:30 AM,21-Jan-2019 05:00 PM,14-Feb-2019 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,PWD,PW-SD-CB-NIT-2018-19-9606-9705 dated- 27-12-18,2019_PWD_25736_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,350.0,EE Shillai,EE Shillai,No,1.0,DD - Demand Draft,EE Shillai,EE PWD Shillai,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,108597,Anil Kumar,20-Jan-2019 05:02 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,108210,Anil Sharma,18-Jan-2019 04:00 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,108477,atma ram,20-Jan-2019 05:14 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy GST Registration,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,108189,ATMA RAM,18-Jan-2019 02:42 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Listofmachinerytoolsandplantsasperschedule-FSrNo6.19Referclauseno 18alongwithproofowner,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,108901,Balbir Chauhan,21-Jan-2019 04:13 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,108611,Balbir Singh,20-Jan-2019 06:09 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,108507,Balbir Singh,19-Jan-2019 10:37 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,108814,Basti Ram,21-Jan-2019 12:54 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,107553,bhajan singh,14-Jan-2019 02:54 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,108815,BIR SINGH,21-Jan-2019 01:01 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,108310,bishan singh,19-Jan-2019 01:35 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,108247,dharam singh chauhan,18-Jan-2019 06:01 PM,Rejected-Technical,NOt qualified,13-Feb-2019 05:50 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
