Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
350.0,Executive Engineer,HP PWD NH Division Theog,No,PWD,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,2018_PWD_23980_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Engineer,HP PWD NH Division Theog,1.0,DD - Demand Draft,09-Oct-2018 10:00 AM,26-Oct-2018 11:00 AM,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,NA ,NA ,09-Oct-2018 10:00 AM,25-Oct-2018 06:00 PM,30-Oct-2018 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),"19,250",No,fixed,,Executive Engineer,HP PWD NH Division Theog,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to 236.0 SH Construction of retaining wall at RD. 182.160 to 182.175,Please refer Tender documents. ,NA ,"9,61,497",Civil Works - Roads,NA ,Tender,90.0,60.0,Theog,171201.0,NA ,NA ,NA ,Executive Engiineer NH Division HP PWD NH Theog,No ,No,AOC,Er Rajeshwar Singh Jaswal,Internal,BR Bragta Sr DAO Shubham Aggarwal AE Padam Sharma HDM Anil Kumar Clerk,Rajeshwar Singh Jaswal,29-Oct-2018 04:48 PM,30-Oct-2018 10:30 AM,techsummary_33511.pdf (460.78 KB),PWD,2018_PWD_23980_2,PW/NH/T N /2018-19-2659-2700 dt. 27.9.2018,Ordinary repair on Kalka Shimla Wangtoo road NH 22 New NH 05 km.155.0 to,25-Apr-2019,"INR 961,497",60.0,Shubham Aggarwal,25-Apr-2019 02:51 PM,AOC.pdf (360.00 KB),AOC,Er. Rajeshwar Singh Jaswal,Internal,"BR Bragta Sr.DAO, Shubham Aggarwal AE NH Narkanda, Padam Sharma HDM, Anil kumar Clerk",Shubham Aggarwal,25-Apr-2019 02:43 PM,finsummary_33511.pdf (267.20 KB),1.0,98652.0,MAHENDAR SINGH,INR,"995,148",Finance,summary,Shubham Aggarwal,30-Oct-2018 05:08 PM,finance_33511.pdf,BOQ Comparative Chart,1.0,98652.0,MAHENDAR SINGH,25-Oct-2018 05:19 PM,Accepted-AOC,Responsive,25-Apr-2019 02:51 PM,Technical,Summary,Rajeshwar Singh Jaswal,26-Oct-2018 05:09 PM,technical_33511.pdf,AOC
,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,98407.0,Mohan Lal Verma,24-Oct-2018 12:08 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,98599.0,Sandeep Verma,25-Oct-2018 02:41 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,98297.0,Sunil Khachi,23-Oct-2018 12:03 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,98421.0,Suresh Sharma,24-Oct-2018 01:15 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery,Tool,Plant,(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,98340.0,Suresh Vekta,23-Oct-2018 04:12 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,98244.0,VINOD KUMAR,22-Oct-2018 02:35 PM,Rejected-Finance,Non-Responsive,25-Apr-2019 02:43 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of EPF registration (refer Genral Rule No.25(A) .pdf,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
