Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||MD BVPCL Jogindernagar||SE (E),BVPCL (E) CIRCLE/11/2023-24,2023_HPSEB_82321_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of tender and EMD fee,06-Dec-2023 10:00 AM,28-Dec-2023 11:30 AM,06-Dec-2023 10:00 AM,27-Dec-2023 03:30 PM,,,06-Dec-2023 10:00 AM,27-Dec-2023 03:30 PM,10-Jan-2024 11:30 AM,"27,866",No,fixed,,Nil,Nil,1.0,corrigendum 2,Date,,1.0,ICICI BANK,"1,120",Nil,Nil,No,Dy.Chief Engineer,"Electrical Circle, Uhl Stage-III, BVPCL jogindernagar, District Mandi , HP","Supply, Installation  and Commissioning of Mobile lubrication oil purifying plant having capacity 1300 LPH or above","Supply, Installation and Commissioning of Mobile lubrication oil purifying plant (1300 or above  LPH) for 3x33.33 MW HEP at Chullah Complete in all respects",Please refer Tender documents.,,"27,86,564",Miscellaneous Works,,Tender,180.0,120.0,Uhl stage-III HEP Chullah,175015.0,,,,Electrical Circle BVPCL jogindernagar,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of GTP,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of ITR of last three years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of Experience as per 2.10.1 (b) and (h) of bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of GST and Pan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of Turn over of last three years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Non-blacklisted certificate on Non Judicial Stamp Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of ISO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking for acceptance of terms and condition of bidding documents on Non judicial stamp paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other requisite document as mentioned in bid document.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
