Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||MD BVPCL Jogindernagar||SE (E),BVPCL (E) CIRCLE/02/2023-24,2023_HPSEB_78423_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD fee,06-Sep-2023 09:00 AM,22-Sep-2023 11:30 AM,06-Sep-2023 10:00 AM,21-Sep-2023 03:30 PM,,,06-Sep-2023 10:00 AM,21-Sep-2023 03:30 PM,11-Oct-2023 11:30 AM,"24,226",No,fixed,,Nil,Nil,1.0,extension of opening date,Date,,1.0,ICICI BANK,"1,120",Nil,Nil,No,Superintending Engineer electrical circle BVPCL,Superintending Engineer Electrical circle BVPCL,Supplying of new items against replacement of damaged items of Governor OPU and  MIV OPU system at 3x33.33 MW Uhl Stage-III Hydro Electric Power House Chullah,Supplying of new items against replacement of damaged items of Governor OPU and MIV OPU system at 3x33.33 MW Uhl Stage-III Hydro Electric Power House Chullah Complete in all respects,Please refer Tender documents.,,"24,22,577",Electrical Work/ Equipment,,Tender,90.0,120.0,Uhl stage-III HEP Chullah,175015.0,,,,Electrical Circle BVPCL jogindernagar,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Work experience as per clause no 16.1 to 16.5 in section I of bid document,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,scanned copy of PAN and GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,scanned copy of ITR for three year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,scanned copy of authorization certificate of  M/S Yuken India Pvt. Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Non blacklist certification on non judicial stamp of not less than Rupees one hundred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Average annual financial Turnover  of last three year as specified in the bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate for acceptance of all term and condition contained in the  bid document on stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other document as specified in the bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,finance bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
