Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,C/o link road from Dhingu to Sukri road Km.0/0 to,2024_PWD_83772_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Form of bid for part 1 of the bid as per format given in Section 6,10-Jan-2024 05:00 PM,20-Jan-2024 11:30 AM,10-Jan-2024 05:00 PM,20-Jan-2024 11:00 AM,10-Jan-2024 05:00 PM,20-Jan-2024 11:00 AM,10-Jan-2024 05:00 PM,20-Jan-2024 11:00 AM,05-Feb-2024 11:00 AM,"3,67,100",No,fixed,,Nil,Nil,1,Certificate Details,Permanent Account Number,Permanent Account Number Details,,1.0,ICICI BANK,"5,000",Nil,Nil,No,S,Superintending Engineer 10th Circle HPPWD Bilaspur,C/o link road from Dhingu to Sukri road Km.0/0 to 1/870,SH Improvement Passing Places Rwall CD work GSB WBM G-2 WBM G-3 Tarring work road side drain parapets and cement concrete pavement in Km 0.000 to 1.870,Please refer Tender documents.,,"1,83,56,091",Civil Works,,Tender,45.0,365.0,Bilaspur H.P.,174001.0,,,,Superintending Engineer,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Authorized address and contact details of the Bidder as per section 2 (12.1 Part 1(iii)),,,,,,,,,,,,,,,,2,Certificate Details,Registration Certificate,Registration Certificate Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of bidding documents and EMD as per section 2(12.1 Part 1(ii)),,,,,,,,,,,,,,,,3,Certificate Details,Sales Tax/VAT,Sales Tax/VAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Qualification information(Q.I) as per section 3.1(1.1) (1.2) (1.3.1) (1.3.2)(1.3.3),,,,,,,,,,,,,,,,4,Certificate Details,Bidders Address Format,Bidders Address Format Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.I. as per section 3-1 (1.4) (1.5) (1.6) (1.7) (1.8),,,,,,,,,,,,,,,,5,Certificate Details,Income Tax Certificate,Income Tax Certificate Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Q.I. as per section 3-1 (1.9) (1.10),,,,,,,,,,,,,,,,6,Certificate Details,Partnership Deed,Partnership Deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of PAN card as per section2 (12.2b(iii) (iv) (v) (vi),,,,,,,,,,,,,,,,7,Certificate Details,Character Certificate,Character Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid validity as per section 2(12.1Part 1(vi)),,,,,,,,,,,,,,,,8,Certificate Details,Labour License,Labour License,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,As per section 2 (12.2c(i) (ii) (iii),,,,,,,,,,,,,,,,9,Certificate Details,Power of Attorney,Power of Attorney,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An affidavit as per (ITB) Section 2-4.4B (a)(ii) and 4.4B (a)(iii),,,,,,,,,,,,,,,,10,Certificate Details,Affidavit regarding correctness of bid,Required in tender document in bidder file 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
