Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Karsog,184619/2024-25-1645-50 dated 01-08-2024,2024_HPSEB_91465_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of tender document cost to be attached,05-Aug-2024 06:00 PM,21-Aug-2024 11:00 AM,06-Aug-2024 05:00 PM,20-Aug-2024 10:30 AM,,,06-Aug-2024 05:00 PM,20-Aug-2024 10:30 AM,29-Aug-2024 01:40 PM,"6,349",No,fixed,,Nil,Nil,1.0,Date Corrigendum-1,Date,,1.0,ICICI BANK,590.0,Nil,Nil,No,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog","Office of Sr. Executive Engineer,ED Karsog",Tender for R/R of 20 Nos. RWP of LT line from various s/stn in Electrical Sub Division HPSEBL Churag .,Tender for R/R of 20 Nos. RWP of LT line from various s/stn in Electrical Sub Division HPSEBL Churag .,Please refer tender document,,"2,53,959",Supply and Erection,Electrical Work,Tender,180.0,30.0,Churag,175010.0,,,,"Office of Sr. Executive Engineer,ED Karsog",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Receipt of EMD	 deposited to be attached,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,A Class Electrical License from competent authority as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of turnover from CA as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work experience/ work done certificate as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit to be attached for non-blacklisting by any agency/govt department/board.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-declaration to be attached in plain paper for no litigation in Govt./ Semi Govt. institution.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of registration of PAN, GST, and EPF or insurance policies for work man.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Cancelled Check, Contact no. and Email ID as per bid document.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
